workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,380.69,422.26,373.66,21.79,100.0,277.76,187.94,89.38,,,658.90,469.30,0.0
A,1gb,2d,pread,5,128,479.48,482.46,389.23,44.06,100.0,2153.46,187.33,1964.24,,,2608.22,2421.55,0.0
A,1gb,2e_K10,async,10,128,379.70,647.59,376.26,143.33,100.0,288.77,187.84,100.54,,,668.04,480.27,0.0
A,1gb,2e_K10,pread,5,128,410.07,463.39,408.11,25.73,100.0,2902.29,187.28,2714.83,,,3358.74,3170.93,0.0
A,1gb,2e_K500,async,10,128,397.41,2600.73,394.19,1200.04,100.0,1033.57,188.76,842.85,,,1432.18,1241.46,0.0
A,1gb,2e_K500,pread,5,128,392.92,399.69,388.18,4.21,100.0,20704.22,187.30,20518.24,,,21092.40,20906.42,0.0
A,1gb,2f_slru,async,10,128,99.32,99.87,94.50,1.51,100.0,7170.99,230.05,6937.55,,,7270.75,7037.31,0.0
A,1gb,2f_slru,pread,5,128,99.21,100.99,97.96,1.10,100.0,18803.57,230.97,18572.59,,,18904.78,18673.80,0.0
A,1gb,2f_top100,async,10,128,412.37,425.69,407.85,6.23,100.0,381.42,189.26,191.69,,,797.79,605.83,0.0
A,1gb,2f_top100,pread,5,128,410.90,413.54,406.39,2.68,100.0,8970.02,187.32,8781.93,,,9383.21,9195.12,0.0
A,1gb,2f_top14,async,10,128,420.03,454.48,377.09,25.36,100.0,267.69,188.00,79.63,,,687.35,500.07,0.0
A,1gb,2f_top14,pread,5,128,412.43,435.15,378.15,19.75,100.0,1474.61,186.91,1289.01,,,1887.04,1701.44,0.0
A,1gb,2f_top28,async,10,128,380.77,411.31,376.76,12.70,100.0,286.49,187.80,98.72,,,667.69,479.76,0.0
A,1gb,2f_top28,pread,5,128,420.19,491.45,387.63,42.81,100.0,2745.98,188.48,2558.29,,,3166.17,2978.48,0.0
A,1gb,2f_top500,async,10,128,395.15,404.30,388.64,4.79,100.0,1037.84,229.32,810.38,,,1435.07,1206.61,0.0
A,1gb,2f_top500,pread,5,128,397.05,398.50,392.19,2.49,100.0,20277.05,230.30,20037.53,,,20675.87,20436.35,0.0
A,1gb,baseline,baseline,10,128,1058.54,1103.53,1010.99,31.87,0.0,0.00,0.00,0.00,,,1058.54,1058.54,0.0
A,1gb,layers_5,async,10,128,724.91,815.74,658.63,49.69,100.0,257.10,188.01,69.44,,,981.85,794.02,0.0
A,1gb,layers_5,pread,5,128,744.48,1598.05,656.86,439.05,100.0,662.70,187.77,475.74,,,1430.42,1246.30,0.0
A,1gb,layers_92,async,10,128,791.59,817.53,742.48,20.70,100.0,380.49,188.00,192.14,,,1173.51,986.43,0.0
A,1gb,layers_92,pread,5,128,773.25,787.61,685.42,37.34,100.0,8199.25,187.97,8009.57,,,8972.50,8782.82,0.0
A,1gb,leaf_freq_K10,async,10,128,1173.24,1830.01,1049.95,345.15,100.0,305.08,230.65,74.34,,,1478.76,1247.27,0.0
A,1gb,leaf_freq_K10,pread,5,128,1124.64,1150.35,1070.43,30.36,100.0,1153.74,230.02,925.91,,,2286.39,2056.37,0.0
A,1gb,leaf_rand_K10,async,10,128,1135.92,1208.32,1090.99,40.23,100.0,304.45,229.78,74.87,,,1438.82,1210.13,0.0
A,1gb,leaf_rand_K10,pread,5,128,1122.71,1176.41,1090.48,35.29,100.0,1155.34,230.50,924.84,,,2278.30,2047.11,0.0
A,ta,2d,async,10,128,579.00,583.83,572.92,3.28,88.8,294.62,187.37,107.13,,,874.64,686.66,0.0
A,ta,2d,pread,5,128,561.93,568.48,561.04,3.36,100.0,1000.33,187.43,817.37,,,1562.95,1379.46,0.0
A,ta,2e_K10,async,10,128,580.91,586.03,512.37,20.91,98.0,306.88,187.18,119.61,,,887.62,700.55,0.0
A,ta,2e_K10,pread,5,128,585.24,585.91,581.25,1.73,100.0,1993.70,187.87,1805.26,,,2579.67,2391.01,0.0
A,ta,2e_K500,async,10,128,601.94,893.10,493.40,144.83,27.9,894.29,188.61,705.44,,,1498.72,1309.89,0.0
A,ta,2e_K500,pread,5,128,499.82,519.40,434.54,31.07,100.0,17725.47,187.93,17538.13,,,18245.07,18057.73,0.0
A,ta,2f_slru,async,10,128,96.67,97.83,95.34,0.87,100.0,7100.39,187.82,6913.32,,,7196.69,7009.63,0.0
A,ta,2f_slru,pread,5,128,95.24,97.74,93.78,1.46,100.0,18042.14,187.36,17854.77,,,18137.38,17950.01,0.0
A,ta,2f_top100,async,10,128,582.66,587.50,578.26,3.34,100.0,382.36,188.88,194.51,,,967.19,779.33,0.0
A,ta,2f_top100,pread,5,128,581.48,585.90,515.61,27.13,100.0,8878.91,187.00,8691.03,,,9460.39,9272.51,0.0
A,ta,2f_top14,async,10,128,581.39,588.59,520.51,19.13,100.0,267.33,187.40,79.28,,,850.92,660.38,0.0
A,ta,2f_top14,pread,5,128,582.88,602.13,581.81,9.59,100.0,1328.04,185.75,1143.20,,,1909.85,1725.01,0.0
A,ta,2f_top28,async,10,128,580.07,583.24,517.57,24.92,100.0,285.69,188.01,96.62,,,864.87,677.57,0.0
A,ta,2f_top28,pread,5,128,578.47,582.52,514.12,26.35,100.0,2634.94,186.10,2448.84,,,3213.41,3027.31,0.0
A,ta,2f_top500,async,10,128,547.00,603.58,491.16,32.19,58.8,925.55,188.15,733.95,,,1508.33,1315.77,0.0
A,ta,2f_top500,pread,5,128,558.08,561.02,541.49,8.12,100.0,17803.09,187.07,17616.59,,,18361.69,18175.19,0.0
A,ta,baseline,baseline,10,128,807.00,817.18,684.56,41.35,0.0,0.00,0.00,0.00,,,807.00,807.00,0.0
A,ta,layers_5,async,10,128,598.95,3547.54,595.88,1606.36,100.0,256.19,188.16,68.37,,,855.08,667.67,0.0
A,ta,layers_5,pread,5,128,579.53,584.51,517.63,25.36,100.0,438.43,188.54,250.01,,,1016.14,829.54,0.0
A,ta,layers_92,async,10,128,574.25,762.97,567.07,99.95,100.0,352.81,187.76,164.94,,,930.11,741.82,0.0
A,ta,layers_92,pread,5,128,487.13,500.44,471.54,10.54,100.0,990.53,187.45,796.19,,,1480.10,1295.36,0.0
A,ta,leaf_freq_K10,async,10,128,787.25,791.11,695.71,28.10,100.0,263.44,188.00,75.15,,,1049.72,861.96,0.0
A,ta,leaf_freq_K10,pread,5,128,783.67,790.99,728.05,29.34,100.0,1112.03,187.78,921.74,,,1892.46,1703.77,0.0
A,ta,leaf_rand_K10,async,10,128,759.73,787.93,660.46,33.84,100.0,264.01,187.60,75.97,,,1021.04,836.75,0.0
A,ta,leaf_rand_K10,pread,5,128,762.05,796.14,754.11,17.82,100.0,1112.71,187.24,925.47,,,1872.50,1687.01,0.0
A,vacuum,2d,async,10,128,550.75,583.73,447.00,44.27,100.0,264.39,186.73,77.36,,,815.67,628.10,0.0
A,vacuum,2d,pread,5,128,552.42,583.75,520.92,23.44,100.0,1373.42,189.04,1184.38,,,1926.33,1737.29,0.0
A,vacuum,2e_K10,async,10,128,516.64,579.51,483.57,37.60,100.0,275.61,187.29,87.94,,,796.10,604.52,0.0
A,vacuum,2e_K10,pread,5,128,578.09,587.10,511.01,33.43,100.0,2096.90,188.17,1908.29,,,2676.45,2487.84,0.0
A,vacuum,2e_K500,async,10,128,396.77,520.79,356.15,57.47,32.0,878.51,187.29,691.10,,,1365.33,1177.57,0.0
A,vacuum,2e_K500,pread,5,128,479.20,492.54,457.73,12.56,100.0,15368.57,187.50,15181.07,,,15826.30,15638.80,0.0
A,vacuum,2f_slru,async,10,128,96.37,97.06,95.36,0.65,100.0,5503.48,187.11,5312.83,,,5599.44,5408.79,0.0
A,vacuum,2f_slru,pread,5,128,94.97,97.42,91.70,2.01,100.0,14078.93,187.66,13891.56,,,14170.63,13983.26,0.0
A,vacuum,2f_top100,async,10,128,519.15,579.19,483.18,32.55,100.0,386.31,187.17,198.21,,,906.57,717.23,0.0
A,vacuum,2f_top100,pread,5,128,513.00,566.09,509.15,25.77,100.0,8941.22,186.54,8752.08,,,9461.42,9275.59,0.0
A,vacuum,2f_top14,async,10,128,534.48,580.97,485.91,32.48,100.0,266.32,186.88,78.40,,,804.12,614.52,0.0
A,vacuum,2f_top14,pread,5,128,508.13,509.54,484.62,10.70,100.0,1533.30,186.32,1345.71,,,2036.33,1850.01,0.0
A,vacuum,2f_top28,async,10,128,581.38,585.82,509.16,30.75,100.0,283.14,187.13,96.72,,,858.38,675.25,0.0
A,vacuum,2f_top28,pread,5,128,557.63,580.07,484.08,37.18,100.0,2554.31,186.90,2367.52,,,3109.60,2922.83,0.0
A,vacuum,2f_top500,async,10,128,401.22,417.50,390.08,10.54,17.9,842.89,187.25,655.66,,,1250.36,1062.11,0.0
A,vacuum,2f_top500,pread,5,128,480.55,497.89,474.23,9.85,100.0,15178.86,186.34,14992.52,,,15669.41,15483.07,0.0
A,vacuum,baseline,baseline,10,128,1074.18,1087.91,1020.09,21.94,0.0,0.00,0.00,0.00,,,1074.18,1074.18,0.0
A,vacuum,layers_5,async,10,128,518.32,1049.92,440.59,280.50,100.0,257.28,188.09,69.14,,,774.61,587.18,0.0
A,vacuum,layers_5,pread,5,128,511.46,520.78,480.77,17.34,100.0,768.09,184.56,583.54,,,1271.92,1087.59,0.0
A,vacuum,layers_92,async,10,128,520.22,579.82,480.92,30.24,100.0,374.68,187.93,187.81,,,901.23,708.93,0.0
A,vacuum,layers_92,pread,5,128,514.32,1283.23,485.17,380.36,100.0,7547.92,186.31,7360.85,,,8102.50,7915.43,0.0
A,vacuum,leaf_freq_K10,async,10,128,1008.15,1035.87,930.48,35.52,100.0,262.81,186.67,75.72,,,1271.21,1083.69,0.0
A,vacuum,leaf_freq_K10,pread,5,128,994.48,1031.38,937.64,41.36,100.0,1111.05,187.11,923.88,,,2102.65,1916.56,0.0
A,vacuum,leaf_rand_K10,async,10,128,1041.12,1072.26,934.93,44.23,100.0,263.12,187.67,75.85,,,1307.75,1119.88,0.0
A,vacuum,leaf_rand_K10,pread,5,128,1012.14,1014.42,903.04,43.96,100.0,1083.29,187.96,893.07,,,2098.18,1905.10,0.0
B,1gb,2d,async,10,128,426.67,446.73,388.16,16.49,100.0,319.01,230.37,88.37,,,745.57,515.44,0.0
B,1gb,2d,pread,5,128,452.07,453.50,390.13,25.66,100.0,2193.11,229.58,1965.03,,,2633.69,2402.82,0.0
B,1gb,2e_K10,async,10,128,421.73,426.80,385.57,15.40,100.0,331.96,230.25,102.08,,,753.88,524.56,0.0
B,1gb,2e_K10,pread,5,128,425.24,442.04,388.10,18.71,100.0,2874.41,230.36,2643.53,,,3314.93,3084.57,0.0
B,1gb,2e_K500,async,10,128,180.35,181.43,152.70,8.33,100.0,1050.74,196.69,853.84,,,1231.30,1032.09,0.0
B,1gb,2e_K500,pread,5,128,181.17,181.85,180.04,0.63,100.0,22146.51,198.05,21949.06,,,22327.64,22130.19,0.0
B,1gb,2f_slru,async,10,128,97.97,100.04,95.89,1.26,100.0,7241.90,197.29,7043.95,,,7339.76,7141.81,0.0
B,1gb,2f_slru,pread,5,128,98.25,99.28,97.31,0.71,100.0,19022.17,197.23,18826.48,,,19120.44,18924.75,0.0
B,1gb,2f_top100,async,10,128,403.23,452.88,370.52,28.55,100.0,399.69,197.78,202.13,,,802.13,602.06,0.0
