workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.77,18040.59,178.66,17861.93,,,18138.36,17959.70,1.55,0.00,278.00,1.02,19481340,2026-09-18T05:42:28Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,97.86,7337.73,173.61,7164.12,,,7435.59,7261.98,1.57,0.00,278.00,1.02,19479388,2026-09-18T05:42:28Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,105.37,260476.88,174.04,260302.84,,,260582.25,260408.21,1.58,0.00,278.00,1.02,19481856,2026-09-18T05:42:29Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,99.11,7108.23,175.80,6932.42,,,7207.34,7031.53,1.59,0.00,278.00,1.02,19480380,2026-09-18T05:42:29Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.21,19092.53,147.87,18944.66,,,19186.74,19038.87,1.59,0.00,278.00,1.02,19482292,2026-09-18T05:42:29Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,100.30,7298.64,141.60,7157.05,,,7398.94,7257.35,1.61,0.00,278.00,1.02,19480152,2026-09-18T05:42:29Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,101.10,266804.31,181.79,266622.52,,,266905.41,266723.62,1.59,0.00,278.00,1.02,19483312,2026-09-18T05:42:30Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,98.69,7166.39,144.93,7021.46,,,7265.08,7120.15,1.63,0.00,278.00,1.02,19480560,2026-09-18T05:42:30Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,98.39,2834.71,182.25,2652.46,,,2933.10,2750.85,1.51,0.00,37.00,1.02,19484544,2026-09-18T05:42:30Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,98.03,926.59,173.82,752.77,,,1024.62,850.80,1.54,0.00,37.00,1.02,19470784,2026-09-18T05:42:31Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,101.53,27535.82,180.38,27355.44,,,27637.35,27456.97,1.51,0.00,37.00,1.02,19470364,2026-09-18T05:42:31Z
C,orig,lp_shuf,async,128,1,1,0.00,99.80,97.13,928.83,174.45,754.38,,,1025.96,851.51,1.53,0.00,37.00,1.02,19473932,2026-09-18T05:42:31Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.07,4537.80,146.41,4391.39,,,4631.87,4485.46,1.56,0.00,62.00,1.02,19474448,2026-09-18T05:42:32Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,99.15,1577.01,175.23,1401.78,,,1676.16,1500.93,1.54,0.00,62.00,1.02,19475012,2026-09-18T05:42:32Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,95.42,53097.45,182.94,52914.50,,,53192.87,53009.92,1.54,0.00,62.00,1.02,19477844,2026-09-18T05:42:32Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,99.70,99.03,1614.62,171.40,1443.21,,,1713.65,1542.24,1.54,0.00,62.00,1.02,19479040,2026-09-18T05:42:32Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,98.28,18543.48,178.85,18364.64,,,18641.76,18462.92,1.55,0.00,278.00,1.02,19476560,2026-09-18T05:42:33Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,101.25,259822.45,178.99,259643.46,,,259923.70,259744.71,1.55,0.00,278.00,1.02,19478892,2026-09-18T05:42:33Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,98.45,18696.54,177.75,18518.79,,,18794.99,18617.24,1.60,0.00,278.00,1.02,19479304,2026-09-18T05:42:33Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,99.29,266917.16,170.63,266746.53,,,267016.45,266845.82,1.60,0.00,278.00,1.02,19477656,2026-09-18T05:42:34Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,101.19,2812.53,131.10,2681.43,,,2913.72,2782.62,1.52,0.00,37.00,1.02,19477880,2026-09-18T05:42:34Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,96.78,27840.35,140.84,27699.51,,,27937.13,27796.29,1.53,0.00,37.00,1.02,19479464,2026-09-18T05:42:35Z
