workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCh01,orig,2d,async,10,128,575.57,597.96,463.06,42.88,100.0,350.81,146.69,204.44,922.88,777.26,0.0
YCh01,orig,2d,pread,10,128,541.94,588.43,487.87,34.91,100.0,8139.23,144.76,7992.73,8676.47,8532.23,0.0
YCh01,orig,2e_K10,async,10,128,527.87,583.05,463.24,36.87,100.0,363.28,142.66,220.67,892.28,744.65,0.0
YCh01,orig,2e_K10,pread,10,128,530.96,994.40,468.56,242.13,100.0,9017.30,148.67,8868.48,9526.58,9380.66,0.0
YCh01,orig,2e_K500,async,10,128,366.50,409.71,356.42,18.49,100.0,1220.12,144.50,1076.91,1580.65,1435.80,0.0
YCh01,orig,2e_K500,pread,10,128,396.62,420.76,390.95,10.34,100.0,54761.75,142.75,54616.57,55182.40,55037.22,0.0
YCh01,orig,2f_slru,async,10,128,106.77,110.22,102.15,2.34,100.0,42335.75,143.44,42193.19,42441.63,42299.07,0.0
YCh01,orig,2f_slru,pread,10,128,111.35,114.13,107.09,2.35,100.0,104454.24,143.51,104308.76,104565.30,104419.82,0.0
YCh01,orig,2f_top14,async,10,128,781.77,877.76,757.80,42.37,100.0,227.29,143.10,84.10,1007.63,864.73,0.0
YCh01,orig,2f_top14,pread,10,128,836.34,918.74,753.82,58.81,100.0,1423.70,147.67,1276.96,2265.68,2117.30,0.0
YCh01,orig,2f_top28,async,10,128,819.92,874.96,742.18,48.02,100.0,249.03,143.58,105.37,1070.53,925.29,0.0
YCh01,orig,2f_top28,pread,10,128,822.07,874.76,753.10,40.42,100.0,2494.39,142.99,2347.47,3336.68,3190.93,0.0
YCh01,orig,baseline,baseline,10,128,834.35,928.99,756.17,59.90,0.0,0.00,0.00,0.00,834.35,834.35,0.0
YCh01,orig,layers_5,async,10,128,801.16,829.89,754.60,26.17,100.0,216.25,145.22,70.57,1018.03,871.72,0.0
YCh01,orig,layers_5,pread,10,128,839.24,886.98,811.97,25.65,100.0,586.68,143.94,443.46,1428.95,1284.93,0.0
YCh01,orig,layers_92,async,10,128,525.46,578.53,510.52,23.65,100.0,348.94,142.58,204.83,875.88,730.24,0.0
YCh01,orig,layers_92,pread,10,128,505.06,562.43,462.25,36.86,100.0,8196.01,144.11,8050.34,8720.06,8577.97,0.0
YCh01,orig,lp_shuf,pread,10,128,121.66,124.41,54.48,30.65,100.0,1563135.22,81.69,1563052.73,1563257.84,1563175.35,0.0
YCh01,orig,lp_sorted,pread,10,128,111.52,115.22,96.48,5.07,100.0,104463.48,82.00,104379.35,104578.61,104494.48,0.0
YCh01,orig,learned_markov_14,async,10,128,793.75,862.43,727.11,46.66,100.0,164.97,78.91,85.06,960.88,878.62,0.0
YCh01,orig,learned_markov_14,pread,10,128,815.64,893.00,723.06,59.46,100.0,1330.10,79.46,1249.52,2158.19,2075.49,0.0
YCh01,orig,learned_markov_28,async,10,128,825.30,869.31,778.51,31.61,100.0,187.47,80.26,105.64,1015.98,930.82,0.0
YCh01,orig,learned_markov_28,pread,10,128,822.30,1245.37,753.13,217.33,100.0,2448.77,84.93,2370.96,3279.53,3194.60,0.0
