workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,499.48,503.91,473.15,9.36,100.0,256.39,172.23,84.62,755.05,583.04,0.0
A,orig,2d,pread,5,128,502.48,561.24,498.70,27.49,100.0,1844.02,171.56,1673.08,2367.78,2196.84,0.0
A,orig,2e_K10,async,8,128,499.43,500.68,497.84,0.90,100.0,271.04,173.00,98.72,770.40,597.65,0.0
A,orig,2e_K10,pread,5,128,501.82,504.11,474.12,11.23,100.0,2748.02,170.93,2577.07,3231.38,3061.99,0.0
A,orig,baseline,baseline,8,128,814.26,1603.05,720.04,402.52,0.0,0.00,0.00,0.00,814.26,814.26,0.0
A,orig,leaf_freq_K10,async,8,128,815.79,860.69,809.23,21.32,100.0,246.86,172.62,74.70,1063.84,890.47,0.0
A,orig,leaf_freq_K10,pread,5,128,808.75,815.76,803.78,4.42,100.0,1068.47,172.23,894.25,1878.14,1706.16,0.0
A,orig,leaf_rand_K10,async,8,128,809.58,856.99,743.13,35.16,100.0,247.34,172.67,75.14,1056.19,884.35,0.0
A,orig,leaf_rand_K10,pread,5,128,811.03,818.90,741.97,28.49,100.0,1095.78,172.09,923.69,1896.44,1721.58,0.0
A,ta,2d,async,8,128,461.01,471.53,433.97,14.94,100.0,268.52,172.06,97.04,729.11,557.53,0.0
A,ta,2d,pread,5,128,481.97,495.09,479.72,6.56,100.0,795.94,172.60,623.33,1277.91,1105.30,0.0
A,ta,2e_K10,async,8,128,514.24,518.77,412.57,43.85,97.6,282.58,172.45,109.04,798.33,624.98,0.0
A,ta,2e_K10,pread,5,128,513.85,514.93,512.10,1.06,100.0,1931.62,171.90,1757.04,2445.47,2270.89,0.0
A,ta,baseline,baseline,8,128,628.72,667.47,577.66,27.73,0.0,0.00,0.00,0.00,628.72,628.72,0.0
A,ta,leaf_freq_K10,async,8,128,721.87,731.96,719.50,4.74,100.0,247.90,173.02,75.44,971.17,797.62,0.0
A,ta,leaf_freq_K10,pread,5,128,718.94,722.87,717.28,2.27,100.0,1097.41,172.11,925.68,1815.65,1643.70,0.0
A,ta,leaf_rand_K10,async,8,128,602.31,1119.13,595.42,252.26,100.0,247.07,171.49,75.19,856.08,684.13,0.0
A,ta,leaf_rand_K10,pread,5,128,592.42,1487.72,563.86,445.37,100.0,1067.68,172.81,894.57,1677.71,1504.90,0.0
B,orig,2d,async,8,128,567.89,578.95,512.56,21.38,100.0,254.84,168.88,85.24,823.29,654.38,0.0
B,orig,2d,pread,5,128,576.51,583.64,445.38,55.21,100.0,1859.49,168.30,1693.25,2400.09,2230.32,0.0
B,orig,2e_K10,async,8,128,534.80,552.84,474.59,26.32,100.0,267.77,168.78,98.73,800.63,632.54,0.0
B,orig,2e_K10,pread,5,128,548.41,554.86,545.86,3.73,100.0,2722.16,168.91,2552.79,3270.53,3101.20,0.0
B,orig,baseline,baseline,8,128,906.49,926.24,799.03,46.69,0.0,0.00,0.00,0.00,906.49,906.49,0.0
B,orig,leaf_freq_K10,async,8,128,859.61,887.93,816.31,21.06,100.0,243.84,168.71,74.86,1103.13,934.12,0.0
B,orig,leaf_freq_K10,pread,5,128,852.87,895.66,844.29,22.51,100.0,1094.32,168.67,927.01,1945.20,1779.00,0.0
B,orig,leaf_rand_K10,async,8,128,898.75,922.59,845.47,33.74,100.0,246.98,169.56,78.20,1144.81,975.25,0.0
B,orig,leaf_rand_K10,pread,5,128,885.50,917.77,847.60,29.01,100.0,1068.60,170.27,898.33,1954.10,1783.83,0.0
B,ta,2d,async,8,128,573.89,582.03,568.38,4.73,68.9,279.10,168.04,111.25,852.54,684.48,0.0
B,ta,2d,pread,5,128,559.99,571.67,556.46,6.15,100.0,962.70,167.93,795.96,1529.11,1362.74,0.0
B,ta,2e_K10,async,8,128,577.08,581.52,573.49,2.54,74.5,293.16,169.47,124.17,869.94,700.48,0.0
B,ta,2e_K10,pread,5,128,578.66,581.11,577.12,1.58,100.0,1989.38,169.74,1823.77,2567.42,2401.81,0.0
B,ta,baseline,baseline,8,128,1130.47,1137.91,933.40,65.68,0.0,0.00,0.00,0.00,1130.47,1130.47,0.0
B,ta,leaf_freq_K10,async,8,128,1119.68,1122.22,1056.05,21.35,100.0,244.30,168.69,75.20,1363.98,1196.17,0.0
B,ta,leaf_freq_K10,pread,5,128,1120.41,1132.68,1117.05,6.58,100.0,1069.31,171.05,900.30,2193.30,2019.10,0.0
B,ta,leaf_rand_K10,async,8,128,1120.46,1127.71,991.03,44.70,100.0,246.50,170.15,77.55,1364.89,1196.22,0.0
B,ta,leaf_rand_K10,pread,5,128,1123.17,1131.45,927.54,79.52,100.0,1091.82,168.86,923.59,2200.23,2031.32,0.0
C,orig,2d,async,8,128,442.39,470.64,395.56,21.76,100.0,237.48,168.86,68.51,680.78,511.16,0.0
C,orig,2d,pread,5,128,466.01,470.70,400.23,26.98,100.0,527.03,169.93,356.97,990.81,814.45,0.0
C,orig,2e_K10,async,8,128,175.37,177.19,169.38,2.42,100.0,246.68,167.32,78.37,420.07,253.78,0.0
