workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
A,orig,baseline,baseline,128,1,1,0.00,0.00,810.86,0.00,0.00,0.00,810.86,810.86,2.15,186.00,264.00,1.01,54403884
A,ta,baseline,baseline,128,1,1,0.00,0.00,642.86,0.00,0.00,0.00,642.86,642.86,2.13,191.00,264.00,1.01,54403472
B,orig,baseline,baseline,128,1,1,0.00,0.00,890.20,0.00,0.00,0.00,890.20,890.20,2.19,181.00,254.00,1.01,54404120
B,ta,baseline,baseline,128,1,1,0.00,0.00,1134.47,0.00,0.00,0.00,1134.47,1134.47,2.20,181.00,260.00,1.01,54404460
C,orig,baseline,baseline,128,1,1,0.00,0.00,879.95,0.00,0.00,0.00,879.95,879.95,1.58,19.00,38.00,1.01,54405076
C,ta,baseline,baseline,128,1,1,0.00,0.00,809.15,0.00,0.00,0.00,809.15,809.15,1.60,19.00,39.00,1.01,54406556
A,orig,2d,pread,128,1,1,0.00,100.00,471.91,1849.49,143.93,1705.56,2321.40,2177.47,2.14,189.00,271.00,1.01,54407080
A,orig,2d,async,128,1,1,0.00,100.00,505.13,232.17,148.10,84.07,737.30,589.20,2.14,189.00,268.00,1.01,54408112
A,orig,leaf_rand_K10,pread,128,1,1,0.00,100.00,813.11,1004.78,111.55,893.23,1817.89,1706.34,2.12,186.00,264.00,1.01,54408140
A,orig,leaf_rand_K10,async,128,1,1,0.00,100.00,817.12,203.63,129.90,73.73,1020.75,890.85,2.14,186.00,264.00,1.01,54409036
A,orig,leaf_freq_K10,pread,128,1,1,0.00,100.00,813.58,992.14,61.76,930.39,1805.72,1743.97,2.16,188.00,272.00,1.01,54409116
A,orig,leaf_freq_K10,async,128,1,1,0.00,100.00,787.70,253.37,178.28,75.08,1041.07,862.78,2.14,188.00,272.00,1.01,54410112
A,orig,2e_K10,pread,128,1,1,0.00,100.00,498.69,2556.39,68.13,2488.26,3055.08,2986.95,2.13,191.00,278.00,1.01,54410284
A,orig,2e_K10,async,128,1,1,0.00,100.00,498.35,273.75,175.32,98.44,772.10,596.79,2.15,190.00,276.00,1.01,54411160
A,ta,2d,pread,128,1,1,0.00,100.00,413.94,743.98,95.14,648.84,1157.92,1062.78,2.11,190.00,262.00,1.01,54410976
A,ta,2d,async,128,1,1,0.00,74.20,458.79,241.07,143.79,97.28,699.86,556.07,2.12,190.00,262.00,1.01,54410860
