workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
YC,orig,learned_markov_14,pread,128,1,1,0.00,100.00,403.34,1345.73,90.08,1255.65,1749.07,1658.99,6.10,1124.00,1497.00,1.05,56940372
YC,orig,learned_markov_14,async,128,1,1,0.00,100.00,403.35,168.36,85.51,82.85,571.71,486.20,6.17,1124.00,1497.00,1.05,56937872
YC,orig,learned_markov_28,pread,128,1,1,0.00,100.00,411.58,2484.25,81.08,2403.17,2895.83,2814.75,6.19,1125.00,1505.00,1.05,56938828
YC,orig,learned_markov_28,async,128,1,1,0.00,100.00,407.66,194.41,88.69,105.72,602.07,513.38,6.17,1125.00,1505.00,1.05,56939672
YC,orig,learned_markov_14,pread,128,2,0,0.00,100.00,405.79,1296.02,81.30,1214.71,1701.81,1620.50,5.85,1124.00,1497.00,1.05,56939288
YC,orig,learned_markov_14,async,128,2,0,0.00,100.00,392.01,163.99,79.53,84.46,556.00,476.47,5.94,1124.00,1497.00,1.05,56939700
YC,orig,learned_markov_28,pread,128,2,0,0.00,100.00,402.46,2505.98,80.25,2425.73,2908.44,2828.19,6.10,1125.00,1505.00,1.05,56941908
YC,orig,learned_markov_28,async,128,2,0,0.00,100.00,402.97,190.84,86.63,104.21,593.81,507.18,6.15,1125.00,1504.00,1.05,56938588
YC,orig,learned_markov_14,pread,128,3,0,0.00,100.00,404.50,1297.44,77.82,1219.62,1701.94,1624.12,6.19,1124.00,1497.00,1.05,56938580
YC,orig,learned_markov_14,async,128,3,0,0.00,100.00,400.70,170.75,86.19,84.56,571.45,485.26,5.84,1124.00,1497.00,1.05,56938864
YC,orig,learned_markov_28,pread,128,3,0,0.00,100.00,401.81,2504.79,84.95,2419.84,2906.60,2821.65,5.91,1125.00,1505.00,1.05,56960824
YC,orig,learned_markov_28,async,128,3,0,0.00,100.00,405.64,181.41,78.10,103.31,587.05,508.95,6.02,1125.00,1504.00,1.05,56962660
YC,orig,learned_markov_14,pread,128,4,0,0.00,100.00,401.72,1326.82,77.98,1248.85,1728.54,1650.57,6.08,1124.00,1497.00,1.05,56961928
YC,orig,learned_markov_14,async,128,4,0,0.00,100.00,406.80,169.35,85.33,84.02,576.15,490.82,6.15,1124.00,1497.00,1.05,56963164
YC,orig,learned_markov_28,pread,128,4,0,0.00,100.00,406.69,2510.07,84.97,2425.10,2916.76,2831.79,5.85,1125.00,1505.00,1.05,56964244
YC,orig,learned_markov_28,async,128,4,0,0.00,100.00,401.79,181.23,77.69,103.55,583.02,505.34,6.12,1125.00,1504.00,1.05,56964276
YC,orig,learned_markov_14,pread,128,5,0,0.00,100.00,375.01,1363.59,86.42,1277.17,1738.60,1652.18,6.12,1124.00,1497.00,1.05,56965572
