workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,1030.76,0.00,0.00,0.00,,,1030.76,1030.76,2.04,143.00,229.00,1.17,42873556,2026-09-23T03:44:32Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,1161.30,0.00,0.00,0.00,,,1161.30,1161.30,2.18,184.00,262.00,1.17,42875616,2026-09-23T03:44:32Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1068.70,0.00,0.00,0.00,,,1068.70,1068.70,2.15,188.00,259.00,1.17,42873980,2026-09-23T03:44:32Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1115.01,0.00,0.00,0.00,,,1115.01,1115.01,2.07,145.00,207.00,1.17,42877116,2026-09-23T03:44:32Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,978.94,0.00,0.00,0.00,,,978.94,978.94,2.31,188.00,270.00,1.17,42865560,2026-09-23T03:44:33Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1218.77,0.00,0.00,0.00,,,1218.77,1218.77,2.23,189.00,267.00,1.17,42865968,2026-09-23T03:44:33Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,908.73,0.00,0.00,0.00,,,908.73,908.73,1.55,17.00,25.00,1.17,42868352,2026-09-23T03:44:33Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,901.47,0.00,0.00,0.00,,,901.47,901.47,1.60,19.00,35.00,1.15,42868472,2026-09-23T03:44:34Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1268.05,0.00,0.00,0.00,,,1268.05,1268.05,1.71,41.00,63.00,1.15,42866840,2026-09-23T03:44:34Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,917.17,792.68,208.98,583.70,,,1709.85,1500.87,2.01,142.00,231.00,1.15,42867152,2026-09-23T03:44:34Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,930.51,277.47,209.42,68.05,,,1207.98,998.56,2.04,142.00,230.00,1.15,42867736,2026-09-23T03:44:35Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,565.08,7729.60,208.95,7520.65,,,8294.68,8085.73,2.00,140.00,238.00,1.15,42866940,2026-09-23T03:44:35Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,569.24,370.23,195.50,174.73,,,939.47,743.97,2.03,140.00,237.00,1.15,42867572,2026-09-23T03:44:35Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,536.18,1383.61,206.77,1176.84,,,1919.79,1713.02,1.98,140.00,238.00,1.15,42868280,2026-09-23T03:44:36Z
A,vacuum,2d,async,128,1,1,0.00,100.00,532.78,282.43,206.21,76.22,,,815.21,609.00,2.01,140.00,237.00,1.15,42868028,2026-09-23T03:44:36Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,180.96,2197.66,211.05,1986.62,,,2378.62,2167.58,2.02,140.00,249.00,1.15,42869592,2026-09-23T03:44:36Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,178.37,301.64,212.30,89.34,,,480.01,267.71,2.03,140.00,248.00,1.15,42855836,2026-09-23T03:44:36Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,184.76,14785.87,197.67,14588.20,,,14970.63,14772.96,1.73,56.00,307.00,1.15,42871480,2026-09-23T03:44:37Z
A,vacuum,2e_K500,async,128,1,1,0.00,13.90,200.52,870.17,208.82,661.34,,,1070.69,861.86,1.96,137.00,354.00,1.15,42874100,2026-09-23T03:44:37Z
A,vacuum,2f_top14,pread,128,1,1,0.00,100.00,541.68,1525.23,204.84,1320.39,,,2066.91,1862.07,2.04,142.00,234.00,1.15,42873888,2026-09-23T03:44:37Z
A,vacuum,2f_top14,async,128,1,1,0.00,100.00,539.04,287.79,208.60,79.19,,,826.83,618.23,2.04,142.00,234.00,1.15,42874824,2026-09-23T03:44:38Z
A,vacuum,2f_top28,pread,128,1,1,0.00,100.00,179.11,2729.97,210.16,2519.81,,,2909.08,2698.92,2.02,139.00,247.00,1.15,42875220,2026-09-23T03:44:38Z
A,vacuum,2f_top28,async,128,1,1,0.00,100.00,178.81,301.75,200.05,101.70,,,480.56,280.51,2.04,139.00,247.00,1.15,42874984,2026-09-23T03:44:38Z
A,vacuum,2f_top100,pread,128,1,1,0.00,100.00,179.93,9041.59,201.03,8840.56,,,9221.52,9020.49,2.02,142.00,276.00,1.15,42876312,2026-09-23T03:44:39Z
A,vacuum,2f_top100,async,128,1,1,0.00,100.00,179.62,411.87,209.39,202.48,,,591.49,382.10,2.00,143.00,270.00,1.14,42876640,2026-09-23T03:44:39Z
A,vacuum,2f_top500,pread,128,1,1,0.00,100.00,180.59,14379.85,209.22,14170.63,,,14560.44,14351.22,1.70,56.00,306.00,1.14,42876540,2026-09-23T03:44:39Z
A,vacuum,2f_top500,async,128,1,1,0.00,7.80,631.75,848.97,197.84,651.12,,,1480.72,1282.87,1.95,137.00,351.00,1.14,42877500,2026-09-23T03:44:39Z
A,vacuum,2f_slru,pread,128,1,1,0.00,100.00,96.59,13883.11,210.39,13672.72,,,13979.70,13769.31,1.56,0.00,214.00,1.14,42877628,2026-09-23T03:44:40Z
A,vacuum,2f_slru,async,128,1,1,0.00,100.00,95.71,5583.45,209.35,5374.09,,,5679.16,5469.80,1.58,0.00,214.00,1.14,42877356,2026-09-23T03:44:40Z
A,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,650.60,1044.11,210.83,833.29,,,1694.71,1483.89,2.03,142.00,241.00,1.14,42876596,2026-09-23T03:44:40Z
A,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,655.10,277.52,201.50,76.02,,,932.62,731.12,2.05,142.00,241.00,1.14,42877648,2026-09-23T03:44:41Z
A,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,1046.14,1136.12,207.57,928.54,,,2182.26,1974.68,2.04,143.00,229.00,1.14,42876132,2026-09-23T03:44:41Z
A,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,1008.67,276.72,200.62,76.10,,,1285.39,1084.77,2.04,143.00,229.00,1.14,42876452,2026-09-23T03:44:41Z
A,ta,layers_5,pread,128,1,1,0.00,100.00,974.25,461.84,208.91,252.93,,,1436.09,1227.18,2.17,184.00,262.00,1.14,42876892,2026-09-23T03:44:41Z
A,ta,layers_5,async,128,1,1,0.00,100.00,1076.56,278.81,209.90,68.92,,,1355.37,1145.48,2.16,184.00,261.00,1.14,42870716,2026-09-23T03:44:42Z
A,ta,layers_92,pread,128,1,1,0.00,100.00,593.22,1035.84,206.77,829.07,,,1629.06,1422.29,2.17,181.00,263.00,1.14,42872200,2026-09-23T03:44:42Z
A,ta,layers_92,async,128,1,1,0.00,100.00,582.68,359.42,193.95,165.46,,,942.10,748.14,2.17,183.00,261.00,1.14,42875464,2026-09-23T03:44:42Z
A,ta,2d,pread,128,1,1,0.00,100.00,598.87,1001.84,209.04,792.80,,,1600.71,1391.67,2.16,183.00,261.00,1.14,42875604,2026-09-23T03:44:43Z
A,ta,2d,async,128,1,1,0.00,96.90,650.18,308.64,209.07,99.57,,,958.82,749.75,2.16,183.00,261.00,1.14,42876628,2026-09-23T03:44:43Z
A,ta,2e_K10,pread,128,1,1,0.00,100.00,181.29,2056.69,210.89,1845.80,,,2237.98,2027.09,2.19,187.00,270.00,1.14,42878212,2026-09-23T03:44:43Z
A,ta,2e_K10,async,128,1,1,0.00,95.20,181.62,312.87,200.05,112.82,,,494.49,294.44,2.18,187.00,270.00,1.14,42879636,2026-09-23T03:44:44Z
A,ta,2e_K500,pread,128,1,1,0.00,100.00,182.83,17812.66,206.10,17606.56,,,17995.49,17789.39,2.10,181.00,418.00,1.13,42879112,2026-09-23T03:44:44Z
A,ta,2e_K500,async,128,1,1,0.00,38.20,578.34,916.07,210.09,705.99,,,1494.41,1284.33,2.16,187.00,381.00,1.13,42878448,2026-09-23T03:44:44Z
A,ta,2f_top14,pread,128,1,1,0.00,100.00,589.79,1605.89,213.26,1392.63,,,2195.68,1982.42,2.12,185.00,262.00,1.13,42881496,2026-09-23T03:44:45Z
A,ta,2f_top14,async,128,1,1,0.00,100.00,591.43,293.92,213.86,80.06,,,885.35,671.49,2.13,185.00,262.00,1.13,42880792,2026-09-23T03:44:45Z
A,ta,2f_top28,pread,128,1,1,0.00,100.00,180.22,2669.13,206.50,2462.63,,,2849.35,2642.85,2.18,186.00,278.00,1.13,42882568,2026-09-23T03:44:45Z
A,ta,2f_top28,async,128,1,1,0.00,100.00,181.51,305.75,209.39,96.35,,,487.26,277.86,2.17,186.00,278.00,1.13,42883892,2026-09-23T03:44:46Z
A,ta,2f_top100,pread,128,1,1,0.00,100.00,182.68,8833.50,192.86,8640.64,,,9016.18,8823.32,2.14,188.00,310.00,1.13,42883988,2026-09-23T03:44:46Z
