workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,10,128,565.52,569.23,554.24,4.70,100.0,241.37,141.55,99.94,807.15,665.36,0.0
A,orig,2e_K10,pread,10,128,567.55,569.48,564.70,1.67,100.0,2618.76,140.55,2478.41,3185.02,3044.68,0.0
A,orig,2f_top14,async,10,128,569.59,600.83,565.78,13.05,100.0,222.02,141.30,80.91,790.81,649.95,0.0
A,orig,2f_top14,pread,10,128,567.70,571.59,565.40,2.30,100.0,1352.97,141.37,1213.28,1919.65,1779.96,0.0
A,orig,2f_top28,async,10,128,568.33,588.59,560.95,10.94,100.0,241.30,141.77,99.84,810.03,666.95,0.0
A,orig,2f_top28,pread,10,128,568.92,576.35,498.28,22.00,100.0,2582.03,141.48,2439.83,3147.52,3006.11,0.0
A,orig,baseline,baseline,10,128,900.27,908.34,825.77,23.14,0.0,0.00,0.00,0.00,900.27,900.27,0.0
A,orig,learned_markov_14,async,10,128,567.88,571.28,499.06,20.86,100.0,223.14,141.51,81.25,790.23,649.24,0.0
A,orig,learned_markov_14,pread,10,128,568.89,581.10,560.69,6.33,100.0,1360.03,142.42,1218.85,1934.85,1791.78,0.0
A,orig,learned_markov_28,async,10,128,569.05,576.30,499.05,21.61,100.0,244.06,142.00,101.47,813.35,669.72,0.0
A,orig,learned_markov_28,pread,10,128,566.99,570.42,497.93,20.88,100.0,2616.74,141.66,2474.35,3167.94,3025.49,0.0
B,orig,2e_K10,async,10,128,536.38,571.03,531.77,15.41,100.0,244.59,142.37,102.48,782.06,639.48,0.0
B,orig,2e_K10,pread,10,128,567.19,576.67,538.48,11.93,100.0,2652.15,141.48,2511.69,3225.32,3086.64,0.0
B,orig,2f_top14,async,10,128,566.50,631.97,532.43,35.32,100.0,222.22,141.44,81.66,788.57,647.65,0.0
B,orig,2f_top14,pread,10,128,564.86,609.11,534.68,23.80,100.0,1353.09,140.94,1213.28,1908.03,1766.88,0.0
B,orig,2f_top28,async,10,128,530.50,575.33,527.30,19.70,100.0,244.10,141.68,102.39,775.90,633.53,0.0
B,orig,2f_top28,pread,10,128,558.36,592.89,528.93,24.42,100.0,2525.94,141.12,2384.05,3073.49,2932.84,0.0
B,orig,baseline,baseline,10,128,559.90,611.72,517.90,32.86,0.0,0.00,0.00,0.00,559.90,559.90,0.0
B,orig,learned_markov_14,async,10,128,564.11,569.34,530.87,14.85,100.0,223.62,141.67,81.75,786.20,644.57,0.0
B,orig,learned_markov_14,pread,10,128,535.15,606.72,531.76,30.32,100.0,1373.88,141.61,1231.40,1920.22,1779.19,0.0
B,orig,learned_markov_28,async,10,128,569.20,575.18,531.83,16.44,100.0,242.09,141.35,100.34,808.44,668.46,0.0
B,orig,learned_markov_28,pread,10,128,568.90,605.26,533.14,24.07,100.0,2494.44,142.77,2348.87,3059.16,2917.06,0.0
C,orig,2e_K10,async,10,128,178.42,184.80,176.37,3.15,100.0,220.99,141.57,79.69,399.97,258.32,0.0
C,orig,2e_K10,pread,10,128,178.58,182.92,177.92,2.15,100.0,1350.36,141.41,1208.96,1528.86,1387.45,0.0
C,orig,2f_top14,async,10,128,178.56,179.82,170.85,2.67,100.0,221.43,140.56,80.50,398.36,258.35,0.0
C,orig,2f_top14,pread,10,128,177.68,182.33,176.23,2.23,100.0,1192.71,141.43,1050.48,1371.62,1229.39,0.0
C,orig,2f_top28,async,10,128,178.72,181.07,176.12,1.64,100.0,238.46,141.84,96.50,417.37,275.28,0.0
C,orig,2f_top28,pread,10,128,179.56,185.04,177.20,2.68,100.0,1243.11,141.89,1101.21,1421.06,1279.10,0.0
C,orig,baseline,baseline,10,128,881.07,887.01,757.34,41.54,0.0,0.00,0.00,0.00,881.07,881.07,0.0
C,orig,learned_markov_14,async,10,128,180.86,184.69,176.72,2.61,100.0,221.22,141.47,80.17,402.05,261.06,0.0
C,orig,learned_markov_14,pread,10,128,179.36,189.81,176.64,5.57,100.0,1229.81,141.34,1088.23,1409.41,1267.84,0.0
C,orig,learned_markov_28,async,10,128,178.59,186.01,177.93,3.09,100.0,239.01,141.31,97.05,417.63,276.11,0.0
C,orig,learned_markov_28,pread,10,128,178.94,182.38,178.18,1.77,100.0,1179.16,142.35,1036.91,1358.53,1216.60,0.0
