workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,orig,2d,async,10,128,579.61,583.03,514.55,29.06,100.0,377.67,174.49,203.15,958.86,783.07,0.0
YCu,orig,2d,pread,10,128,580.59,585.88,569.35,4.49,100.0,8217.74,174.63,8044.57,8799.88,8626.71,0.0
YCu,orig,2e_K10,async,10,128,580.84,584.61,513.55,20.39,100.0,391.36,174.54,217.46,972.72,797.32,0.0
YCu,orig,2e_K10,pread,10,128,580.00,584.51,513.93,20.10,100.0,9007.83,174.16,8834.34,9586.68,9411.93,0.0
YCu,orig,2e_K500,async,10,128,636.30,639.33,563.37,21.98,100.0,1188.08,174.17,1015.59,1825.89,1651.83,0.0
YCu,orig,2e_K500,pread,10,128,637.84,653.94,626.75,8.90,100.0,52707.11,175.34,52530.38,53357.65,53180.92,0.0
YCu,orig,2f_slru,async,10,128,104.19,256.76,101.89,81.79,100.0,42575.79,177.12,42399.12,42682.54,42505.88,0.0
YCu,orig,2f_slru,pread,10,128,114.41,119.65,106.02,4.73,100.0,104604.99,174.61,104429.26,104720.80,104545.07,0.0
YCu,orig,2f_top14,async,10,128,856.59,866.64,737.46,39.76,100.0,260.26,174.90,85.43,1117.26,942.19,0.0
YCu,orig,2f_top14,pread,10,128,850.93,862.84,786.98,24.52,100.0,1460.88,174.72,1284.46,2312.19,2134.82,0.0
YCu,orig,2f_top28,async,10,128,577.32,585.53,514.29,25.50,100.0,279.92,174.81,104.23,857.57,682.37,0.0
YCu,orig,2f_top28,pread,10,128,578.62,584.28,531.39,14.77,100.0,2637.67,175.11,2463.86,3215.69,3042.46,0.0
YCu,orig,baseline,baseline,10,128,891.17,1098.68,881.95,105.19,0.0,0.00,0.00,0.00,891.17,891.17,0.0
YCu,orig,layers_5,async,10,128,826.61,870.43,715.24,51.97,100.0,245.47,175.62,70.27,1072.85,897.18,0.0
YCu,orig,layers_5,pread,10,128,861.37,897.38,799.24,26.63,100.0,612.14,174.63,438.03,1473.10,1299.58,0.0
YCu,orig,layers_92,async,10,128,579.96,586.27,575.63,3.79,100.0,378.45,175.56,202.27,960.63,784.03,0.0
YCu,orig,layers_92,pread,10,128,579.10,589.78,513.60,21.03,100.0,8116.05,174.15,7943.27,8680.63,8510.81,0.0
