workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,8,128,593.52,597.31,533.06,20.42,100.0,267.34,168.72,99.18,861.28,692.54,0.0
A,orig,2e_K10,pread,5,128,592.21,596.82,523.27,28.33,100.0,2669.56,170.16,2499.40,3260.75,3090.59,0.0
A,orig,2f_slru,async,8,128,98.47,2421.51,92.05,1182.08,100.0,7214.92,169.12,7044.99,7324.93,7154.72,0.0
A,orig,2f_slru,pread,5,128,98.52,347.01,96.81,124.21,100.0,18481.51,170.35,18308.77,18581.80,18409.06,0.0
A,orig,2f_top100,async,8,128,594.68,601.35,530.28,23.01,95.0,369.26,169.45,199.05,960.50,791.73,0.0
A,orig,2f_top100,pread,5,128,592.10,595.72,586.11,3.44,100.0,8917.29,168.50,8748.79,9513.29,9344.48,0.0
A,orig,2f_top14,async,8,128,594.56,1114.84,528.12,268.39,100.0,250.09,169.88,80.35,846.13,675.28,0.0
A,orig,2f_top14,pread,5,128,591.60,595.77,589.42,2.40,100.0,1390.17,169.24,1220.52,1986.48,1816.51,0.0
A,orig,2f_top28,async,8,128,594.87,600.87,534.70,20.48,100.0,269.10,169.23,98.52,864.63,693.58,0.0
A,orig,2f_top28,pread,5,128,589.81,593.15,525.97,31.98,100.0,2561.75,167.96,2394.20,3130.54,2962.78,0.0
A,orig,2f_top500,async,8,128,634.82,645.48,568.73,29.78,100.0,983.70,169.13,813.62,1591.93,1422.91,0.0
A,orig,2f_top500,pread,5,128,183.54,186.17,181.78,1.70,100.0,18681.57,169.66,18512.29,18867.64,18697.98,0.0
A,orig,baseline,baseline,8,128,1017.57,1023.58,880.00,45.80,0.0,0.00,0.00,0.00,1017.57,1017.57,0.0
B,orig,2e_K10,async,8,128,526.11,527.78,462.11,21.25,100.0,268.79,170.20,98.72,795.75,625.00,0.0
B,orig,2e_K10,pread,5,128,530.12,532.19,460.74,33.48,100.0,2714.58,169.04,2545.53,3243.03,3073.13,0.0
B,orig,2f_slru,async,8,128,97.66,99.38,95.50,1.27,100.0,7266.02,169.69,7097.40,7362.91,7194.27,0.0
B,orig,2f_slru,pread,5,128,99.01,100.70,97.58,1.16,100.0,18317.46,169.54,18145.62,18418.26,18246.42,0.0
B,orig,2f_top100,async,8,128,527.73,529.81,524.67,1.70,100.0,374.76,170.31,203.75,902.10,730.79,0.0
B,orig,2f_top100,pread,5,128,467.81,523.96,462.91,28.91,100.0,8912.71,169.03,8743.68,9375.62,9206.59,0.0
B,orig,2f_top14,async,8,128,500.53,662.54,462.25,83.97,100.0,246.68,168.73,77.97,720.98,579.29,0.0
B,orig,2f_top14,pread,5,128,531.19,531.70,464.78,31.92,100.0,1368.65,169.11,1203.68,1888.40,1718.57,0.0
B,orig,2f_top28,async,8,128,530.37,591.03,521.82,30.98,100.0,267.95,169.87,98.27,799.22,630.01,0.0
B,orig,2f_top28,pread,5,128,528.89,529.02,524.37,1.88,100.0,2571.12,171.65,2399.38,3097.37,2925.63,0.0
B,orig,2f_top500,async,8,128,182.84,183.06,180.20,1.07,100.0,985.92,169.25,816.25,1168.68,999.21,0.0
B,orig,2f_top500,pread,5,128,189.71,465.30,177.86,139.41,100.0,22389.27,169.06,22220.70,22578.98,22410.41,0.0
B,orig,baseline,baseline,8,128,934.65,963.93,887.45,26.33,0.0,0.00,0.00,0.00,934.65,934.65,0.0
C,orig,2e_K10,async,8,128,180.53,182.46,178.16,1.60,100.0,249.94,169.61,79.91,429.25,259.76,0.0
C,orig,2e_K10,pread,5,128,180.08,183.54,176.75,2.41,100.0,1373.39,172.27,1202.59,1552.76,1381.96,0.0
C,orig,2f_slru,async,8,128,91.94,96.38,89.92,2.29,100.0,925.60,169.24,756.72,1017.25,848.39,0.0
C,orig,2f_slru,pread,5,128,93.54,111.32,91.13,8.74,100.0,2848.47,168.93,2679.55,2942.01,2773.09,0.0
C,orig,2f_top100,async,8,128,178.69,182.56,175.92,2.26,100.0,342.30,168.84,173.69,521.16,352.75,0.0
C,orig,2f_top100,pread,5,128,179.75,180.56,177.37,1.38,100.0,1365.88,169.84,1196.04,1545.41,1375.06,0.0
C,orig,2f_top14,async,8,128,181.75,326.64,179.70,73.49,100.0,247.50,168.55,78.63,430.70,261.48,0.0
C,orig,2f_top14,pread,5,128,176.52,178.36,175.81,1.05,100.0,1270.31,169.84,1103.11,1446.12,1278.92,0.0
C,orig,2f_top28,async,8,128,177.85,662.73,175.81,246.69,100.0,263.97,168.95,95.14,441.28,272.28,0.0
C,orig,2f_top28,pread,5,128,177.74,180.84,177.12,1.55,100.0,1280.24,170.39,1109.35,1457.36,1286.47,0.0
C,orig,2f_top500,async,8,128,91.65,94.55,89.33,1.64,100.0,899.77,169.06,730.41,993.19,823.84,0.0
C,orig,2f_top500,pread,5,128,91.30,93.19,90.42,1.03,100.0,2925.93,169.38,2758.05,3017.17,2849.29,0.0
C,orig,baseline,baseline,8,128,866.19,878.96,757.07,38.15,0.0,0.00,0.00,0.00,866.19,866.19,0.0
