workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,orig,2d,async,10,128,539.06,544.36,502.31,14.64,100.0,371.56,172.32,198.86,909.33,737.02,0.0
YC,orig,2d,pread,10,128,505.97,551.37,500.92,20.42,100.0,8094.76,173.17,7911.33,8603.85,8419.30,0.0
YC,orig,2e_K10,async,10,128,542.29,546.92,499.82,18.84,100.0,388.46,173.01,215.14,928.64,755.63,0.0
YC,orig,2e_K10,pread,10,128,523.61,544.70,500.79,18.66,100.0,8913.43,172.31,8737.94,9421.16,9245.67,0.0
YC,orig,2e_K500,async,10,128,530.59,584.06,467.60,48.07,100.0,1183.03,172.23,1009.83,1715.71,1542.97,0.0
YC,orig,2e_K500,pread,10,128,532.09,571.72,437.93,56.05,100.0,51752.17,173.07,51579.72,52228.69,52055.88,0.0
YC,orig,2f_slru,async,10,128,102.14,107.86,100.47,2.95,100.0,42093.36,171.25,41922.78,42195.37,42024.79,0.0
YC,orig,2f_slru,pread,10,128,106.63,111.06,104.82,2.01,100.0,103547.79,172.69,103375.40,103653.82,103481.44,0.0
YC,orig,2f_top14,async,10,128,966.12,994.90,891.49,34.78,100.0,256.52,172.16,82.78,1222.96,1048.62,0.0
YC,orig,2f_top14,pread,10,128,995.07,1059.46,884.08,46.20,100.0,1444.53,172.75,1271.22,2428.71,2255.81,0.0
YC,orig,2f_top28,async,10,128,962.23,994.64,821.31,46.38,100.0,276.18,171.88,103.60,1235.46,1063.97,0.0
YC,orig,2f_top28,pread,10,128,966.82,1004.79,921.92,32.94,100.0,2576.68,172.02,2403.32,3544.14,3373.49,0.0
YC,orig,baseline,baseline,10,128,1035.86,1062.87,982.59,28.90,0.0,0.00,0.00,0.00,1035.86,1035.86,0.0
YC,orig,layers_5,async,10,128,961.19,1023.91,924.59,33.69,100.0,244.01,172.65,70.50,1205.06,1031.98,0.0
YC,orig,layers_5,pread,10,128,955.21,995.40,886.59,31.07,100.0,609.66,171.75,438.34,1567.49,1394.03,0.0
YC,orig,layers_92,async,10,128,505.68,546.05,495.46,20.35,100.0,373.09,173.15,199.57,882.95,711.09,0.0
YC,orig,layers_92,pread,10,128,505.36,550.31,467.96,29.87,100.0,8108.86,172.69,7939.74,8617.69,8446.68,0.0
