workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,558.64,592.70,519.74,26.94,100.0,253.10,167.81,84.05,800.38,643.08,0.0
A,orig,2d,pread,5,128,529.75,565.50,525.79,17.45,100.0,1881.93,168.30,1725.30,2421.14,2262.31,0.0
A,orig,2e_K10,async,8,128,546.68,561.67,528.10,13.82,100.0,227.44,128.50,98.23,774.48,645.97,0.0
A,orig,2e_K10,pread,5,128,529.37,590.89,522.60,31.44,100.0,2690.25,127.10,2564.48,3219.62,3093.85,0.0
A,orig,baseline,baseline,8,128,872.53,1265.93,844.26,195.87,0.0,0.00,0.00,0.00,872.53,872.53,0.0
A,orig,leaf_freq_K10,async,8,128,869.00,931.89,835.02,32.18,100.0,242.81,169.06,73.74,1110.92,942.27,0.0
A,orig,leaf_freq_K10,pread,5,128,905.49,931.93,836.95,36.50,100.0,1088.67,168.52,920.44,1996.56,1826.79,0.0
A,orig,leaf_rand_K10,async,8,128,896.58,920.02,876.48,14.29,100.0,244.30,169.80,73.59,1138.55,970.35,0.0
A,orig,leaf_rand_K10,pread,5,128,895.26,900.73,858.58,16.06,100.0,1096.49,171.44,927.31,1991.56,1823.63,0.0
A,ta,2d,async,8,128,564.48,606.08,559.29,21.19,91.2,228.10,127.97,100.14,794.79,665.98,0.0
A,ta,2d,pread,5,128,564.47,565.62,560.25,1.93,100.0,923.31,126.39,795.48,1486.36,1358.53,0.0
A,ta,2e_K10,async,8,128,566.49,572.04,555.91,5.31,93.2,239.50,128.32,111.66,806.72,679.14,0.0
A,ta,2e_K10,pread,5,128,565.64,570.68,559.37,4.29,100.0,1975.12,125.91,1848.35,2546.87,2420.10,0.0
A,ta,baseline,baseline,8,128,1115.15,1750.04,1050.85,325.30,0.0,0.00,0.00,0.00,1115.15,1115.15,0.0
A,ta,leaf_freq_K10,async,8,128,1074.99,1113.07,973.45,54.98,100.0,200.99,126.94,73.79,1277.41,1149.06,0.0
A,ta,leaf_freq_K10,pread,5,128,1106.55,1119.85,950.56,65.11,100.0,1051.78,128.25,924.42,2153.90,2025.64,0.0
A,ta,leaf_rand_K10,async,8,128,1112.15,1312.74,1048.87,105.85,100.0,202.56,127.00,74.46,1314.22,1186.12,0.0
A,ta,leaf_rand_K10,pread,5,128,1114.54,1115.69,1107.60,2.95,100.0,1050.62,128.03,923.22,2163.47,2036.91,0.0
B,orig,2d,async,8,128,627.51,636.69,596.85,14.40,100.0,214.20,128.63,85.63,841.62,712.60,0.0
B,orig,2d,pread,5,128,625.51,634.70,595.41,16.27,100.0,1857.48,127.27,1730.21,2466.16,2338.60,0.0
B,orig,2e_K10,async,8,128,612.24,648.59,598.35,20.55,100.0,225.57,128.27,97.24,837.70,710.15,0.0
B,orig,2e_K10,pread,5,128,595.81,629.36,592.57,17.01,100.0,2655.95,126.78,2529.30,3258.67,3131.89,0.0
B,orig,baseline,baseline,8,128,977.72,1111.46,935.49,69.72,0.0,0.00,0.00,0.00,977.72,977.72,0.0
B,orig,leaf_freq_K10,async,8,128,955.73,1010.34,892.39,37.61,100.0,203.12,127.86,75.43,1159.29,1031.14,0.0
B,orig,leaf_freq_K10,pread,5,128,956.17,978.10,947.75,12.27,100.0,1017.16,127.69,889.29,1972.33,1845.19,0.0
B,orig,leaf_rand_K10,async,8,128,963.38,1032.19,916.39,43.54,100.0,203.36,127.84,76.02,1165.66,1037.98,0.0
B,orig,leaf_rand_K10,pread,5,128,923.79,1028.21,815.59,77.04,100.0,1052.12,127.17,924.11,1975.91,1849.08,0.0
B,ta,2d,async,8,128,477.54,482.12,473.80,3.09,66.0,240.96,127.28,113.21,718.42,591.04,0.0
B,ta,2d,pread,5,128,455.11,458.73,410.41,18.34,100.0,943.06,127.04,816.02,1357.55,1231.13,0.0
B,ta,2e_K10,async,8,128,430.74,778.03,414.66,164.95,64.9,254.88,127.95,126.36,683.67,555.19,0.0
B,ta,2e_K10,pread,5,128,418.52,489.29,416.43,32.02,100.0,2480.02,129.89,2352.09,2898.54,2770.61,0.0
B,ta,baseline,baseline,8,128,636.98,704.59,603.98,41.19,0.0,0.00,0.00,0.00,636.98,636.98,0.0
B,ta,leaf_freq_K10,async,8,128,615.41,694.26,610.59,34.53,100.0,202.12,126.85,74.47,816.93,689.88,0.0
B,ta,leaf_freq_K10,pread,5,128,621.75,679.99,617.81,29.11,100.0,1051.07,127.48,923.16,1673.08,1545.60,0.0
B,ta,leaf_rand_K10,async,8,128,622.75,701.47,618.38,36.96,100.0,203.21,127.31,75.98,826.12,698.12,0.0
B,ta,leaf_rand_K10,pread,5,128,625.54,680.13,619.57,25.91,100.0,1038.56,128.38,896.55,1669.74,1544.59,0.0
C,orig,2d,async,8,128,643.58,663.09,596.41,21.94,100.0,194.16,127.19,67.64,836.25,710.83,0.0
C,orig,2d,pread,5,128,627.90,8383.81,529.25,3883.67,100.0,485.41,129.35,355.62,1107.54,979.29,0.0
C,orig,2e_K10,async,8,128,174.75,179.91,172.50,2.45,100.0,204.20,126.13,78.08,379.90,253.92,0.0
C,orig,2e_K10,pread,5,128,173.91,175.70,171.85,1.41,100.0,1333.78,126.33,1208.33,1508.55,1382.22,0.0
C,orig,baseline,baseline,8,128,1046.22,1084.09,1003.60,29.70,0.0,0.00,0.00,0.00,1046.22,1046.22,0.0
C,orig,leaf_freq_K10,async,8,128,564.77,571.18,553.21,6.49,100.0,199.98,126.50,73.65,765.68,639.33,0.0
C,orig,leaf_freq_K10,pread,5,128,562.85,567.71,557.37,4.08,100.0,1026.44,126.01,899.68,1589.29,1462.53,0.0
C,orig,leaf_rand_K10,async,8,128,1034.87,1052.63,992.68,19.50,100.0,200.75,125.62,76.06,1235.28,1109.65,0.0
C,orig,leaf_rand_K10,pread,5,128,1053.92,1057.32,1033.50,8.60,100.0,998.34,126.94,869.52,2048.48,1923.03,0.0
C,ta,2d,async,8,128,472.38,474.89,462.48,3.67,64.6,242.26,126.31,115.33,715.06,587.93,0.0
C,ta,2d,pread,5,128,444.52,446.03,443.25,1.01,100.0,945.15,124.16,821.02,1388.40,1264.27,0.0
C,ta,2e_K10,async,8,128,173.77,512.69,169.23,171.48,85.3,254.55,126.84,128.12,428.15,301.96,0.0
