workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,1083.00,0.00,0.00,0.00,,,1083.00,1083.00,2.04,144.00,228.00,1.20,42846148,2026-09-23T03:24:14Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,764.06,0.00,0.00,0.00,,,764.06,764.06,2.14,180.00,268.00,1.20,42844928,2026-09-23T03:24:14Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1296.46,0.00,0.00,0.00,,,1296.46,1296.46,2.17,183.00,266.00,1.20,42843736,2026-09-23T03:24:14Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1177.29,0.00,0.00,0.00,,,1177.29,1177.29,2.08,148.00,220.00,1.20,42847500,2026-09-23T03:24:15Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,978.92,0.00,0.00,0.00,,,978.92,978.92,2.25,197.00,257.00,1.20,42846820,2026-09-23T03:24:15Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1176.42,0.00,0.00,0.00,,,1176.42,1176.42,2.19,196.00,264.00,1.20,42845384,2026-09-23T03:24:15Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1162.63,0.00,0.00,0.00,,,1162.63,1162.63,1.53,17.00,27.00,1.20,42847528,2026-09-23T03:24:15Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,952.63,0.00,0.00,0.00,,,952.63,952.63,1.59,19.00,36.00,1.20,42848824,2026-09-23T03:24:16Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1228.09,0.00,0.00,0.00,,,1228.09,1228.09,1.70,38.00,64.00,1.20,42847392,2026-09-23T03:24:16Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,968.23,786.68,202.95,583.73,,,1754.91,1551.96,2.03,143.00,230.00,1.20,42848656,2026-09-23T03:24:16Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,968.16,278.65,209.91,68.75,,,1246.81,1036.91,2.02,145.00,226.00,1.20,42849084,2026-09-23T03:24:17Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,574.89,7693.00,210.92,7482.09,,,8267.89,8056.98,2.02,143.00,235.00,1.20,42847864,2026-09-23T03:24:17Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,572.73,395.56,211.09,184.48,,,968.29,757.21,2.02,145.00,231.00,1.20,42840940,2026-09-23T03:24:17Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,507.23,1388.95,208.62,1180.33,,,1896.18,1687.56,1.96,143.00,234.00,1.20,42841496,2026-09-23T03:24:18Z
A,vacuum,2d,async,128,1,1,0.00,100.00,570.25,286.01,210.09,75.91,,,856.26,646.16,2.01,145.00,231.00,1.20,42842316,2026-09-23T03:24:18Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,177.87,2264.25,207.63,2056.62,,,2442.12,2234.49,2.03,137.00,247.00,1.20,42843140,2026-09-23T03:24:18Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,178.43,294.77,208.25,86.52,,,473.20,264.95,1.96,139.00,244.00,1.18,42843264,2026-09-23T03:24:18Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,178.87,18742.12,204.38,18537.74,,,18920.99,18716.61,1.62,22.00,245.00,1.18,42843784,2026-09-23T03:24:19Z
A,vacuum,2e_K500,async,128,1,1,0.00,100.00,181.16,1058.36,197.81,860.55,,,1239.52,1041.71,1.99,141.00,333.00,1.18,42843472,2026-09-23T03:24:19Z
A,vacuum,2f_top14,pread,128,1,1,0.00,100.00,535.68,1557.62,210.15,1347.47,,,2093.30,1883.15,1.98,141.00,242.00,1.18,42862168,2026-09-23T03:24:19Z
A,vacuum,2f_top14,async,128,1,1,0.00,100.00,600.18,287.82,207.95,79.87,,,888.00,680.05,2.00,142.00,240.00,1.18,42863072,2026-09-23T03:24:20Z
A,vacuum,2f_top28,pread,128,1,1,0.00,100.00,177.66,2771.65,202.15,2569.50,,,2949.31,2747.16,2.01,138.00,245.00,1.18,42862808,2026-09-23T03:24:20Z
A,vacuum,2f_top28,async,128,1,1,0.00,100.00,177.61,306.64,209.37,97.26,,,484.25,274.87,2.01,139.00,244.00,1.18,42864440,2026-09-23T03:24:20Z
A,vacuum,2f_top100,pread,128,1,1,0.00,100.00,181.61,9131.91,211.55,8920.36,,,9313.52,9101.97,2.03,139.00,273.00,1.18,42866260,2026-09-23T03:24:21Z
A,vacuum,2f_top100,async,128,1,1,0.00,100.00,176.15,408.82,211.53,197.29,,,584.97,373.44,2.00,139.00,274.00,1.18,42866108,2026-09-23T03:24:21Z
