workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,451.11,453.38,448.46,1.67,100.0,274.69,186.98,87.34,,,725.76,539.09,0.0
A,1gb,2d,pread,5,128,447.20,453.50,387.52,24.80,100.0,2147.72,186.35,1960.49,,,2587.11,2402.51,0.0
A,1gb,2e_K10,async,10,128,150.17,155.34,149.07,2.26,100.0,288.34,187.01,100.20,,,439.09,251.84,0.0
A,1gb,2e_K10,pread,5,128,149.53,171.97,149.30,10.85,100.0,3016.81,187.01,2829.99,,,3166.11,2979.29,0.0
A,1gb,2e_K500,async,10,128,181.16,214.88,179.82,14.47,100.0,1028.49,187.84,840.38,,,1210.28,1022.65,0.0
A,1gb,2e_K500,pread,5,128,182.17,2971.64,175.97,1395.53,100.0,23500.90,187.24,23313.66,,,23683.07,23495.83,0.0
A,1gb,2f_slru,async,10,128,98.84,100.82,96.88,1.20,100.0,7192.21,186.56,7006.30,,,7291.51,7105.60,0.0
A,1gb,2f_slru,pread,5,128,97.65,120.48,96.46,11.40,100.0,18574.43,187.77,18386.66,,,18672.08,18484.31,0.0
A,1gb,2f_top100,async,10,128,180.03,183.94,178.03,1.78,100.0,385.88,187.29,195.99,,,565.60,376.14,0.0
A,1gb,2f_top100,pread,5,128,178.76,179.45,178.70,0.32,100.0,8986.23,185.30,8801.83,,,9165.77,8981.37,0.0
A,1gb,2f_top14,async,10,128,480.14,498.60,447.98,16.81,100.0,268.05,187.15,80.67,,,749.49,561.40,0.0
A,1gb,2f_top14,pread,5,128,478.02,484.72,477.10,3.25,100.0,1540.43,188.31,1351.55,,,2020.90,1832.59,0.0
A,1gb,2f_top28,async,10,128,180.49,183.83,145.82,13.03,100.0,285.33,187.70,97.41,,,466.02,277.87,0.0
A,1gb,2f_top28,pread,5,128,180.04,180.94,177.29,1.46,100.0,2721.67,186.72,2534.14,,,2901.71,2714.18,0.0
A,1gb,2f_top500,async,10,128,180.88,182.82,176.07,1.79,100.0,993.13,187.61,807.01,,,1174.63,988.52,0.0
A,1gb,2f_top500,pread,5,128,181.96,183.58,180.29,1.28,100.0,22221.96,188.12,22030.44,,,22404.93,22213.41,0.0
A,1gb,baseline,baseline,10,128,1239.04,1263.82,1168.31,37.63,0.0,0.00,0.00,0.00,,,1239.04,1239.04,0.0
A,1gb,layers_5,async,10,128,1216.60,1307.76,1076.71,65.57,100.0,256.59,187.09,69.76,,,1474.24,1286.09,0.0
A,1gb,layers_5,pread,5,128,1146.65,1260.00,1075.72,66.92,100.0,686.41,187.36,498.65,,,1893.96,1706.20,0.0
A,1gb,layers_92,async,10,128,819.63,875.63,753.64,38.33,100.0,381.26,186.63,195.03,,,1198.99,1013.46,0.0
A,1gb,layers_92,pread,5,128,845.13,849.25,753.31,36.70,100.0,8311.62,185.93,8125.69,,,9129.35,8943.42,0.0
A,1gb,leaf_freq_K10,async,10,128,1061.20,1685.69,1022.30,328.30,100.0,263.35,188.37,75.77,,,1323.30,1136.59,0.0
A,1gb,leaf_freq_K10,pread,5,128,1085.33,1116.59,959.28,57.35,100.0,1115.05,187.78,925.99,,,2199.61,2011.32,0.0
A,1gb,leaf_rand_K10,async,10,128,1291.22,1378.52,1165.15,59.62,100.0,262.97,187.09,75.91,,,1554.78,1367.68,0.0
A,1gb,leaf_rand_K10,pread,5,128,1292.51,1350.48,1286.84,28.98,100.0,1105.70,187.71,919.81,,,2398.57,2210.85,0.0
A,ta,2d,async,10,128,594.53,606.04,580.72,7.88,72.1,306.54,196.23,109.75,,,901.32,704.44,0.0
A,ta,2d,pread,5,128,576.78,582.79,567.69,5.81,100.0,1014.74,198.31,819.19,,,1595.62,1400.96,0.0
A,ta,2e_K10,async,10,128,180.06,201.46,177.84,11.27,77.4,321.09,197.66,122.65,,,500.48,302.35,0.0
A,ta,2e_K10,pread,5,128,179.65,180.16,177.44,1.10,100.0,1974.42,196.35,1778.07,,,2154.64,1958.28,0.0
A,ta,2e_K500,async,10,128,194.22,4076.96,178.54,2055.69,29.0,946.16,197.94,748.52,,,1145.04,945.99,0.0
A,ta,2e_K500,pread,5,128,179.55,181.37,178.82,1.06,100.0,17806.23,195.58,17608.92,,,17985.10,17787.79,0.0
A,ta,2f_slru,async,10,128,97.39,105.06,93.55,3.72,100.0,7208.30,196.05,7012.84,,,7302.76,7107.30,0.0
A,ta,2f_slru,pread,5,128,94.82,96.64,94.05,0.98,100.0,17873.82,197.33,17675.91,,,17968.48,17770.57,0.0
A,ta,2f_top100,async,10,128,179.03,181.44,177.64,1.25,100.0,394.88,197.89,195.20,,,574.33,374.74,0.0
A,ta,2f_top100,pread,5,128,178.53,183.20,168.88,4.97,100.0,12067.80,196.04,11873.44,,,12236.68,12042.32,0.0
A,ta,2f_top14,async,10,128,570.59,574.75,531.70,15.12,100.0,275.66,196.50,79.85,,,846.24,650.23,0.0
A,ta,2f_top14,pread,5,128,573.69,1384.18,568.10,406.08,100.0,1484.12,196.32,1288.76,,,2057.81,1862.45,0.0
A,ta,2f_top28,async,10,128,179.69,180.90,177.19,1.14,100.0,295.38,197.56,97.12,,,474.86,276.65,0.0
A,ta,2f_top28,pread,5,128,177.91,182.97,177.37,2.42,100.0,2665.92,196.53,2467.80,,,2843.83,2645.71,0.0
A,ta,2f_top500,async,10,128,182.02,184.35,180.06,1.46,100.0,999.06,197.64,801.56,,,1182.36,984.34,0.0
A,ta,2f_top500,pread,5,128,181.52,182.96,180.65,1.00,100.0,18210.06,196.51,18013.55,,,18390.71,18194.20,0.0
A,ta,baseline,baseline,10,128,753.50,782.31,728.80,18.73,0.0,0.00,0.00,0.00,,,753.50,753.50,0.0
A,ta,layers_5,async,10,128,982.08,985.59,972.90,3.73,100.0,266.89,197.81,69.07,,,1250.36,1051.11,0.0
A,ta,layers_5,pread,5,128,533.40,570.16,530.14,18.42,100.0,446.95,196.79,249.74,,,980.78,782.25,0.0
A,ta,layers_92,async,10,128,585.89,591.43,572.99,6.66,100.0,361.30,196.37,164.00,,,946.76,751.22,0.0
A,ta,layers_92,pread,5,128,599.19,634.17,593.22,18.13,100.0,1024.69,198.35,825.99,,,1621.86,1425.41,0.0
A,ta,leaf_freq_K10,async,10,128,355.18,385.91,322.82,21.81,100.0,271.50,196.93,74.59,,,630.50,431.09,0.0
A,ta,leaf_freq_K10,pread,5,128,382.65,386.49,379.63,2.48,100.0,1123.39,196.51,926.44,,,1508.09,1311.14,0.0
A,ta,leaf_rand_K10,async,10,128,753.37,881.37,709.71,73.09,100.0,272.41,196.41,75.81,,,1023.70,828.90,0.0
