campaign,pair_id,block_id,workload,seed,handle_mode,first_operation_id,repetition_id,paired_target_strategy,first_strategy,second_strategy,baseline_schedule_position,target_schedule_position,baseline_request_id,target_request_id,same_warm_session,same_run_config,same_manifest,same_image,baseline_first_query_us,target_first_query_us,baseline_open_us,target_open_us,baseline_deliver_us,target_deliver_us
portability,native_ycsb_c_read_uniform-s2-f0-warm-r1-2f_slru,block1,native_ycsb_c_read_uniform,2,warm,0,1,2f_slru,baseline,2f_slru,31,32,native_ycsb_c_read_uniform-s2-f0-warm-r1-2f_slru:baseline,native_ycsb_c_read_uniform-s2-f0-warm-r1-2f_slru:2f_slru,true,true,true,true,3253.88,42.449,0.0,0.0,0.14,101665.311
portability,native_ycsb_c_read_uniform-s2-f0-warm-r2-2e_K10,block1,native_ycsb_c_read_uniform,2,warm,0,2,2e_K10,2e_K10,baseline,34,33,native_ycsb_c_read_uniform-s2-f0-warm-r2-2e_K10:baseline,native_ycsb_c_read_uniform-s2-f0-warm-r2-2e_K10:2e_K10,true,true,true,true,380.039,2116.067,0.0,0.0,0.14,435.592
portability,native_ycsb_c_read_uniform-s2-f0-warm-r2-2f_slru,block1,native_ycsb_c_read_uniform,2,warm,0,2,2f_slru,2f_slru,baseline,36,35,native_ycsb_c_read_uniform-s2-f0-warm-r2-2f_slru:baseline,native_ycsb_c_read_uniform-s2-f0-warm-r2-2f_slru:2f_slru,true,true,true,true,398.744,37.33,0.0,0.0,0.18,101887.263
portability,native_ycsb_c_read_uniform-s2-f0-standalone-r0-2e_K10,block1,native_ycsb_c_read_uniform,2,standalone,0,0,2e_K10,2e_K10,baseline,38,37,native_ycsb_c_read_uniform-s2-f0-standalone-r0-2e_K10:baseline,native_ycsb_c_read_uniform-s2-f0-standalone-r0-2e_K10:2e_K10,true,true,true,true,282.196,76.603,381.742,2221.765,0.14,438.949
portability,native_ycsb_c_read_uniform-s2-f0-standalone-r0-2f_slru,block1,native_ycsb_c_read_uniform,2,standalone,0,0,2f_slru,baseline,2f_slru,39,40,native_ycsb_c_read_uniform-s2-f0-standalone-r0-2f_slru:baseline,native_ycsb_c_read_uniform-s2-f0-standalone-r0-2f_slru:2f_slru,true,true,true,true,309.066,14.728,3382.269,183.633,0.19,107814.168
portability,native_ycsb_c_read_uniform-s2-f0-standalone-r1-2e_K10,block1,native_ycsb_c_read_uniform,2,standalone,0,1,2e_K10,2e_K10,baseline,42,41,native_ycsb_c_read_uniform-s2-f0-standalone-r1-2e_K10:baseline,native_ycsb_c_read_uniform-s2-f0-standalone-r1-2e_K10:2e_K10,true,true,true,true,287.737,75.06,385.089,2277.848,0.221,429.291
portability,native_ycsb_c_read_uniform-s2-f0-standalone-r1-2f_slru,block1,native_ycsb_c_read_uniform,2,standalone,0,1,2f_slru,baseline,2f_slru,43,44,native_ycsb_c_read_uniform-s2-f0-standalone-r1-2f_slru:baseline,native_ycsb_c_read_uniform-s2-f0-standalone-r1-2f_slru:2f_slru,true,true,true,true,308.926,13.605,3422.174,178.764,0.14,102516.675
portability,native_ycsb_c_read_uniform-s2-f0-standalone-r2-2e_K10,block1,native_ycsb_c_read_uniform,2,standalone,0,2,2e_K10,baseline,2e_K10,45,46,native_ycsb_c_read_uniform-s2-f0-standalone-r2-2e_K10:baseline,native_ycsb_c_read_uniform-s2-f0-standalone-r2-2e_K10:2e_K10,true,true,true,true,279.852,245.047,3353.976,404.806,0.13,520.14
portability,native_ycsb_c_read_uniform-s2-f0-standalone-r2-2f_slru,block1,native_ycsb_c_read_uniform,2,standalone,0,2,2f_slru,baseline,2f_slru,47,48,native_ycsb_c_read_uniform-s2-f0-standalone-r2-2f_slru:baseline,native_ycsb_c_read_uniform-s2-f0-standalone-r2-2f_slru:2f_slru,true,true,true,true,285.833,14.146,3457.138,180.236,0.13,103262.304
portability,native_ycsb_c_read_uniform-s3-f0-warm-r0-2e_K10,block1,native_ycsb_c_read_uniform,3,warm,0,0,2e_K10,2e_K10,baseline,50,49,native_ycsb_c_read_uniform-s3-f0-warm-r0-2e_K10:baseline,native_ycsb_c_read_uniform-s3-f0-warm-r0-2e_K10:2e_K10,true,true,true,true,387.182,2042.97,0.0,0.0,0.13,423.74
portability,native_ycsb_c_read_uniform-s3-f0-warm-r0-2f_slru,block1,native_ycsb_c_read_uniform,3,warm,0,0,2f_slru,baseline,2f_slru,51,52,native_ycsb_c_read_uniform-s3-f0-warm-r0-2f_slru:baseline,native_ycsb_c_read_uniform-s3-f0-warm-r0-2f_slru:2f_slru,true,true,true,true,3059.167,42.74,0.0,0.0,0.141,102740.68
portability,native_ycsb_c_read_uniform-s3-f0-warm-r1-2e_K10,block1,native_ycsb_c_read_uniform,3,warm,0,1,2e_K10,baseline,2e_K10,53,54,native_ycsb_c_read_uniform-s3-f0-warm-r1-2e_K10:baseline,native_ycsb_c_read_uniform-s3-f0-warm-r1-2e_K10:2e_K10,true,true,true,true,3339.009,328.122,0.0,0.0,0.12,650.654
portability,native_ycsb_c_read_uniform-s3-f0-warm-r1-2f_slru,block1,native_ycsb_c_read_uniform,3,warm,0,1,2f_slru,baseline,2f_slru,55,56,native_ycsb_c_read_uniform-s3-f0-warm-r1-2f_slru:baseline,native_ycsb_c_read_uniform-s3-f0-warm-r1-2f_slru:2f_slru,true,true,true,true,3300.527,39.905,0.0,0.0,0.13,102472.358
portability,native_ycsb_c_read_uniform-s3-f0-warm-r2-2e_K10,block1,native_ycsb_c_read_uniform,3,warm,0,2,2e_K10,baseline,2e_K10,57,58,native_ycsb_c_read_uniform-s3-f0-warm-r2-2e_K10:baseline,native_ycsb_c_read_uniform-s3-f0-warm-r2-2e_K10:2e_K10,true,true,true,true,3382.399,327.12,0.0,0.0,0.13,506.665
portability,native_ycsb_c_read_uniform-s3-f0-warm-r2-2f_slru,block1,native_ycsb_c_read_uniform,3,warm,0,2,2f_slru,baseline,2f_slru,59,60,native_ycsb_c_read_uniform-s3-f0-warm-r2-2f_slru:baseline,native_ycsb_c_read_uniform-s3-f0-warm-r2-2f_slru:2f_slru,true,true,true,true,401.549,37.119,0.0,0.0,0.13,103187.431
portability,native_ycsb_c_read_uniform-s3-f0-standalone-r0-2e_K10,block1,native_ycsb_c_read_uniform,3,standalone,0,0,2e_K10,baseline,2e_K10,61,62,native_ycsb_c_read_uniform-s3-f0-standalone-r0-2e_K10:baseline,native_ycsb_c_read_uniform-s3-f0-standalone-r0-2e_K10:2e_K10,true,true,true,true,294.96,85.77,3402.336,238.285,0.151,523.897
portability,native_ycsb_c_read_uniform-s3-f0-standalone-r0-2f_slru,block1,native_ycsb_c_read_uniform,3,standalone,0,0,2f_slru,baseline,2f_slru,63,64,native_ycsb_c_read_uniform-s3-f0-standalone-r0-2f_slru:baseline,native_ycsb_c_read_uniform-s3-f0-standalone-r0-2f_slru:2f_slru,true,true,true,true,131.866,13.015,3166.586,179.916,0.13,102725.297
portability,native_ycsb_c_read_uniform-s3-f0-standalone-r1-2e_K10,block1,native_ycsb_c_read_uniform,3,standalone,0,1,2e_K10,baseline,2e_K10,65,66,native_ycsb_c_read_uniform-s3-f0-standalone-r1-2e_K10:baseline,native_ycsb_c_read_uniform-s3-f0-standalone-r1-2e_K10:2e_K10,true,true,true,true,133.699,239.557,3178.248,404.796,0.14,518.056
portability,native_ycsb_c_read_uniform-s3-f0-standalone-r1-2f_slru,block1,native_ycsb_c_read_uniform,3,standalone,0,1,2f_slru,2f_slru,baseline,68,67,native_ycsb_c_read_uniform-s3-f0-standalone-r1-2f_slru:baseline,native_ycsb_c_read_uniform-s3-f0-standalone-r1-2f_slru:2f_slru,true,true,true,true,271.426,13.726,431.054,178.362,0.151,102255.019
portability,native_ycsb_c_read_uniform-s3-f0-standalone-r2-2e_K10,block1,native_ycsb_c_read_uniform,3,standalone,0,2,2e_K10,2e_K10,baseline,70,69,native_ycsb_c_read_uniform-s3-f0-standalone-r2-2e_K10:baseline,native_ycsb_c_read_uniform-s3-f0-standalone-r2-2e_K10:2e_K10,true,true,true,true,281.435,243.454,412.029,2397.202,0.141,433.288
portability,native_ycsb_c_read_uniform-s3-f0-standalone-r2-2f_slru,block1,native_ycsb_c_read_uniform,3,standalone,0,2,2f_slru,baseline,2f_slru,71,72,native_ycsb_c_read_uniform-s3-f0-standalone-r2-2f_slru:baseline,native_ycsb_c_read_uniform-s3-f0-standalone-r2-2f_slru:2f_slru,true,true,true,true,294.539,13.725,3419.117,175.728,0.14,103651.943
portability,native_ycsb_c_hot_hashed_01-s1-f0-warm-r0-2e_K10,block1,native_ycsb_c_hot_hashed_01,1,warm,0,0,2e_K10,baseline,2e_K10,73,74,native_ycsb_c_hot_hashed_01-s1-f0-warm-r0-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s1-f0-warm-r0-2e_K10:2e_K10,true,true,true,true,3406.604,323.504,0.0,0.0,0.13,530.309
