workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,orig,2d,async,10,128,547.69,576.35,474.44,27.53,100.0,381.74,178.68,201.60,929.78,751.61,0.0
YCu,orig,2d,pread,10,128,511.00,576.30,481.20,30.17,100.0,8119.45,178.47,7941.22,8643.56,8463.89,0.0
YCu,orig,2e_K10,async,10,128,541.48,576.23,501.71,26.60,100.0,394.40,179.00,214.74,933.70,754.48,0.0
YCu,orig,2e_K10,pread,10,128,513.19,561.80,503.39,23.54,100.0,9029.63,178.53,8852.15,9533.16,9355.68,0.0
YCu,orig,2e_K500,async,10,128,570.92,577.09,503.84,30.86,100.0,1196.67,178.41,1012.55,1759.95,1578.81,0.0
YCu,orig,2e_K500,pread,10,128,543.38,577.10,508.25,31.77,100.0,52575.43,178.57,52391.37,53128.89,52948.60,0.0
YCu,orig,2f_slru,async,10,128,102.23,103.05,100.06,0.98,100.0,42213.04,179.19,42033.74,42316.07,42136.76,0.0
YCu,orig,2f_slru,pread,10,128,108.92,113.17,104.64,2.77,100.0,104564.45,180.11,104383.95,104673.75,104493.24,0.0
YCu,orig,2f_top14,async,10,128,478.24,585.58,471.34,56.81,100.0,262.48,178.59,83.63,741.40,561.25,0.0
YCu,orig,2f_top14,pread,10,128,477.90,480.73,467.34,4.58,100.0,1468.19,180.07,1287.03,1946.30,1764.86,0.0
YCu,orig,2f_top28,async,10,128,479.87,494.00,478.12,5.88,100.0,283.96,178.29,105.13,766.19,585.91,0.0
YCu,orig,2f_top28,pread,10,128,480.44,485.64,407.00,22.37,100.0,2620.41,179.09,2439.43,3086.41,2906.59,0.0
YCu,orig,baseline,baseline,10,128,510.44,525.65,505.33,8.56,0.0,0.00,0.00,0.00,510.44,510.44,0.0
YCu,orig,layers_5,async,10,128,476.91,478.84,471.82,2.38,100.0,250.03,179.08,70.75,726.13,547.35,0.0
YCu,orig,layers_5,pread,10,128,478.96,485.11,411.88,20.66,100.0,617.88,179.69,438.63,1097.64,917.87,0.0
YCu,orig,layers_92,async,10,128,540.43,551.39,517.33,9.43,100.0,378.38,179.51,197.66,924.21,743.73,0.0
YCu,orig,layers_92,pread,10,128,514.13,576.28,500.78,27.96,100.0,8140.46,178.25,7961.84,8651.76,8473.03,0.0
YCu,orig,lp_shuf,pread,10,128,120.58,125.54,55.91,19.92,100.0,1552132.56,81.96,1552054.67,1552222.46,1552144.56,0.0
YCu,orig,lp_sorted,pread,10,128,109.51,110.69,106.26,1.38,100.0,101728.21,81.97,101641.02,101836.14,101748.94,0.0
YCu,orig,learned_markov_14,async,10,128,547.36,575.88,502.05,26.15,100.0,167.17,84.37,82.59,724.71,631.69,0.0
YCu,orig,learned_markov_14,pread,10,128,545.04,573.23,487.56,28.26,100.0,1352.85,85.20,1266.88,1899.88,1813.90,0.0
YCu,orig,learned_markov_28,async,10,128,549.81,587.26,503.59,26.41,100.0,188.56,85.39,103.82,737.65,652.46,0.0
YCu,orig,learned_markov_28,pread,10,128,548.21,574.51,509.86,19.79,100.0,2524.77,79.78,2445.90,3077.91,2994.51,0.0
