workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YC,orig,2d,async,10,128,664.12,671.32,604.45,21.45,100.0,343.02,142.06,201.23,1007.08,864.90,0.0
YC,orig,2d,pread,10,128,638.69,666.00,600.58,21.78,100.0,8143.03,142.24,8002.27,8793.62,8649.05,0.0
YC,orig,2e_K10,async,10,128,638.65,664.78,601.10,18.29,100.0,358.81,142.36,217.83,999.62,857.47,0.0
YC,orig,2e_K10,pread,10,128,650.07,666.26,529.49,50.50,100.0,8897.54,142.43,8756.23,9548.22,9405.80,0.0
YC,orig,2e_K500,async,10,128,665.41,670.08,633.47,13.91,100.0,1149.61,142.06,1007.44,1811.02,1668.67,0.0
YC,orig,2e_K500,pread,10,128,668.95,671.56,607.98,18.36,100.0,51840.82,141.91,51698.12,52506.58,52365.28,0.0
YC,orig,2f_slru,async,10,128,101.19,104.85,97.61,2.18,100.0,42249.65,141.39,42108.25,42352.14,42210.74,0.0
YC,orig,2f_slru,pread,10,128,114.69,120.56,100.28,6.86,100.0,102222.50,141.81,102080.03,102332.95,102190.48,0.0
YC,orig,2f_top14,async,10,128,664.20,667.68,633.78,13.85,100.0,225.99,142.16,83.63,890.73,748.94,0.0
YC,orig,2f_top14,pread,10,128,645.97,664.22,539.53,35.22,100.0,1405.73,142.04,1262.17,2050.76,1909.92,0.0
YC,orig,2f_top28,async,10,128,651.52,668.42,531.16,39.29,100.0,246.68,142.19,104.12,896.88,756.04,0.0
YC,orig,2f_top28,pread,10,128,655.36,668.08,605.56,19.00,100.0,2596.96,141.59,2454.47,3240.11,3098.26,0.0
YC,orig,baseline,baseline,10,128,1028.08,1056.19,858.74,56.75,0.0,0.00,0.00,0.00,1028.08,1028.08,0.0
YC,orig,layers_5,async,10,128,996.83,1042.52,854.11,54.08,100.0,212.54,142.47,69.84,1209.78,1067.03,0.0
YC,orig,layers_5,pread,10,128,1025.78,1051.32,993.40,17.88,100.0,582.00,143.97,438.88,1606.80,1464.02,0.0
YC,orig,layers_92,async,10,128,634.36,666.54,528.12,47.89,100.0,341.38,141.97,199.26,976.18,833.97,0.0
YC,orig,layers_92,pread,10,128,637.21,669.11,528.42,49.67,100.0,8162.12,143.62,8012.13,8801.86,8653.75,0.0
