workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,96.53,18130.31,180.15,17950.16,,,18226.84,18046.69,1.53,0.00,278.00,1.16,19463952,2026-09-18T05:08:21Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,97.57,7354.58,173.03,7181.54,,,7452.15,7279.11,1.58,0.00,278.00,1.16,19461708,2026-09-18T05:08:22Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,98.79,277271.21,180.80,277090.41,,,277370.00,277189.20,1.57,0.00,278.00,1.15,19457620,2026-09-18T05:08:22Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,100.47,7198.40,182.36,7016.04,,,7298.87,7116.51,1.57,0.00,278.00,1.15,19458748,2026-09-18T05:08:22Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,95.65,18516.15,181.66,18334.49,,,18611.80,18430.14,1.59,0.00,278.00,1.15,19462504,2026-09-18T05:08:23Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,98.80,7342.31,182.79,7159.51,,,7441.11,7258.31,1.62,0.00,278.00,1.15,19464044,2026-09-18T05:08:23Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,100.02,281827.31,143.70,281683.61,,,281927.33,281783.63,1.63,0.00,278.00,1.15,19470772,2026-09-18T05:08:23Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,97.71,7193.90,139.93,7053.96,,,7291.61,7151.67,1.63,0.00,278.00,1.15,19473432,2026-09-18T05:08:24Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,95.85,2976.51,176.90,2799.60,,,3072.36,2895.45,1.52,0.00,37.00,1.15,19474444,2026-09-18T05:08:24Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,94.69,942.20,177.37,764.83,,,1036.89,859.52,1.55,0.00,37.00,1.15,19474832,2026-09-18T05:08:24Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,93.60,28697.56,62.73,28634.83,,,28791.16,28728.43,1.54,0.00,37.00,1.15,19474340,2026-09-18T05:08:25Z
C,orig,lp_shuf,async,128,1,1,0.00,100.00,99.18,899.26,182.81,716.45,,,998.44,815.63,1.53,0.00,37.00,1.15,19474020,2026-09-18T05:08:25Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,96.13,4499.28,62.26,4437.02,,,4595.41,4533.15,1.53,0.00,62.00,1.15,19473712,2026-09-18T05:08:25Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,96.28,1579.93,178.31,1401.62,,,1676.21,1497.90,1.56,0.00,62.00,1.15,19475588,2026-09-18T05:08:25Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,99.13,53161.43,148.55,53012.88,,,53260.56,53112.01,1.51,0.00,62.00,1.15,19474904,2026-09-18T05:08:26Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,99.90,98.73,1605.87,150.43,1455.44,,,1704.60,1554.17,1.57,0.00,62.00,1.15,19476244,2026-09-18T05:08:26Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,96.65,17377.36,147.09,17230.28,,,17474.01,17326.93,1.54,0.00,278.00,1.15,19478020,2026-09-18T05:08:26Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,106.35,278116.69,139.29,277977.40,,,278223.04,278083.75,1.58,0.00,278.00,1.15,19479624,2026-09-18T05:08:27Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,96.50,18047.43,140.16,17907.27,,,18143.93,18003.77,1.60,0.00,278.00,1.15,19479976,2026-09-18T05:08:27Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,106.96,283371.46,140.24,283231.21,,,283478.42,283338.17,1.60,0.00,278.00,1.22,19468140,2026-09-18T05:08:28Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,95.49,2955.59,139.71,2815.87,,,3051.08,2911.36,1.53,0.00,37.00,1.22,19469832,2026-09-18T05:08:28Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,95.62,28932.58,139.43,28793.15,,,29028.20,28888.77,1.49,0.00,37.00,1.22,19491224,2026-09-18T05:08:28Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,97.89,4948.16,143.92,4804.24,,,5046.05,4902.13,1.52,0.00,62.00,1.22,19492776,2026-09-18T05:08:28Z
