workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,359.15,488.90,331.53,61.81,100.0,220.16,132.85,86.80,579.31,446.57,0.0
A,orig,2d,pread,5,128,178.31,186.58,175.62,4.31,100.0,1795.84,131.17,1665.20,1978.19,1849.22,0.0
A,orig,2e_K10,async,8,128,359.18,362.80,326.43,13.87,100.0,230.69,132.37,98.25,587.00,455.24,0.0
A,orig,2e_K10,pread,5,128,181.14,182.88,178.51,1.60,100.0,2615.22,130.57,2484.32,2796.36,2665.46,0.0
A,orig,baseline,baseline,8,128,496.33,517.77,489.30,11.48,0.0,0.00,0.00,0.00,496.33,496.33,0.0
A,orig,leaf_freq_K10,async,8,128,485.54,577.76,483.25,44.79,100.0,210.66,133.80,76.66,695.56,562.37,0.0
A,orig,leaf_freq_K10,pread,5,128,490.39,702.17,483.25,106.45,100.0,1045.80,131.91,896.02,1536.19,1404.51,0.0
A,orig,leaf_rand_K10,async,8,128,487.14,517.65,420.07,34.14,100.0,209.98,132.63,76.72,694.50,561.64,0.0
A,orig,leaf_rand_K10,pread,5,128,489.05,600.68,485.08,55.33,100.0,1029.81,131.92,895.36,1523.79,1389.34,0.0
A,ta,2d,async,8,128,438.48,457.36,428.26,11.08,67.4,241.99,131.72,110.22,680.10,547.83,0.0
A,ta,2d,pread,5,128,188.18,193.41,187.52,2.75,100.0,920.93,131.91,789.52,1110.45,978.08,0.0
A,ta,2e_K10,async,8,128,387.22,392.89,368.48,8.78,77.4,256.88,131.09,123.53,642.62,510.75,0.0
A,ta,2e_K10,pread,5,128,192.27,196.12,190.19,2.44,100.0,2025.76,131.34,1894.42,2218.03,2085.89,0.0
A,ta,baseline,baseline,8,128,697.39,713.01,638.39,26.69,0.0,0.00,0.00,0.00,697.39,697.39,0.0
A,ta,leaf_freq_K10,async,8,128,687.03,692.60,682.78,3.50,100.0,207.50,131.27,75.49,893.81,762.48,0.0
A,ta,leaf_freq_K10,pread,5,128,682.94,685.40,647.94,14.34,100.0,1049.93,131.53,918.85,1732.87,1601.79,0.0
A,ta,leaf_rand_K10,async,8,128,680.92,687.67,623.70,19.90,100.0,208.54,132.57,76.17,889.20,757.49,0.0
A,ta,leaf_rand_K10,pread,5,128,682.50,770.56,621.44,53.97,100.0,1055.65,133.65,922.49,1737.15,1603.99,0.0
B,orig,2d,async,8,128,406.64,426.10,396.38,10.06,100.0,218.09,132.39,86.06,629.09,493.22,0.0
B,orig,2d,pread,5,128,406.13,411.59,404.31,3.05,100.0,1866.96,132.89,1729.56,2271.27,2133.87,0.0
B,orig,2e_K10,async,8,128,402.15,406.99,398.16,3.46,100.0,271.75,172.63,98.87,673.55,501.69,0.0
B,orig,2e_K10,pread,5,128,403.79,428.57,396.01,13.80,100.0,2763.33,173.24,2589.95,3171.65,2998.27,0.0
B,orig,baseline,baseline,8,128,735.63,747.00,727.20,6.97,0.0,0.00,0.00,0.00,735.63,735.63,0.0
B,orig,leaf_freq_K10,async,8,128,683.78,721.13,654.50,29.84,100.0,206.56,131.47,75.04,891.37,758.60,0.0
B,orig,leaf_freq_K10,pread,5,128,715.67,726.90,710.06,7.01,100.0,1000.27,133.67,866.59,1720.36,1587.24,0.0
B,orig,leaf_rand_K10,async,8,128,722.52,725.58,713.58,3.90,100.0,208.50,132.24,77.14,931.34,800.46,0.0
B,orig,leaf_rand_K10,pread,5,128,716.31,721.53,712.38,3.87,100.0,1059.09,132.48,925.63,1775.54,1646.56,0.0
B,ta,2d,async,8,128,580.90,586.93,524.05,19.63,77.5,280.80,172.69,107.70,861.92,689.23,0.0
B,ta,2d,pread,5,128,564.32,568.48,562.34,2.48,100.0,975.76,174.09,802.49,1539.14,1364.83,0.0
B,ta,2e_K10,async,8,128,585.65,592.12,517.35,29.96,89.0,256.12,135.67,121.22,840.67,705.93,0.0
B,ta,2e_K10,pread,5,128,586.70,591.58,584.47,3.07,100.0,2279.83,174.94,2104.17,2864.93,2689.27,0.0
B,ta,baseline,baseline,8,128,803.56,828.98,770.04,19.53,0.0,0.00,0.00,0.00,803.56,803.56,0.0
B,ta,leaf_freq_K10,async,8,128,788.24,798.91,761.74,14.47,100.0,214.92,137.18,76.29,1010.60,864.17,0.0
B,ta,leaf_freq_K10,pread,5,128,772.32,792.48,727.72,23.39,100.0,1072.75,172.88,926.12,1854.92,1690.73,0.0
B,ta,leaf_rand_K10,async,8,128,791.92,795.69,701.33,30.09,100.0,248.34,170.56,77.34,1039.72,869.57,0.0
B,ta,leaf_rand_K10,pread,5,128,791.02,791.41,787.98,1.31,100.0,1068.87,169.06,896.99,1859.62,1688.01,0.0
C,orig,2d,async,8,128,655.34,658.76,590.69,21.65,100.0,205.32,136.97,68.53,858.64,723.14,0.0
C,orig,2d,pread,5,128,654.76,658.78,649.90,3.11,100.0,514.18,171.07,344.72,1164.08,1001.72,0.0
C,orig,2e_K10,async,8,128,177.85,181.44,172.73,2.61,100.0,215.03,135.98,78.59,392.61,256.69,0.0
C,orig,2e_K10,pread,5,128,175.80,177.87,170.42,2.66,100.0,1369.26,171.06,1205.78,1546.11,1377.04,0.0
C,orig,baseline,baseline,8,128,1065.47,1070.81,999.99,22.04,0.0,0.00,0.00,0.00,1065.47,1065.47,0.0
C,orig,leaf_freq_K10,async,8,128,561.98,568.33,509.71,18.11,100.0,209.52,135.98,73.84,769.17,636.02,0.0
C,orig,leaf_freq_K10,pread,5,128,562.27,564.55,555.47,3.35,100.0,1089.85,169.60,921.42,1652.12,1482.14,0.0
C,orig,leaf_rand_K10,async,8,128,1050.83,1415.18,996.29,183.99,100.0,211.87,134.97,76.26,1265.87,1128.19,0.0
C,orig,leaf_rand_K10,pread,5,128,1047.95,1048.35,857.70,73.80,100.0,1064.24,170.79,905.38,2086.33,1915.54,0.0
C,ta,2d,async,8,128,477.00,494.38,473.27,8.75,64.6,253.88,139.04,114.25,732.06,592.41,0.0
C,ta,2d,pread,5,128,451.47,456.53,411.85,16.71,100.0,957.48,170.44,817.40,1414.89,1270.49,0.0
C,ta,2e_K10,async,8,128,178.09,181.15,176.61,1.61,85.3,265.12,134.56,127.16,444.61,306.65,0.0
C,ta,2e_K10,pread,5,128,177.89,180.51,175.90,1.75,100.0,1903.56,138.95,1730.28,2081.45,1908.17,0.0
C,ta,baseline,baseline,8,128,887.04,921.08,833.22,28.49,0.0,0.00,0.00,0.00,887.04,887.04,0.0
C,ta,leaf_freq_K10,async,8,128,587.38,592.83,575.97,5.19,100.0,214.23,139.48,74.75,802.83,662.17,0.0
C,ta,leaf_freq_K10,pread,5,128,591.10,593.09,583.64,3.48,100.0,992.63,139.34,834.87,1584.57,1424.90,0.0
C,ta,leaf_rand_K10,async,8,128,834.62,903.51,822.04,31.47,100.0,217.63,139.74,76.20,1071.47,910.04,0.0
C,ta,leaf_rand_K10,pread,5,128,828.72,847.13,822.14,10.26,100.0,1033.31,171.30,889.11,1867.17,1711.25,0.0
