workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,564.16,628.60,504.53,37.09,100.0,429.67,323.26,90.93,,,991.30,668.41,0.0
A,1gb,2d,pread,5,128,609.38,6240.04,506.12,2522.31,100.0,2213.45,325.56,1893.81,,,5701.12,4862.95,0.0
A,1gb,2e_K10,async,10,128,676.95,809.44,658.69,63.14,100.0,455.51,321.73,134.71,,,1151.45,801.56,0.0
A,1gb,2e_K10,pread,5,128,732.13,5870.99,690.64,2310.91,100.0,12059.85,350.96,4941.35,,,12750.49,6738.11,0.0
A,1gb,2e_K500,async,10,128,182.71,191.15,179.45,3.92,75.8,1270.40,350.90,900.87,,,1456.18,1083.88,0.0
A,1gb,2e_K500,pread,5,128,184.63,2124.12,179.92,970.63,100.0,18410.01,350.33,18058.41,,,18594.64,18243.04,0.0
A,1gb,2f_slru,async,10,128,100.44,1402.98,96.70,710.43,100.0,7599.18,350.76,7264.33,,,7697.02,7363.48,0.0
A,1gb,2f_slru,pread,5,128,97.48,230.72,96.36,66.31,100.0,30601.40,352.87,29959.38,,,30697.76,30222.80,0.0
A,1gb,baseline,baseline,10,128,1404.03,5956.00,1316.07,2331.79,0.0,0.00,0.00,0.00,,,1404.03,1404.03,0.0
A,1gb,layers_5,async,10,128,914.45,1067.09,845.74,78.14,100.0,425.65,336.56,100.97,,,1350.17,1006.12,0.0
A,1gb,layers_5,pread,5,128,911.09,5573.55,841.01,2329.85,100.0,898.32,353.41,544.90,,,1883.30,1529.88,0.0
A,1gb,layers_92,async,10,128,936.18,1104.17,848.70,88.73,100.0,561.00,329.60,235.75,,,1488.59,1152.52,0.0
A,1gb,layers_92,pread,5,128,3107.99,8738.67,907.12,3465.59,100.0,8433.96,351.03,8112.54,,,16465.41,16090.81,0.0
A,1gb,leaf_freq_K10,async,10,128,1398.77,8334.22,1297.77,2776.38,100.0,459.92,351.73,108.22,,,1847.70,1507.88,0.0
A,1gb,leaf_freq_K10,pread,5,128,1497.88,5595.90,1353.35,2071.94,100.0,1307.38,348.69,959.08,,,2784.28,2460.53,0.0
A,1gb,leaf_rand_K10,async,10,128,1256.09,1357.13,1226.88,44.83,100.0,448.79,338.98,109.66,,,1709.08,1378.23,0.0
A,1gb,leaf_rand_K10,pread,5,128,1309.49,1392.45,1282.70,42.70,100.0,1271.82,347.58,952.85,,,2605.36,2262.34,0.0
A,ta,2d,async,10,128,461.76,6268.90,394.68,2483.81,100.0,483.11,352.27,134.06,,,948.93,599.28,0.0
A,ta,2d,pread,5,128,483.38,484.90,404.85,31.61,100.0,996.47,321.87,655.52,,,1481.06,1140.50,0.0
A,ta,2e_K10,async,10,128,518.27,580.78,417.96,44.64,97.6,480.64,335.31,144.79,,,1006.24,664.33,0.0
A,ta,2e_K10,pread,5,128,517.27,523.85,395.25,50.03,100.0,2172.07,349.12,1820.63,,,2695.38,2343.94,0.0
A,ta,2e_K500,async,10,128,185.87,313.80,177.93,54.49,37.7,1153.87,350.14,800.55,,,1366.19,1004.40,0.0
A,ta,2e_K500,pread,5,128,181.36,2160.07,179.11,989.54,100.0,20082.79,321.82,19577.04,,,20263.26,19757.51,0.0
A,ta,2f_slru,async,10,128,98.22,1185.61,93.26,434.28,100.0,7524.26,345.32,7134.20,,,7627.67,7305.76,0.0
A,ta,2f_slru,pread,5,128,97.74,1007.84,96.82,454.92,100.0,18557.09,350.55,18205.73,,,18654.22,18302.86,0.0
A,ta,baseline,baseline,10,128,651.61,706.76,621.92,27.26,0.0,0.00,0.00,0.00,,,651.61,651.61,0.0
