workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,473.39,1432.02,470.47,521.56,100.0,285.30,197.41,88.44,,,759.88,562.35,0.0
A,1gb,2d,pread,5,128,469.47,471.34,443.44,13.30,100.0,2110.73,196.51,1914.22,,,2581.67,2385.16,0.0
A,1gb,2e_K10,async,10,128,150.81,151.75,149.97,0.57,100.0,298.16,197.23,99.94,,,449.80,251.24,0.0
A,1gb,2e_K10,pread,5,128,175.70,179.21,150.76,11.52,100.0,2976.38,197.25,2779.12,,,3143.72,2944.24,0.0
A,1gb,2e_K500,async,10,128,182.36,184.50,178.44,1.68,100.0,1041.12,197.60,843.67,,,1223.92,1026.36,0.0
A,1gb,2e_K500,pread,5,128,182.11,183.65,180.09,1.32,100.0,19493.17,198.20,19295.75,,,19674.26,19476.84,0.0
A,1gb,2f_slru,async,10,128,99.03,100.59,90.88,2.64,100.0,7281.96,196.88,7069.99,,,7380.58,7168.61,0.0
A,1gb,2f_slru,pread,5,128,99.15,100.24,97.03,1.28,100.0,19214.36,197.59,19007.83,,,19314.60,19108.07,0.0
A,1gb,2f_top100,async,10,128,180.18,183.49,179.12,1.62,100.0,398.16,197.80,200.15,,,579.18,380.98,0.0
A,1gb,2f_top100,pread,5,128,179.83,181.17,178.61,0.93,100.0,8908.22,198.03,8709.94,,,9088.05,8889.77,0.0
A,1gb,2f_top14,async,10,128,179.26,181.35,149.15,13.13,100.0,278.90,198.16,80.35,,,456.98,258.98,0.0
A,1gb,2f_top14,pread,5,128,177.83,179.97,151.28,11.00,100.0,1542.98,196.67,1346.61,,,1720.77,1524.48,0.0
A,1gb,2f_top28,async,10,128,179.78,182.12,150.06,9.05,100.0,294.14,197.61,97.03,,,474.53,277.14,0.0
A,1gb,2f_top28,pread,5,128,179.95,184.50,149.87,12.87,100.0,2672.84,197.47,2474.56,,,2857.96,2659.68,0.0
A,1gb,2f_top500,async,10,128,181.50,184.76,179.07,1.92,100.0,1012.21,196.62,816.01,,,1193.68,998.11,0.0
A,1gb,2f_top500,pread,5,128,182.59,186.29,180.35,2.25,100.0,19038.72,198.50,18840.22,,,19221.31,19022.81,0.0
A,1gb,baseline,baseline,10,128,1274.83,1345.56,1224.59,37.23,0.0,0.00,0.00,0.00,,,1274.83,1274.83,0.0
A,1gb,layers_5,async,10,128,1232.26,1283.68,1200.87,28.01,100.0,263.36,195.02,68.18,,,1496.16,1301.07,0.0
A,1gb,layers_5,pread,5,128,1224.75,1260.39,1198.32,23.24,100.0,697.06,195.47,502.56,,,1928.14,1728.37,0.0
A,1gb,layers_92,async,10,128,833.05,901.59,777.85,40.28,100.0,389.24,195.88,194.52,,,1218.23,1022.64,0.0
A,1gb,layers_92,pread,5,128,841.67,876.35,779.04,34.46,100.0,8329.70,196.32,8142.16,,,9171.37,8981.07,0.0
A,1gb,leaf_freq_K10,async,10,128,1030.18,1349.76,899.31,181.77,100.0,273.04,197.57,75.45,,,1301.96,1104.56,0.0
A,1gb,leaf_freq_K10,pread,5,128,996.43,2139.36,962.19,563.89,100.0,1093.53,196.88,896.64,,,2089.96,1893.07,0.0
A,1gb,leaf_rand_K10,async,10,128,1322.90,1412.00,1280.33,49.54,100.0,275.29,197.27,76.58,,,1597.38,1398.80,0.0
A,1gb,leaf_rand_K10,pread,5,128,1296.94,1379.15,1280.54,41.66,100.0,1094.47,197.31,897.26,,,2420.09,2220.54,0.0
A,ta,2d,async,10,128,459.09,915.32,419.28,251.21,100.0,292.33,196.03,97.03,,,750.22,555.73,0.0
A,ta,2d,pread,5,128,499.69,502.78,476.25,10.19,100.0,869.50,195.67,673.62,,,1368.78,1172.39,0.0
A,ta,2e_K10,async,10,128,178.86,328.74,173.87,81.38,97.6,303.85,194.42,108.82,,,481.57,287.26,0.0
A,ta,2e_K10,pread,5,128,178.46,179.38,177.04,0.82,100.0,2040.35,195.16,1846.55,,,2218.81,2025.01,0.0
