workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,826.10,0.00,0.00,0.00,,,826.10,826.10,2.00,140.00,225.00,1.02,42831564,2026-09-23T05:01:56Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,927.65,0.00,0.00,0.00,,,927.65,927.65,2.14,184.00,270.00,1.02,42831736,2026-09-23T05:01:57Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1225.92,0.00,0.00,0.00,,,1225.92,1225.92,2.10,187.00,262.00,1.02,42830980,2026-09-23T05:01:57Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1226.07,0.00,0.00,0.00,,,1226.07,1226.07,2.08,145.00,212.00,1.02,42832836,2026-09-23T05:01:57Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,1158.48,0.00,0.00,0.00,,,1158.48,1158.48,2.17,189.00,255.00,1.02,42833632,2026-09-23T05:01:58Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1415.49,0.00,0.00,0.00,,,1415.49,1415.49,2.18,189.00,266.00,1.02,42831564,2026-09-23T05:01:58Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1157.30,0.00,0.00,0.00,,,1157.30,1157.30,1.52,15.00,27.00,1.02,42833012,2026-09-23T05:01:58Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,805.63,0.00,0.00,0.00,,,805.63,805.63,1.58,19.00,37.00,1.02,42824780,2026-09-23T05:01:58Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1278.84,0.00,0.00,0.00,,,1278.84,1278.84,1.66,39.00,57.00,1.02,42824020,2026-09-23T05:01:59Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,700.28,795.12,210.02,585.10,,,1495.40,1285.38,1.99,139.00,226.00,1.02,42826112,2026-09-23T05:01:59Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,711.84,282.28,212.88,69.40,,,994.12,781.24,2.00,139.00,225.00,1.02,42845664,2026-09-23T05:01:59Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,404.64,7677.49,207.46,7470.03,,,8082.13,7874.67,1.99,139.00,227.00,1.02,42845180,2026-09-23T05:02:00Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,401.45,403.13,209.05,194.07,,,804.58,595.52,1.97,139.00,226.00,1.02,42844832,2026-09-23T05:02:00Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,400.70,1361.87,207.39,1154.48,,,1762.57,1555.18,1.94,139.00,227.00,1.02,42839072,2026-09-23T05:02:00Z
A,vacuum,2d,async,128,1,1,0.00,100.00,396.26,276.05,198.83,77.22,,,672.31,473.48,1.97,139.00,226.00,1.02,42855416,2026-09-23T05:02:01Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,179.49,2228.79,211.06,2017.73,,,2408.28,2197.22,1.98,139.00,233.00,1.02,42857264,2026-09-23T05:02:01Z
