workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,lp_shuf,pread,5,128,101.43,104.06,96.23,3.06,100.0,265762.87,140.66,265622.72,,,265859.10,265718.95,0.0
A,orig,lp_sorted,pread,5,128,94.98,101.10,92.32,3.51,100.0,18370.92,140.19,18230.11,,,18467.89,18327.08,0.0
B,orig,lp_shuf,pread,5,128,100.37,101.17,98.04,1.10,100.0,271043.72,140.93,270902.80,,,271144.24,271003.32,0.0
B,orig,lp_sorted,pread,5,128,95.26,97.18,89.48,2.73,100.0,18049.59,141.73,17902.93,,,18144.85,17998.19,0.0
C,orig,lp_shuf,pread,5,128,92.54,92.79,91.87,0.41,100.0,28800.67,140.85,28662.08,,,28893.48,28754.89,0.0
C,orig,lp_sorted,pread,5,128,91.82,94.64,91.16,1.43,100.0,2899.90,143.03,2756.87,,,2993.32,2850.29,0.0
C_hit,orig,lp_shuf,pread,5,128,95.65,98.35,93.76,1.73,100.0,53199.83,140.33,53068.98,,,53295.48,53164.63,0.0
C_hit,orig,lp_sorted,pread,5,128,93.42,95.76,92.81,1.22,100.0,4717.80,141.21,4575.87,,,4814.09,4672.16,0.0
