workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,613.79,638.87,501.23,50.14,100.0,283.41,196.19,87.39,,,899.82,703.05,0.0
A,1gb,2d,pread,5,128,608.98,609.46,606.98,0.98,100.0,2087.88,195.47,1892.91,,,2696.86,2501.89,0.0
A,1gb,2e_K10,async,10,128,607.99,612.78,502.16,32.78,100.0,331.09,228.25,102.60,,,938.34,710.19,0.0
A,1gb,2e_K10,pread,5,128,610.11,635.75,607.14,13.41,100.0,3006.98,229.73,2780.70,,,3618.20,3388.87,0.0
A,1gb,2e_K500,async,10,128,692.88,709.17,643.40,28.96,100.0,1070.57,227.70,841.88,,,1765.16,1538.37,0.0
A,1gb,2e_K500,pread,5,128,181.39,183.15,179.71,1.28,100.0,19303.33,228.66,19073.31,,,19486.61,19256.59,0.0
A,1gb,2f_slru,async,10,128,99.15,103.41,98.15,1.81,100.0,7342.84,228.98,7114.82,,,7441.89,7213.85,0.0
A,1gb,2f_slru,pread,5,128,99.52,100.01,97.34,0.96,100.0,18820.23,228.81,18594.24,,,18919.09,18693.10,0.0
A,1gb,2f_top100,async,10,128,638.46,654.75,611.16,12.76,100.0,428.66,228.74,198.90,,,1064.49,836.66,0.0
A,1gb,2f_top100,pread,5,128,638.09,665.26,634.07,14.38,100.0,9028.48,229.97,8790.43,,,9662.55,9433.66,0.0
A,1gb,2f_top14,async,10,128,610.19,640.15,568.42,21.58,100.0,308.42,228.35,79.81,,,923.37,690.38,0.0
A,1gb,2f_top14,pread,5,128,608.52,632.59,498.11,48.68,100.0,1507.72,228.36,1285.83,,,2116.24,1894.35,0.0
A,1gb,2f_top28,async,10,128,622.75,654.12,572.13,24.24,100.0,327.50,228.82,98.34,,,950.12,719.71,0.0
A,1gb,2f_top28,pread,5,128,635.26,638.78,633.78,1.89,100.0,2740.87,226.09,2514.85,,,3375.98,3149.96,0.0
A,1gb,2f_top500,async,10,128,708.57,714.03,661.64,18.30,46.5,945.25,228.97,715.54,,,1644.72,1415.55,0.0
A,1gb,2f_top500,pread,5,128,182.95,186.72,182.06,1.88,100.0,19502.38,228.54,19273.84,,,19689.63,19461.09,0.0
A,1gb,baseline,baseline,10,128,1506.50,1537.89,1281.72,70.41,0.0,0.00,0.00,0.00,,,1506.50,1506.50,0.0
A,1gb,layers_5,async,10,128,1424.74,2056.52,1291.52,347.22,100.0,264.56,195.41,69.05,,,1689.51,1494.15,0.0
A,1gb,layers_5,pread,5,128,1420.37,1443.99,1354.86,31.14,100.0,698.86,195.81,503.06,,,2092.07,1897.20,0.0
A,1gb,layers_92,async,10,128,981.54,1021.34,917.87,37.29,100.0,393.56,195.65,197.82,,,1374.68,1179.07,0.0
A,1gb,layers_92,pread,5,128,906.33,975.27,771.30,72.40,100.0,8265.48,194.53,8070.12,,,9090.06,8895.96,0.0
A,1gb,leaf_freq_K10,async,10,128,1534.79,2524.30,1483.38,540.06,100.0,304.67,228.32,75.69,,,1838.37,1610.38,0.0
A,1gb,leaf_freq_K10,pread,5,128,1552.00,1567.45,1449.07,47.11,100.0,1127.97,229.53,898.44,,,2679.63,2449.64,0.0
A,1gb,leaf_rand_K10,async,10,128,1509.90,1590.36,1410.22,55.54,100.0,305.19,228.29,75.98,,,1814.55,1586.65,0.0
A,1gb,leaf_rand_K10,pread,5,128,1488.32,1535.69,1477.26,23.88,100.0,1151.38,228.35,922.73,,,2641.27,2411.88,0.0
A,ta,2d,async,10,128,589.97,597.23,580.72,4.97,66.0,310.31,195.38,114.23,,,902.34,705.74,0.0
A,ta,2d,pread,5,128,562.24,568.00,536.02,11.65,100.0,1013.61,193.63,819.22,,,1577.50,1381.46,0.0
A,ta,2e_K10,async,10,128,590.29,630.18,521.93,31.18,100.0,322.06,195.33,126.25,,,911.64,716.31,0.0
A,ta,2e_K10,pread,5,128,660.48,663.00,528.88,53.48,100.0,2180.47,194.95,1985.67,,,2805.49,2608.01,0.0
A,ta,2e_K500,async,10,128,650.58,1024.50,583.39,166.67,39.6,910.74,195.19,715.94,,,1565.98,1370.68,0.0
A,ta,2e_K500,pread,5,128,560.49,586.76,542.91,18.10,100.0,17280.67,194.78,17085.89,,,17830.30,17635.52,0.0
A,ta,2f_slru,async,10,128,97.97,101.46,96.18,1.88,100.0,7214.15,195.26,7015.74,,,7311.11,7112.70,0.0
A,ta,2f_slru,pread,5,128,96.74,99.57,96.08,1.56,100.0,17837.02,194.64,17642.90,,,17937.29,17743.17,0.0
A,ta,2f_top100,async,10,128,591.81,663.01,561.97,37.41,100.0,391.27,194.50,196.56,,,983.16,787.25,0.0
A,ta,2f_top100,pread,5,128,584.06,587.68,559.00,13.27,100.0,8723.75,194.28,8528.01,,,9307.81,9112.07,0.0
A,ta,2f_top14,async,10,128,659.61,662.54,563.69,39.03,100.0,274.80,195.47,78.90,,,934.92,738.62,0.0
A,ta,2f_top14,pread,5,128,596.75,657.81,588.88,31.35,100.0,1495.38,196.67,1303.65,,,2153.49,1961.76,0.0
A,ta,2f_top28,async,10,128,590.40,660.59,586.86,31.94,100.0,292.34,195.25,96.70,,,884.06,690.83,0.0
A,ta,2f_top28,pread,5,128,589.58,600.00,586.02,5.41,100.0,2559.53,194.94,2364.66,,,3149.11,2954.24,0.0
A,ta,2f_top500,async,10,128,639.75,647.12,583.46,17.78,100.0,1032.40,194.94,835.68,,,1670.99,1476.15,0.0
A,ta,2f_top500,pread,5,128,586.92,589.16,577.79,4.56,100.0,18058.42,194.97,17863.45,,,18638.99,18444.02,0.0
A,ta,baseline,baseline,10,128,1134.27,1647.34,959.09,271.00,0.0,0.00,0.00,0.00,,,1134.27,1134.27,0.0
A,ta,layers_5,async,10,128,1001.12,1066.86,919.00,38.90,100.0,264.06,195.29,68.77,,,1265.17,1070.43,0.0
A,ta,layers_5,pread,5,128,921.06,921.52,857.67,25.24,100.0,443.24,194.55,248.93,,,1362.19,1167.64,0.0
A,ta,layers_92,async,10,128,582.61,627.84,577.59,24.25,73.9,359.39,194.98,164.32,,,940.54,745.97,0.0
A,ta,layers_92,pread,5,128,598.39,603.88,592.31,5.05,100.0,1015.69,195.90,818.72,,,1610.58,1415.62,0.0
A,ta,leaf_freq_K10,async,10,128,1045.75,1211.49,857.98,103.14,100.0,268.56,194.34,74.65,,,1317.09,1121.66,0.0
A,ta,leaf_freq_K10,pread,5,128,1135.69,1185.94,1132.78,25.21,100.0,1115.10,195.30,921.81,,,2250.38,2057.50,0.0
A,ta,leaf_rand_K10,async,10,128,1046.35,1143.45,984.05,59.60,100.0,269.65,194.24,75.12,,,1317.54,1121.16,0.0
A,ta,leaf_rand_K10,pread,5,128,1004.89,1078.06,911.10,67.19,100.0,1118.88,193.54,924.37,,,2063.53,1928.34,0.0
A,vacuum,2d,async,10,128,410.98,437.51,408.35,12.24,100.0,270.31,193.12,77.29,,,683.99,488.77,0.0
A,vacuum,2d,pread,5,128,405.48,423.80,399.56,9.95,100.0,1382.82,194.40,1187.94,,,1788.30,1594.96,0.0
A,vacuum,2e_K10,async,10,128,415.52,482.77,405.46,28.09,100.0,284.35,194.88,89.32,,,700.05,505.37,0.0
A,vacuum,2e_K10,pread,5,128,407.64,414.66,400.31,5.11,100.0,2208.13,194.44,2012.34,,,2610.84,2417.04,0.0
A,vacuum,2e_K500,async,10,128,414.15,505.09,366.82,47.14,57.8,942.35,194.62,749.41,,,1391.92,1198.38,0.0
A,vacuum,2e_K500,pread,5,128,457.37,464.00,390.22,27.77,100.0,16270.74,194.80,16075.94,,,16728.11,16533.31,0.0
A,vacuum,2f_slru,async,10,128,97.06,98.96,88.28,2.92,100.0,5540.69,194.31,5346.39,,,5638.00,5443.69,0.0
A,vacuum,2f_slru,pread,5,128,96.18,97.52,93.72,1.38,100.0,14329.28,194.25,14135.44,,,14423.00,14229.16,0.0
A,vacuum,2f_top100,async,10,128,412.54,486.04,407.80,32.12,95.0,393.87,195.07,199.72,,,809.85,613.59,0.0
A,vacuum,2f_top100,pread,5,128,411.33,411.73,405.38,2.44,100.0,9064.39,195.32,8869.97,,,9469.77,9275.35,0.0
A,vacuum,2f_top14,async,10,128,414.81,454.01,406.26,20.85,100.0,274.77,195.06,79.39,,,689.32,494.44,0.0
A,vacuum,2f_top14,pread,5,128,409.72,419.60,407.78,4.95,100.0,1513.73,194.78,1315.13,,,1921.51,1724.82,0.0
A,vacuum,2f_top28,async,10,128,411.57,457.50,402.28,23.44,100.0,292.73,194.86,97.56,,,709.07,512.99,0.0
A,vacuum,2f_top28,pread,5,128,407.68,416.64,407.34,4.22,100.0,2713.96,194.45,2519.52,,,3121.64,2927.20,0.0
A,vacuum,2f_top500,async,10,128,442.71,499.28,370.91,43.01,15.7,897.38,195.93,701.43,,,1373.21,1177.49,0.0
A,vacuum,2f_top500,pread,5,128,456.96,461.49,391.02,27.14,100.0,15783.66,196.78,15581.00,,,16238.93,16036.27,0.0
A,vacuum,baseline,baseline,10,128,953.82,1702.36,928.60,397.82,0.0,0.00,0.00,0.00,,,953.82,953.82,0.0
A,vacuum,layers_5,async,10,128,850.09,889.90,814.90,25.08,100.0,264.10,194.33,69.00,,,1113.90,919.17,0.0
A,vacuum,layers_5,pread,5,128,839.59,899.62,826.45,33.00,100.0,775.73,193.02,582.98,,,1615.69,1422.12,0.0
A,vacuum,layers_92,async,10,128,414.97,421.85,401.43,7.35,100.0,381.20,195.38,186.29,,,796.40,599.19,0.0
A,vacuum,layers_92,pread,5,128,412.10,418.38,411.47,2.99,100.0,7657.79,196.53,7452.94,,,8074.02,7872.35,0.0
A,vacuum,leaf_freq_K10,async,10,128,989.28,1037.53,919.28,33.25,100.0,270.39,195.76,74.88,,,1261.33,1063.99,0.0
A,vacuum,leaf_freq_K10,pread,5,128,998.52,1000.23,983.06,7.70,100.0,1120.19,196.19,924.43,,,2117.21,1921.02,0.0
A,vacuum,leaf_rand_K10,async,10,128,993.54,1015.88,925.32,26.90,100.0,272.31,194.90,76.55,,,1265.33,1069.68,0.0
A,vacuum,leaf_rand_K10,pread,5,128,995.78,1023.73,982.01,16.42,100.0,1123.33,194.94,929.35,,,2119.11,1925.13,0.0
B,1gb,2d,async,10,128,523.12,548.54,480.78,26.56,100.0,314.36,227.56,87.00,,,838.38,610.19,0.0
B,1gb,2d,pread,5,128,519.89,547.23,451.34,37.37,100.0,2183.06,227.86,1949.18,,,2692.07,2464.21,0.0
B,1gb,2e_K10,async,10,128,502.62,552.53,480.27,30.13,100.0,329.23,228.09,100.43,,,835.01,607.35,0.0
B,1gb,2e_K10,pread,5,128,494.57,523.47,443.92,29.05,100.0,3080.33,229.44,2850.65,,,3574.90,3345.22,0.0
B,1gb,2e_K500,async,10,128,153.79,184.05,151.00,15.13,100.0,1075.36,228.62,846.14,,,1237.62,1009.99,0.0
B,1gb,2e_K500,pread,5,128,182.67,182.87,181.83,0.39,100.0,19731.71,228.01,19503.70,,,19913.54,19685.53,0.0
B,1gb,2f_slru,async,10,128,98.95,99.78,97.60,0.67,100.0,7330.56,228.82,7098.88,,,7430.33,7198.65,0.0
B,1gb,2f_slru,pread,5,128,99.41,99.92,97.90,0.77,100.0,19020.25,228.82,18791.09,,,19118.15,18888.99,0.0
B,1gb,2f_top100,async,10,128,546.67,581.21,508.75,24.77,100.0,432.75,228.90,200.88,,,974.78,746.85,0.0
B,1gb,2f_top100,pread,5,128,575.44,577.33,548.82,13.37,100.0,8988.77,228.65,8763.15,,,9564.64,9339.02,0.0
B,1gb,2f_top14,async,10,128,548.65,583.21,510.78,25.91,100.0,308.70,228.46,80.15,,,857.06,628.73,0.0
B,1gb,2f_top14,pread,5,128,552.13,552.50,487.20,26.30,100.0,1553.50,228.71,1323.76,,,2099.72,1871.01,0.0
B,1gb,2f_top28,async,10,128,562.78,579.16,515.65,23.63,100.0,325.97,227.42,98.31,,,888.00,663.00,0.0
B,1gb,2f_top28,pread,5,128,511.93,552.57,476.79,28.21,100.0,2784.47,227.03,2557.06,,,3295.68,3068.99,0.0
B,1gb,2f_top500,async,10,128,182.16,184.05,177.73,1.75,100.0,1082.68,228.99,852.78,,,1264.97,1035.07,0.0
