workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,1019.57,0.00,0.00,0.00,,,1019.57,1019.57,2.03,148.00,212.00,1.18,42862932,2026-09-23T03:04:54Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,1151.33,0.00,0.00,0.00,,,1151.33,1151.33,2.16,189.00,259.00,1.18,42863636,2026-09-23T03:04:55Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1553.24,0.00,0.00,0.00,,,1553.24,1553.24,2.19,190.00,267.00,1.18,42865764,2026-09-23T03:04:55Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,2040.25,0.00,0.00,0.00,,,2040.25,2040.25,2.66,144.00,233.00,1.18,42869380,2026-09-23T03:04:55Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,1542.63,0.00,0.00,0.00,,,1542.63,1542.63,2.91,190.00,268.00,1.18,42869464,2026-09-23T03:04:56Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1245.98,0.00,0.00,0.00,,,1245.98,1245.98,2.22,188.00,262.00,1.18,42869296,2026-09-23T03:04:56Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,1152.89,0.00,0.00,0.00,,,1152.89,1152.89,1.52,12.00,29.00,1.18,42871768,2026-09-23T03:04:56Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,814.29,0.00,0.00,0.00,,,814.29,814.29,1.59,19.00,30.00,1.18,42872320,2026-09-23T03:04:57Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1156.24,0.00,0.00,0.00,,,1156.24,1156.24,1.69,40.00,52.00,1.18,42852484,2026-09-23T03:04:57Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,839.79,794.80,209.70,585.10,,,1634.59,1424.89,2.03,149.00,214.00,1.18,42854732,2026-09-23T03:04:57Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,879.39,270.96,199.44,71.51,,,1150.35,950.90,2.03,150.00,212.00,1.18,42855972,2026-09-23T03:04:57Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,410.52,7717.01,210.90,7506.11,,,8127.53,7916.63,1.99,145.00,225.00,1.18,42856724,2026-09-23T03:04:58Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,410.84,393.96,209.61,184.35,,,804.80,595.19,2.01,146.00,223.00,1.18,42857164,2026-09-23T03:04:58Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,416.91,1411.09,209.07,1202.02,,,1828.00,1618.93,2.02,145.00,225.00,1.16,42857520,2026-09-23T03:04:58Z
A,vacuum,2d,async,128,1,1,0.00,100.00,408.35,284.36,208.22,76.14,,,692.71,484.49,2.01,146.00,223.00,1.16,42856232,2026-09-23T03:04:59Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,412.86,2192.16,205.97,1986.19,,,2605.02,2399.05,1.98,147.00,229.00,1.16,42857272,2026-09-23T03:04:59Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,407.45,290.98,202.21,88.77,,,698.43,496.22,1.99,148.00,227.00,1.16,42857876,2026-09-23T03:04:59Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,441.97,16122.67,209.21,15913.46,,,16564.64,16355.43,1.91,126.00,419.00,1.16,42857944,2026-09-23T03:05:00Z
A,vacuum,2e_K500,async,128,1,1,0.00,15.60,450.95,905.32,209.17,696.15,,,1356.27,1147.10,1.98,145.00,336.00,1.16,42858520,2026-09-23T03:05:00Z
A,vacuum,2f_top14,pread,128,1,1,0.00,100.00,404.30,1524.24,208.28,1315.95,,,1928.54,1720.25,1.98,146.00,225.00,1.16,42859296,2026-09-23T03:05:00Z
A,vacuum,2f_top14,async,128,1,1,0.00,100.00,409.16,278.29,199.03,79.26,,,687.45,488.42,1.99,146.00,224.00,1.16,42859156,2026-09-23T03:05:00Z
