workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,491.15,629.16,469.82,66.67,100.0,230.53,143.81,86.58,728.89,577.27,0.0
A,orig,2d,pread,5,128,472.04,505.06,439.86,24.12,100.0,1862.56,141.21,1722.49,2334.60,2194.53,0.0
A,orig,2e_K10,async,10,128,503.78,514.69,446.52,22.48,100.0,238.81,140.05,98.37,746.26,602.05,0.0
A,orig,2e_K10,pread,5,128,470.55,530.54,468.00,27.08,100.0,2693.36,140.62,2552.80,3186.31,3036.14,0.0
A,orig,2e_K500,async,10,128,556.50,562.18,490.73,25.99,100.0,1028.91,140.75,891.14,1587.53,1448.77,0.0
A,orig,2e_K500,pread,5,128,524.43,562.53,487.11,30.86,100.0,18722.26,140.15,18583.23,19217.80,19078.77,0.0
A,orig,2f_slru,async,10,128,99.97,226.64,97.40,68.96,100.0,7232.54,140.09,7093.22,7377.49,7237.14,0.0
A,orig,2f_slru,pread,5,128,96.23,124.74,94.54,14.10,100.0,18485.57,140.12,18346.83,18581.53,18442.79,0.0
A,orig,2f_top100,async,10,128,513.71,573.50,475.69,28.88,100.0,344.44,141.73,202.30,859.38,716.03,0.0
A,orig,2f_top100,pread,5,128,508.58,535.84,472.56,22.18,100.0,8984.03,140.72,8836.78,9494.85,9347.60,0.0
A,orig,2f_top14,async,10,128,502.63,559.40,468.44,29.73,100.0,224.03,140.50,81.36,726.14,588.87,0.0
A,orig,2f_top14,pread,5,128,507.09,563.80,472.72,38.48,100.0,1389.11,140.65,1248.21,1897.23,1753.50,0.0
A,orig,2f_top28,async,10,128,504.81,531.63,484.02,14.46,100.0,239.71,140.09,98.85,745.85,603.43,0.0
A,orig,2f_top28,pread,5,128,500.64,534.74,473.00,25.36,100.0,2616.48,141.02,2476.57,3089.48,2949.57,0.0
A,orig,2f_top500,async,10,128,560.29,5596.29,493.57,2654.13,100.0,961.31,141.12,820.31,1535.01,1390.60,0.0
A,orig,2f_top500,pread,5,128,515.93,558.16,497.44,24.35,100.0,18012.70,141.22,17865.82,18510.14,18363.26,0.0
A,orig,baseline,baseline,10,128,828.57,929.23,774.06,54.64,0.0,0.00,0.00,0.00,828.57,828.57,0.0
A,orig,layers_5,async,10,128,910.91,964.37,843.52,44.12,100.0,211.25,141.85,70.03,1120.73,981.50,0.0
A,orig,layers_5,pread,5,128,917.59,921.98,838.62,32.00,100.0,578.46,141.09,439.40,1501.03,1360.67,0.0
A,orig,leaf_freq_K10,async,10,128,860.65,901.79,790.08,41.24,100.0,214.66,138.23,76.07,1072.27,936.72,0.0
A,orig,leaf_freq_K10,pread,5,128,859.61,944.29,796.27,56.90,100.0,1043.17,144.05,896.43,1900.02,1753.58,0.0
A,orig,leaf_rand_K10,async,10,128,874.54,935.33,807.46,41.49,100.0,218.67,141.94,77.47,1091.82,951.53,0.0
A,orig,leaf_rand_K10,pread,5,128,928.73,1176.35,831.71,145.55,100.0,1062.55,139.89,924.92,1966.45,1825.69,0.0
B,orig,2d,async,10,128,573.50,1082.57,525.93,275.54,100.0,258.23,173.30,86.17,814.82,659.33,0.0
B,orig,2d,pread,5,128,585.46,589.90,524.14,30.90,100.0,1864.64,176.61,1709.65,2412.95,2234.23,0.0
B,orig,2e_K10,async,10,128,587.59,592.85,556.96,14.45,100.0,270.80,173.11,98.39,850.91,684.96,0.0
B,orig,2e_K10,pread,5,128,585.21,589.87,518.47,32.40,100.0,2752.80,172.18,2620.16,3313.86,3141.67,0.0
B,orig,2e_K500,async,10,128,592.03,595.56,527.32,21.05,100.0,1018.10,175.31,856.78,1612.76,1449.03,0.0
B,orig,2e_K500,pread,5,128,586.90,589.56,533.01,22.23,100.0,26947.58,174.80,26772.78,27534.91,27360.11,0.0
B,orig,2f_slru,async,10,128,99.47,105.22,97.36,3.14,100.0,7232.94,174.66,7063.43,7336.23,7167.92,0.0
B,orig,2f_slru,pread,5,128,101.34,105.17,98.14,2.59,100.0,18468.38,180.95,18287.43,18569.98,18389.03,0.0
