workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K500,async,8,128,180.63,183.21,172.30,3.40,100.0,994.51,171.97,823.68,1174.01,1003.18,0.0
A,orig,2e_K500,pread,5,128,180.79,182.44,179.30,1.22,100.0,23192.51,171.56,23022.20,23373.30,23202.99,0.0
A,orig,baseline,baseline,8,128,968.72,998.22,845.79,49.88,0.0,0.00,0.00,0.00,968.72,968.72,0.0
A,orig,leaf_freq_K500,async,8,128,607.02,635.22,581.79,18.11,100.0,978.45,170.81,807.93,1592.12,1422.13,0.0
A,orig,leaf_freq_K500,pread,5,128,581.19,640.71,542.25,40.38,100.0,22516.03,164.81,22371.32,23165.46,23026.34,0.0
A,orig,leaf_rand_K500,async,8,128,933.35,994.15,923.41,27.58,100.0,1033.09,171.31,864.49,1965.04,1798.96,0.0
A,orig,leaf_rand_K500,pread,5,128,916.96,984.37,852.48,49.82,100.0,43404.74,171.04,43233.70,44315.08,44144.04,0.0
A,ta,2e_K500,async,8,128,187.88,265.10,181.23,32.96,32.1,915.77,169.76,744.32,1109.69,940.26,0.0
A,ta,2e_K500,pread,5,128,181.44,185.34,178.81,2.62,100.0,17973.83,171.35,17798.58,18155.27,17980.02,0.0
A,ta,baseline,baseline,8,128,728.52,786.66,692.33,29.64,0.0,0.00,0.00,0.00,728.52,728.52,0.0
A,ta,leaf_freq_K500,async,8,128,387.16,390.66,384.92,2.08,100.0,973.30,171.34,801.90,1361.01,1189.35,0.0
A,ta,leaf_freq_K500,pread,5,128,451.72,525.54,418.02,43.75,100.0,22381.24,171.82,22209.42,22811.39,22639.56,0.0
A,ta,leaf_rand_K500,async,8,128,776.37,796.70,707.10,26.30,100.0,1070.95,171.03,898.85,1849.82,1677.72,0.0
A,ta,leaf_rand_K500,pread,5,128,801.53,812.07,800.19,5.44,100.0,43949.19,170.11,43775.85,44750.72,44577.38,0.0
