workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
C_hit,orig,2e_K10,async,10,128,606.27,658.96,574.38,25.92,100.0,221.44,140.61,81.00,828.10,687.98,0.0
C_hit,orig,2e_K10,pread,10,128,603.66,631.59,533.80,25.73,100.0,1121.73,140.38,981.00,1731.72,1592.37,0.0
C_hit,orig,2e_K40,async,10,128,537.27,616.38,515.18,41.92,100.0,254.96,141.00,113.59,793.42,651.52,0.0
C_hit,orig,2e_K40,pread,10,128,603.73,962.14,507.93,193.21,100.0,1322.40,140.94,1181.45,1937.07,1794.80,0.0
C_hit,orig,2e_K500,async,10,128,182.75,184.54,180.47,1.28,45.4,810.69,140.54,670.26,992.52,852.09,0.0
C_hit,orig,2e_K500,pread,10,128,182.62,191.09,178.92,4.51,100.0,3184.94,142.04,3044.60,3366.07,3225.72,0.0
C_hit,orig,2e_K92,async,10,128,528.38,584.68,522.14,24.77,100.0,315.24,140.47,174.60,849.99,709.52,0.0
C_hit,orig,2e_K92,pread,10,128,548.58,628.47,545.20,34.89,100.0,1355.62,140.44,1214.40,1926.79,1785.22,0.0
C_hit,orig,2f_slru,async,10,128,95.30,102.00,91.31,3.36,100.0,1543.38,140.33,1402.22,1640.94,1500.42,0.0
C_hit,orig,2f_slru,pread,10,128,94.53,96.42,87.89,2.33,100.0,4327.01,140.78,4184.80,4422.16,4279.94,0.0
C_hit,orig,baseline,baseline,10,128,1013.60,1041.23,833.12,57.44,0.0,0.00,0.00,0.00,1013.60,1013.60,0.0
