workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCu,orig,2d,async,10,128,421.04,469.93,416.22,19.72,100.0,345.29,142.53,202.19,771.13,621.71,0.0
YCu,orig,2d,pread,10,128,423.31,466.55,415.37,21.08,100.0,8099.73,143.56,7953.43,8522.80,8374.79,0.0
YCu,orig,2e_K10,async,10,128,431.23,466.36,417.99,16.67,100.0,358.31,142.26,215.44,797.12,650.60,0.0
YCu,orig,2e_K10,pread,10,128,431.88,469.58,415.27,20.79,100.0,8974.86,142.19,8832.78,9399.77,9257.69,0.0
YCu,orig,2e_K500,async,10,128,424.39,453.35,396.49,17.21,100.0,1154.86,141.83,1012.53,1584.65,1440.76,0.0
YCu,orig,2e_K500,pread,10,128,430.88,468.68,422.29,16.01,100.0,52573.82,142.41,52432.71,53007.56,52866.44,0.0
YCu,orig,2f_slru,async,10,128,104.26,130.13,101.01,13.32,100.0,42152.54,141.59,42011.51,42254.88,42113.85,0.0
YCu,orig,2f_slru,pread,10,128,112.08,117.04,106.33,3.47,100.0,104131.08,141.77,103985.08,104243.10,104097.11,0.0
YCu,orig,2f_top14,async,10,128,704.45,730.42,652.33,23.59,100.0,225.30,141.83,83.94,932.21,786.95,0.0
YCu,orig,2f_top14,pread,10,128,717.19,732.28,641.66,26.68,100.0,1406.80,142.62,1264.84,2119.43,1977.06,0.0
YCu,orig,2f_top28,async,10,128,726.17,738.28,679.58,23.94,100.0,246.25,142.33,103.53,972.16,829.04,0.0
YCu,orig,2f_top28,pread,10,128,712.09,759.36,622.56,37.20,100.0,2581.33,142.45,2438.50,3285.47,3139.85,0.0
YCu,orig,baseline,baseline,10,128,745.39,838.29,723.45,40.09,0.0,0.00,0.00,0.00,745.39,745.39,0.0
YCu,orig,layers_5,async,10,128,719.89,741.10,683.82,20.86,100.0,211.90,142.10,69.61,935.63,793.54,0.0
YCu,orig,layers_5,pread,10,128,711.96,768.24,667.67,31.01,100.0,580.92,142.13,437.61,1294.20,1153.70,0.0
YCu,orig,layers_92,async,10,128,431.35,467.13,417.09,21.68,100.0,340.94,142.42,198.91,771.83,628.97,0.0
YCu,orig,layers_92,pread,10,128,428.94,468.88,416.16,21.30,100.0,8077.22,142.09,7935.49,8519.79,8378.02,0.0
