workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,344.42,397.03,327.06,26.45,100.0,226.90,139.95,86.80,582.66,432.26,0.0
A,orig,2d,pread,5,128,179.04,182.14,175.23,2.63,100.0,1836.67,139.51,1697.82,2017.72,1877.14,0.0
A,orig,2e_K10,async,8,128,367.07,443.90,328.43,40.42,100.0,238.06,139.76,98.95,605.75,465.47,0.0
A,orig,2e_K10,pread,5,128,180.49,183.56,177.00,2.64,100.0,2634.79,140.29,2494.50,2812.15,2671.86,0.0
A,orig,baseline,baseline,5,128,487.05,513.08,424.68,30.83,0.0,0.00,0.00,0.00,487.05,487.05,0.0
A,orig,layers_5,async,8,128,372.21,394.24,347.76,15.48,100.0,208.14,138.79,68.65,583.77,440.76,0.0
A,orig,layers_5,pread,5,128,175.99,177.37,170.31,3.09,100.0,576.56,139.52,435.63,752.55,612.78,0.0
C,orig,2d,async,8,128,654.74,822.23,647.60,85.02,100.0,206.00,139.45,66.59,861.79,721.65,0.0
C,orig,2d,pread,5,128,652.04,880.75,586.74,123.48,100.0,496.96,140.31,357.75,1148.87,1010.31,0.0
C,orig,2e_K10,async,8,128,175.69,188.21,171.80,6.52,100.0,217.43,138.84,78.62,396.00,256.15,0.0
C,orig,2e_K10,pread,5,128,173.29,180.39,172.29,3.44,100.0,1341.53,139.96,1202.80,1513.82,1375.17,0.0
C,orig,baseline,baseline,5,128,1010.42,1072.48,870.87,78.32,0.0,0.00,0.00,0.00,1010.42,1010.42,0.0
C,orig,layers_5,async,8,128,1036.65,1065.79,1032.01,14.04,100.0,208.14,139.44,68.47,1245.51,1105.15,0.0
C,orig,layers_5,pread,5,128,1034.61,1042.82,1034.00,3.94,100.0,581.96,139.95,442.37,1619.21,1479.24,0.0
