workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,baseline,baseline,128,1,1,0.00,0.00,915.73,0.00,0.00,0.00,,,915.73,915.73,2.08,182.00,264.00,1.14,19457360,2026-09-18T05:31:57Z
B,orig,baseline,baseline,128,1,1,0.00,0.00,974.51,0.00,0.00,0.00,,,974.51,974.51,2.21,195.00,262.00,1.14,19460296,2026-09-18T05:31:57Z
C,orig,baseline,baseline,128,1,1,0.00,0.00,872.75,0.00,0.00,0.00,,,872.75,872.75,1.59,18.00,35.00,1.13,19461344,2026-09-18T05:31:58Z
C_hit,orig,baseline,baseline,128,1,1,0.00,0.00,582.05,0.00,0.00,0.00,,,582.05,582.05,1.64,37.00,62.00,1.13,19462660,2026-09-18T05:31:58Z
A,orig,layers_5,pread,128,1,1,0.00,100.00,854.46,594.61,153.18,441.43,,,1449.07,1295.89,2.13,184.00,262.00,1.13,19461688,2026-09-18T05:31:58Z
A,orig,layers_5,async,128,1,1,0.00,100.00,979.45,220.13,151.84,68.30,,,1199.58,1047.75,2.12,184.00,262.00,1.13,19465892,2026-09-18T05:31:58Z
A,orig,layers_5,async_win,128,1,1,0.00,100.00,919.82,220.02,150.42,7.76,61.84,2.00,1139.84,927.58,2.13,184.00,262.00,1.13,19466192,2026-09-18T05:31:59Z
A,orig,layers_5,async_bulk,128,1,1,0.00,100.00,848.72,213.22,142.87,7.67,62.68,2.00,1061.94,856.39,2.13,184.00,262.00,1.13,19467628,2026-09-18T05:31:59Z
A,orig,layers_92,pread,128,1,1,0.00,100.00,570.78,8127.82,151.12,7976.70,,,8698.60,8547.48,2.07,181.00,271.00,1.13,19467364,2026-09-18T05:31:59Z
A,orig,layers_92,async,128,1,1,0.00,100.00,572.04,349.10,155.07,194.03,,,921.14,766.07,2.12,181.00,271.00,1.13,19467732,2026-09-18T05:32:00Z
A,orig,layers_92,async_win,128,1,1,0.00,100.00,573.21,330.15,152.46,111.50,66.19,87.00,903.36,684.71,2.16,181.00,271.00,1.13,19467864,2026-09-18T05:32:00Z
A,orig,layers_92,async_bulk,128,1,1,0.00,100.00,571.12,332.80,152.26,114.54,66.00,87.00,903.92,685.66,2.17,181.00,271.00,1.13,19474220,2026-09-18T05:32:00Z
A,orig,2d,pread,128,1,1,0.00,100.00,570.46,1857.30,152.10,1705.21,,,2427.76,2275.67,2.12,181.00,271.00,1.13,19475672,2026-09-18T05:32:01Z
A,orig,2d,async,128,1,1,0.00,100.00,501.64,241.10,154.35,86.75,,,742.74,588.39,2.09,181.00,271.00,1.13,19476824,2026-09-18T05:32:01Z
A,orig,2d,async_win,128,1,1,0.00,100.00,568.19,242.68,152.10,27.39,63.19,13.00,810.87,595.58,2.12,181.00,271.00,1.13,19477628,2026-09-18T05:32:01Z
A,orig,2d,async_bulk,128,1,1,0.00,100.00,571.68,236.57,152.99,22.32,61.27,13.00,808.25,594.00,2.11,181.00,271.00,1.13,19477828,2026-09-18T05:32:02Z
A,orig,2e_K10,pread,128,1,1,0.00,100.00,181.05,2756.91,153.26,2603.66,,,2937.96,2784.71,2.13,181.00,287.00,1.13,19478840,2026-09-18T05:32:02Z
A,orig,2e_K10,async,128,1,1,0.00,100.00,181.02,248.93,150.13,98.80,,,429.95,279.82,2.14,181.00,287.00,1.13,19478840,2026-09-18T05:32:02Z
A,orig,2e_K10,async_win,128,1,1,0.00,100.00,182.68,237.32,143.64,32.04,61.63,23.00,420.00,214.72,2.11,181.00,287.00,1.12,19479804,2026-09-18T05:32:03Z
A,orig,2e_K10,async_bulk,128,1,1,0.00,100.00,184.62,240.68,142.72,31.85,66.11,23.00,425.30,216.47,2.11,181.00,287.00,1.12,19480004,2026-09-18T05:32:03Z
A,orig,2e_K500,pread,128,1,1,0.00,100.00,180.19,23342.59,151.46,23191.13,,,23522.78,23371.32,2.04,170.00,442.00,1.12,19480648,2026-09-18T05:32:03Z
A,orig,2e_K500,async,128,1,1,0.00,100.00,182.79,975.86,145.38,830.47,,,1158.65,1013.26,2.09,189.00,386.00,1.12,19480848,2026-09-18T05:32:04Z
A,orig,2e_K500,async_win,128,1,1,0.00,100.00,182.62,936.24,141.09,702.77,92.38,467.00,1118.86,885.39,2.10,189.00,386.00,1.12,19480520,2026-09-18T05:32:04Z
A,orig,2e_K500,async_bulk,128,1,1,0.00,100.00,181.95,910.84,142.13,677.77,90.94,467.00,1092.79,859.72,2.10,189.00,384.00,1.12,19480524,2026-09-18T05:32:04Z
A,orig,2f_top14,pread,128,1,1,0.00,100.00,569.76,1364.83,149.32,1215.51,,,1934.59,1785.27,2.12,183.00,277.00,1.12,19481152,2026-09-18T05:32:05Z
A,orig,2f_top14,async,128,1,1,0.00,100.00,569.77,230.25,149.71,80.54,,,800.02,650.31,2.13,183.00,277.00,1.12,19481056,2026-09-18T05:32:05Z
A,orig,2f_top14,async_win,128,1,1,0.00,100.00,573.11,225.90,143.37,21.13,61.40,13.00,799.01,594.24,2.13,183.00,277.00,1.12,19483144,2026-09-18T05:32:05Z
A,orig,2f_top14,async_bulk,128,1,1,0.00,100.00,510.39,223.05,142.59,19.18,61.29,13.00,733.44,529.57,2.06,183.00,277.00,1.12,19483292,2026-09-18T05:32:05Z
A,orig,2f_top28,pread,128,1,1,0.00,100.00,185.00,2579.63,150.02,2429.61,,,2764.63,2614.61,2.19,182.00,289.00,1.12,19459396,2026-09-18T05:32:06Z
A,orig,2f_top28,async,128,1,1,0.00,100.00,183.07,251.70,150.57,101.13,,,434.77,284.20,2.12,182.00,289.00,1.12,19460628,2026-09-18T05:32:06Z
A,orig,2f_top28,async_win,128,1,1,0.00,100.00,181.05,248.04,150.23,35.58,62.23,27.00,429.09,216.63,2.13,182.00,288.00,1.12,19465272,2026-09-18T05:32:06Z
A,orig,2f_top28,async_bulk,128,1,1,0.00,100.00,183.69,246.11,142.72,40.59,62.81,27.00,429.80,224.28,2.12,182.00,288.00,1.12,19463204,2026-09-18T05:32:07Z
A,orig,2f_top100,pread,128,1,1,0.00,100.00,181.94,8989.79,187.35,8802.44,,,9171.73,8984.38,2.13,185.00,315.00,1.12,19463476,2026-09-18T05:32:07Z
A,orig,2f_top100,async,128,1,1,0.00,100.00,186.32,378.44,185.99,192.45,,,564.76,378.77,2.11,185.00,319.00,1.11,19465788,2026-09-18T05:32:07Z
