workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K10,async,8,128,552.72,573.65,482.38,34.59,100.0,239.93,142.73,96.81,790.66,650.54,0.0
A,orig,2e_K10,pread,5,128,550.79,579.41,502.99,29.06,100.0,2742.45,144.44,2598.00,3293.24,3148.79,0.0
A,orig,2f_slru,async,8,128,97.80,99.48,95.82,1.36,100.0,7188.92,143.77,7044.04,7286.57,7141.69,0.0
A,orig,2f_slru,pread,5,128,95.60,99.42,94.19,2.12,100.0,18178.12,145.27,18035.64,18273.06,18130.58,0.0
A,orig,2f_top100,async,8,128,518.08,844.42,480.29,153.41,100.0,340.38,143.45,197.49,870.87,727.35,0.0
A,orig,2f_top100,pread,5,128,552.04,556.14,458.45,37.24,100.0,8960.17,143.86,8816.14,9490.90,9347.36,0.0
A,orig,2f_top14,async,8,128,542.44,789.90,484.67,124.37,100.0,225.05,145.09,80.18,766.21,623.13,0.0
A,orig,2f_top14,pread,5,128,577.87,583.96,487.45,36.59,100.0,1419.00,143.44,1273.71,1974.39,1830.95,0.0
A,orig,2f_top28,async,8,128,567.63,589.13,507.50,30.11,100.0,242.84,143.91,97.93,807.88,664.75,0.0
A,orig,2f_top28,pread,5,128,565.15,599.22,516.27,29.40,100.0,2629.67,144.72,2484.95,3202.05,3058.40,0.0
A,orig,2f_top500,async,8,128,589.65,612.76,481.79,50.93,100.0,991.85,144.16,847.54,1580.16,1436.11,0.0
A,orig,2f_top500,pread,5,128,519.67,592.86,516.24,36.92,100.0,28549.36,144.67,28405.87,29065.60,28922.11,0.0
A,orig,baseline,baseline,8,128,844.20,847.06,731.14,37.20,0.0,0.00,0.00,0.00,844.20,844.20,0.0
B,orig,2e_K10,async,8,128,661.95,723.73,625.13,39.05,100.0,242.07,145.13,98.00,903.13,759.48,0.0
B,orig,2e_K10,pread,5,128,659.86,668.53,608.90,22.92,100.0,2711.09,145.26,2565.86,3374.26,3230.59,0.0
B,orig,2f_slru,async,8,128,97.71,98.57,95.40,0.96,100.0,7187.85,143.59,7043.07,7285.47,7140.68,0.0
B,orig,2f_slru,pread,5,128,98.44,99.05,94.36,1.93,100.0,18826.20,145.21,18680.99,18924.89,18779.68,0.0
B,orig,2f_top100,async,8,128,639.44,645.71,545.92,40.86,100.0,337.31,143.81,192.87,971.89,828.47,0.0
B,orig,2f_top100,pread,5,128,646.30,1380.89,612.73,371.26,100.0,9241.94,146.40,9068.79,9854.67,9681.52,0.0
B,orig,2f_top14,async,8,128,653.41,2080.50,609.81,605.80,100.0,227.19,145.63,80.86,880.13,734.19,0.0
B,orig,2f_top14,pread,5,128,640.84,674.42,612.37,22.56,100.0,1392.22,144.33,1246.20,2033.06,1887.04,0.0
B,orig,2f_top28,async,8,128,651.09,670.20,631.48,15.55,100.0,242.36,143.17,98.11,892.67,747.33,0.0
B,orig,2f_top28,pread,5,128,633.92,1336.89,612.12,348.93,100.0,2593.63,144.81,2437.98,3238.31,3094.47,0.0
B,orig,2f_top500,async,8,128,599.67,904.73,438.96,174.90,100.0,953.62,144.64,809.20,1548.38,1404.42,0.0
B,orig,2f_top500,pread,5,128,520.33,530.53,417.03,51.07,100.0,23559.13,144.96,23410.91,23986.52,23838.30,0.0
B,orig,baseline,baseline,8,128,930.68,973.24,862.37,33.22,0.0,0.00,0.00,0.00,930.68,930.68,0.0
C,orig,2e_K10,async,8,128,181.16,638.46,179.96,231.71,100.0,223.81,141.95,81.50,404.88,263.29,0.0
C,orig,2e_K10,pread,5,128,182.09,185.03,178.44,2.44,100.0,1352.91,143.82,1208.60,1536.71,1390.20,0.0
C,orig,2f_slru,async,8,128,95.54,97.41,93.14,1.49,100.0,860.36,141.69,708.97,955.00,803.25,0.0
C,orig,2f_slru,pread,5,128,92.92,97.56,91.33,2.60,100.0,2927.22,143.84,2785.30,3018.55,2876.63,0.0
C,orig,2f_top100,async,8,128,517.42,527.34,499.83,9.65,100.0,317.61,140.81,175.71,834.58,694.03,0.0
C,orig,2f_top100,pread,5,128,179.73,193.17,178.47,6.59,100.0,1274.79,144.06,1133.17,1470.91,1329.29,0.0
C,orig,2f_top14,async,8,128,550.49,622.70,527.22,34.37,100.0,222.69,142.69,79.77,774.32,630.79,0.0
C,orig,2f_top14,pread,5,128,563.50,589.74,559.85,13.59,100.0,1243.73,143.73,1099.97,1811.36,1664.69,0.0
C,orig,2f_top28,async,8,128,569.96,605.50,519.68,31.20,100.0,239.89,143.66,95.79,810.49,667.50,0.0
C,orig,2f_top28,pread,5,128,558.22,618.62,525.99,35.43,100.0,1182.29,141.84,1040.46,1741.13,1597.81,0.0
C,orig,2f_top500,async,8,128,95.42,2598.89,93.30,1273.68,100.0,875.88,143.75,733.00,972.19,828.42,0.0
C,orig,2f_top500,pread,5,128,93.65,98.73,91.20,3.07,100.0,2912.64,142.05,2767.61,3012.29,2867.26,0.0
C,orig,baseline,baseline,8,128,954.35,3619.27,912.38,1351.81,0.0,0.00,0.00,0.00,954.35,954.35,0.0
