workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
C_hit,orig,2d,async,10,128,530.18,536.79,497.63,13.66,100.0,243.44,172.42,70.93,771.97,600.48,0.0
C_hit,orig,2d,pread,10,128,526.46,537.84,498.25,13.52,100.0,608.41,171.44,437.27,1133.99,962.42,0.0
C_hit,orig,2e_K10,async,10,128,183.54,190.11,176.78,4.06,100.0,255.77,171.94,82.62,440.06,267.44,0.0
C_hit,orig,2e_K10,pread,10,128,181.87,187.41,179.11,2.63,100.0,1460.16,172.31,1286.95,1645.22,1472.57,0.0
C_hit,orig,2e_K500,async,10,128,184.11,191.26,179.95,4.26,36.5,867.97,171.38,697.12,1053.65,882.80,0.0
C_hit,orig,2e_K500,pread,10,128,185.28,197.93,182.35,5.56,100.0,4236.41,172.32,4049.63,4426.66,4235.59,0.0
C_hit,orig,2f_slru,async,10,128,101.67,109.55,95.40,5.14,100.0,1647.68,171.66,1474.73,1744.32,1572.66,0.0
C_hit,orig,2f_slru,pread,10,128,97.62,106.56,95.53,3.96,100.0,4561.35,172.18,4389.25,4659.51,4487.42,0.0
C_hit,orig,2f_top14,async,10,128,501.88,705.84,464.94,104.49,100.0,256.30,174.65,81.47,761.18,586.24,0.0
C_hit,orig,2f_top14,pread,10,128,505.25,1359.31,466.63,452.71,100.0,1069.63,173.83,889.63,1562.80,1389.38,0.0
C_hit,orig,2f_top28,async,10,128,532.26,555.83,463.29,31.09,100.0,269.27,172.37,97.15,799.52,628.04,0.0
C_hit,orig,2f_top28,pread,10,128,507.66,618.33,469.47,61.35,100.0,1054.80,171.75,883.23,1578.33,1400.87,0.0
C_hit,orig,baseline,baseline,10,128,936.28,972.97,876.16,26.86,0.0,0.00,0.00,0.00,936.28,936.28,0.0
C_hit,orig,layers_92,async,10,128,561.44,570.31,558.83,4.31,100.0,368.25,172.63,196.32,929.38,757.18,0.0
C_hit,orig,layers_92,pread,10,128,560.59,566.93,484.99,27.55,100.0,7908.16,172.13,7737.47,8470.31,8300.10,0.0
C_hit,orig,learned_markov_14,async,10,128,504.87,638.34,467.31,69.14,100.0,253.92,173.76,80.62,762.24,586.95,0.0
C_hit,orig,learned_markov_14,pread,10,128,484.91,521.05,467.00,22.02,100.0,1055.02,172.42,883.12,1549.36,1374.64,0.0
C_hit,orig,learned_markov_28,async,10,128,534.48,561.12,498.55,21.66,100.0,269.79,172.52,96.79,803.08,631.11,0.0
C_hit,orig,learned_markov_28,pread,10,128,473.13,530.72,468.64,23.42,100.0,1062.81,174.43,889.37,1536.02,1362.41,0.0
