workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,481.22,583.88,419.39,60.72,100.0,231.95,146.75,87.89,712.74,568.63,0.0
A,orig,2d,pread,5,128,478.58,485.86,476.70,3.86,100.0,1844.36,147.13,1697.91,2331.86,2183.11,0.0
A,orig,2e_K10,async,10,128,181.57,184.58,177.80,2.18,100.0,244.33,147.43,97.12,426.13,278.54,0.0
A,orig,2e_K10,pread,5,128,179.89,181.08,178.25,1.05,100.0,2662.79,146.81,2515.98,2843.74,2696.93,0.0
A,orig,2e_K500,async,10,128,3745.56,5468.58,183.44,1804.77,15.8,832.29,146.88,685.51,4573.14,4423.65,0.0
A,orig,2e_K500,pread,5,128,183.37,185.52,181.65,1.58,100.0,19927.74,147.79,19787.92,20111.60,19971.78,0.0
A,orig,2f_slru,async,10,128,98.81,99.94,96.96,0.87,100.0,7180.65,146.57,7034.07,7279.74,7133.17,0.0
A,orig,2f_slru,pread,5,128,96.92,98.27,96.31,0.79,100.0,18718.90,146.64,18573.42,18815.91,18670.43,0.0
A,orig,2f_top100,async,10,128,182.97,185.21,180.92,1.30,100.0,344.60,146.56,197.53,528.81,380.69,0.0
A,orig,2f_top100,pread,5,128,181.97,186.94,180.95,2.61,100.0,8891.72,147.15,8745.22,9078.94,8932.44,0.0
A,orig,2f_top14,async,10,128,480.83,482.26,475.39,2.33,100.0,226.84,147.28,79.86,707.36,559.96,0.0
A,orig,2f_top14,pread,5,128,478.90,481.51,477.63,1.50,100.0,1396.27,148.03,1248.19,1875.17,1727.14,0.0
A,orig,2f_top28,async,10,128,181.96,183.60,179.90,1.29,100.0,245.52,147.08,97.95,427.24,280.46,0.0
A,orig,2f_top28,pread,5,128,181.26,182.37,180.76,0.61,100.0,2565.43,147.29,2418.42,2747.19,2599.90,0.0
A,orig,2f_top500,async,10,128,3653.91,4110.81,2464.27,546.54,11.6,813.31,147.13,669.60,4467.57,4323.01,0.0
A,orig,2f_top500,pread,5,128,182.73,183.32,180.34,1.07,100.0,19903.99,147.93,19714.64,20085.90,19896.55,0.0
A,orig,baseline,baseline,10,128,890.96,902.36,835.16,18.21,0.0,0.00,0.00,0.00,890.96,890.96,0.0
A,orig,layers_5,async,10,128,870.43,873.87,807.95,24.92,100.0,214.84,146.47,68.68,1082.96,939.12,0.0
A,orig,layers_5,pread,5,128,871.96,872.92,870.61,0.90,100.0,589.98,146.66,443.11,1460.59,1313.72,0.0
A,orig,leaf_freq_K10,async,10,128,580.93,584.85,573.16,3.20,100.0,221.53,147.10,75.18,802.36,655.73,0.0
A,orig,leaf_freq_K10,pread,5,128,580.48,590.74,514.95,27.72,100.0,1037.98,147.05,895.71,1617.81,1476.27,0.0
A,orig,leaf_rand_K10,async,10,128,880.12,881.78,750.37,38.96,100.0,223.09,147.56,76.03,1102.83,956.12,0.0
A,orig,leaf_rand_K10,pread,5,128,881.57,887.04,745.55,55.38,100.0,1070.71,147.15,924.25,1952.28,1804.48,0.0
B,orig,2d,async,10,128,551.37,4967.62,483.47,2406.74,100.0,231.86,146.73,85.12,778.79,636.15,0.0
B,orig,2d,pread,5,128,514.56,518.67,448.02,26.96,100.0,1856.28,146.16,1709.11,2370.94,2223.77,0.0
B,orig,2e_K10,async,10,128,566.85,1450.74,516.77,362.57,100.0,244.19,147.10,97.22,811.23,664.25,0.0
B,orig,2e_K10,pread,5,128,552.75,579.18,515.80,22.05,100.0,2618.44,146.46,2476.87,3177.43,3035.21,0.0
B,orig,2e_K500,async,10,128,491.89,494.47,484.90,3.01,100.0,1063.09,183.87,876.34,1554.38,1367.18,0.0
B,orig,2e_K500,pread,5,128,183.04,194.12,182.43,5.31,100.0,18288.93,184.09,18105.67,18474.11,18290.85,0.0
B,orig,2f_slru,async,10,128,97.73,100.66,94.18,1.98,100.0,7187.39,149.23,7025.06,7286.53,7124.21,0.0
B,orig,2f_slru,pread,5,128,96.95,100.23,93.97,2.37,100.0,18502.94,147.82,18353.79,18602.41,18453.26,0.0
B,orig,2f_top100,async,10,128,573.73,1034.37,514.23,255.56,100.0,346.83,149.49,197.55,915.66,766.59,0.0
B,orig,2f_top100,pread,5,128,552.76,2214.12,481.77,835.29,100.0,8872.10,149.95,8722.74,9454.89,9297.92,0.0
B,orig,2f_top14,async,10,128,551.41,585.93,513.43,26.88,100.0,228.01,148.35,79.43,777.15,629.39,0.0
B,orig,2f_top14,pread,5,128,555.44,585.19,514.77,30.85,100.0,1370.31,148.34,1220.82,1925.75,1776.26,0.0
B,orig,2f_top28,async,10,128,550.79,568.21,509.74,22.06,100.0,245.88,148.63,97.16,796.24,648.40,0.0
B,orig,2f_top28,pread,5,128,584.51,1144.73,514.58,292.18,100.0,2480.85,148.89,2330.85,3065.80,2918.04,0.0
B,orig,2f_top500,async,10,128,492.23,496.93,488.43,2.91,100.0,975.25,148.49,824.34,1466.74,1317.48,0.0
B,orig,2f_top500,pread,5,128,184.64,186.37,182.24,1.43,100.0,18369.10,148.05,18227.50,18553.74,18412.14,0.0
B,orig,baseline,baseline,10,128,959.04,986.55,854.60,48.16,0.0,0.00,0.00,0.00,959.04,959.04,0.0
B,orig,layers_5,async,10,128,968.74,1223.18,922.65,107.33,100.0,216.96,147.27,69.65,1187.50,1040.76,0.0
B,orig,layers_5,pread,5,128,951.25,958.24,891.13,26.49,100.0,592.67,147.75,444.86,1543.92,1396.11,0.0
B,orig,leaf_freq_K10,async,10,128,968.99,974.02,860.18,42.85,100.0,223.89,149.28,74.53,1191.16,1043.36,0.0
B,orig,leaf_freq_K10,pread,5,128,927.84,958.87,919.42,16.73,100.0,1043.45,148.38,895.62,1971.29,1822.54,0.0
B,orig,leaf_rand_K10,async,10,128,950.17,1912.22,867.10,397.36,100.0,224.18,149.26,75.14,1183.43,1025.21,0.0
B,orig,leaf_rand_K10,pread,5,128,955.18,961.41,898.51,25.01,100.0,1069.94,148.38,895.86,1995.81,1844.85,0.0
C,orig,2d,async,10,128,627.63,646.84,566.10,25.00,100.0,216.91,149.05,68.31,846.01,696.35,0.0
C,orig,2d,pread,5,128,653.11,660.95,593.16,26.03,100.0,496.84,148.72,347.41,1156.92,1008.20,0.0
C,orig,2e_K10,async,10,128,632.95,664.92,538.60,44.19,100.0,228.16,148.70,79.75,857.67,712.45,0.0
C,orig,2e_K10,pread,5,128,627.92,654.28,567.94,29.98,100.0,1337.43,149.49,1187.94,1961.78,1813.12,0.0
C,orig,2e_K500,async,10,128,183.48,188.69,180.63,2.54,66.2,643.08,148.60,493.67,827.38,677.12,0.0
C,orig,2e_K500,pread,5,128,179.52,182.14,171.06,3.93,100.0,2425.69,148.71,2274.75,2605.28,2454.08,0.0
C,orig,2f_slru,async,10,128,94.86,97.38,91.72,1.61,100.0,887.25,147.56,738.11,981.02,831.24,0.0
C,orig,2f_slru,pread,5,128,96.29,97.00,95.28,0.60,100.0,2809.21,147.69,2654.56,2905.44,2751.31,0.0
C,orig,2f_top100,async,10,128,552.54,644.00,514.66,41.10,100.0,308.66,133.28,176.86,864.59,731.49,0.0
C,orig,2f_top100,pread,5,128,557.76,637.53,527.91,44.30,100.0,1275.64,73.78,1175.13,1805.09,1730.93,0.0
C,orig,2f_top14,async,10,128,627.56,661.82,521.15,51.10,100.0,227.38,148.70,79.44,864.90,706.34,0.0
