workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2e_K500,async,8,128,179.92,183.08,179.49,1.38,100.0,1010.76,174.86,835.54,1191.68,1016.45,0.0
A,orig,2e_K500,pread,5,128,180.59,184.60,179.27,2.20,100.0,20877.28,175.48,20703.57,21058.17,20884.46,0.0
A,orig,baseline,baseline,8,128,506.92,512.67,436.90,30.66,0.0,0.00,0.00,0.00,506.92,506.92,0.0
A,orig,leaf_freq_K500,async,8,128,548.80,550.14,476.91,30.66,100.0,992.80,175.94,814.91,1533.26,1357.13,0.0
A,orig,leaf_freq_K500,pread,5,128,495.81,721.16,469.35,116.40,100.0,21116.68,175.77,20941.92,21586.03,21411.27,0.0
A,orig,leaf_rand_K500,async,8,128,486.13,490.96,481.09,3.49,100.0,1026.74,174.80,851.51,1514.49,1339.26,0.0
A,orig,leaf_rand_K500,pread,5,128,487.40,488.97,484.10,2.07,100.0,44412.69,174.70,44240.15,44900.09,44727.55,0.0
A,ta,2e_K500,async,8,128,190.69,343.64,174.78,75.20,29.6,892.69,174.86,718.63,1093.23,918.38,0.0
A,ta,2e_K500,pread,5,128,180.47,183.88,180.21,1.60,100.0,18419.20,175.52,18244.85,18599.66,18425.31,0.0
A,ta,baseline,baseline,8,128,701.96,705.49,694.20,3.30,0.0,0.00,0.00,0.00,701.96,701.96,0.0
A,ta,leaf_freq_K500,async,8,128,387.24,396.52,356.07,12.06,100.0,987.12,175.76,810.11,1372.68,1196.31,0.0
A,ta,leaf_freq_K500,pread,5,128,457.44,539.88,433.06,45.21,100.0,20915.65,175.26,20740.82,21366.37,21191.54,0.0
A,ta,leaf_rand_K500,async,8,128,684.51,690.64,621.01,21.69,100.0,1045.50,175.22,869.71,1731.51,1555.72,0.0
A,ta,leaf_rand_K500,pread,5,128,685.75,690.99,621.78,26.12,100.0,44628.89,174.78,44430.40,45314.64,45116.15,0.0
