workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,113.12,18615.76,147.78,18467.98,,,18728.88,18581.10,1.55,0.00,278.00,1.20,19472524,2026-09-18T06:15:38Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,99.23,7365.68,143.55,7222.13,,,7464.91,7321.36,1.56,0.00,278.00,1.20,19470636,2026-09-18T06:15:39Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,104.94,275001.81,146.69,274855.12,,,275106.75,274960.06,1.55,0.00,278.00,1.20,19472872,2026-09-18T06:15:39Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,98.31,7176.38,150.50,7025.88,,,7274.69,7124.19,1.56,0.00,278.00,1.20,19472872,2026-09-18T06:15:40Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.67,17811.26,183.07,17628.19,,,17908.93,17725.86,1.57,0.00,278.00,1.20,19468992,2026-09-18T06:15:40Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,91.10,7332.18,178.15,7154.03,,,7423.28,7245.13,1.62,0.00,278.00,1.20,19474232,2026-09-18T06:15:40Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,102.94,284059.99,183.89,283876.11,,,284162.93,283979.05,1.60,0.00,278.00,1.20,19476808,2026-09-18T06:15:41Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,99.91,7221.22,185.17,7036.05,,,7321.13,7135.96,1.65,0.00,278.00,1.20,19475284,2026-09-18T06:15:41Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.54,2727.44,179.56,2547.88,,,2821.98,2642.42,1.59,0.00,37.00,1.20,19478052,2026-09-18T06:15:41Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,97.29,930.99,180.10,750.89,,,1028.28,848.18,1.53,0.00,37.00,1.20,19478680,2026-09-18T06:15:41Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,97.58,27456.08,184.06,27272.03,,,27553.66,27369.61,1.51,0.00,37.00,1.20,19478988,2026-09-18T06:15:42Z
C,orig,lp_shuf,async,128,1,1,0.00,99.40,93.57,852.67,185.73,666.94,,,946.24,760.51,1.53,0.00,37.00,1.20,19478516,2026-09-18T06:15:42Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,95.47,4700.96,182.61,4518.34,,,4796.43,4613.81,1.53,0.00,62.00,1.20,19478952,2026-09-18T06:15:42Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,96.07,1624.55,185.76,1438.79,,,1720.62,1534.86,1.55,0.00,62.00,1.20,19480764,2026-09-18T06:15:43Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,97.17,52781.27,184.47,52596.81,,,52878.44,52693.98,1.53,0.00,62.00,1.20,19483572,2026-09-18T06:15:43Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,99.90,95.26,1698.30,178.79,1519.52,,,1793.56,1614.78,1.56,0.00,62.00,1.18,19483868,2026-09-18T06:15:43Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,97.51,18952.01,177.89,18774.11,,,19049.52,18871.62,1.54,0.00,278.00,1.18,19484904,2026-09-18T06:15:43Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,100.24,274520.78,178.02,274342.76,,,274621.02,274443.00,1.55,0.00,278.00,1.18,19486420,2026-09-18T06:15:44Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,97.28,18289.02,177.07,18111.95,,,18386.30,18209.23,1.60,0.00,278.00,1.18,19490396,2026-09-18T06:15:44Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,101.87,285474.98,179.20,285295.79,,,285576.85,285397.66,1.58,0.00,278.00,1.18,19491776,2026-09-18T06:15:45Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,94.91,2737.59,178.87,2558.72,,,2832.50,2653.63,1.52,0.00,37.00,1.18,19497492,2026-09-18T06:15:45Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,96.59,27702.70,178.99,27523.71,,,27799.29,27620.30,1.51,0.00,37.00,1.18,19497440,2026-09-18T06:15:45Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,93.88,4771.43,178.75,4592.68,,,4865.31,4686.56,1.53,0.00,62.00,1.18,19496152,2026-09-18T06:15:46Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,97.67,52793.27,179.70,52613.57,,,52890.94,52711.24,1.53,0.00,62.00,1.18,19495696,2026-09-18T06:15:46Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,88.52,18347.10,178.25,18168.85,,,18435.62,18257.37,1.55,0.00,278.00,1.18,19496196,2026-09-18T06:15:46Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,103.67,275558.95,179.03,275379.93,,,275662.62,275483.60,1.55,0.00,278.00,1.18,19498292,2026-09-18T06:15:47Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,98.08,17968.07,176.94,17791.13,,,18066.15,17889.21,1.57,0.00,278.00,1.18,19499312,2026-09-18T06:15:47Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,102.50,283552.33,178.35,283373.97,,,283654.83,283476.47,1.59,0.00,278.00,1.18,19498576,2026-09-18T06:15:47Z
C,orig,lp_sorted,pread,128,3,0,0.00,100.00,96.99,2822.71,177.93,2644.78,,,2919.70,2741.77,1.52,0.00,37.00,1.18,19499528,2026-09-18T06:15:48Z
C,orig,lp_shuf,pread,128,3,0,0.00,100.00,98.79,27436.51,177.03,27259.47,,,27535.30,27358.26,1.52,0.00,37.00,1.17,19500116,2026-09-18T06:15:48Z
C_hit,orig,lp_sorted,pread,128,3,0,0.00,100.00,90.61,4615.92,171.54,4444.38,,,4706.53,4534.99,1.56,0.00,62.00,1.17,19487288,2026-09-18T06:15:48Z
C_hit,orig,lp_shuf,pread,128,3,0,0.00,100.00,97.14,52770.55,175.19,52595.36,,,52867.69,52692.50,1.54,0.00,62.00,1.17,19488376,2026-09-18T06:15:49Z
A,orig,lp_sorted,pread,128,4,0,0.00,100.00,99.12,18541.93,178.55,18363.38,,,18641.05,18462.50,1.53,0.00,278.00,1.17,19488988,2026-09-18T06:15:49Z
A,orig,lp_shuf,pread,128,4,0,0.00,100.00,102.36,274137.98,176.67,273961.31,,,274240.34,274063.67,1.54,0.00,278.00,1.17,19489452,2026-09-18T06:15:49Z
