workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,96.64,18178.85,182.17,17996.68,,,18275.49,18093.32,1.55,0.00,278.00,1.26,19497224,2026-09-18T04:51:47Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,99.20,7362.52,169.15,7193.37,,,7461.72,7292.57,1.56,0.00,278.00,1.40,19493784,2026-09-18T04:51:47Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,104.25,278843.53,147.27,278696.27,,,278947.78,278800.52,1.54,0.00,278.00,1.40,19498444,2026-09-18T04:51:48Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,99.62,7113.42,154.24,6959.18,,,7213.04,7058.80,1.58,0.00,278.00,1.40,19494716,2026-09-18T04:51:48Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,98.78,19077.45,63.20,19014.25,,,19176.23,19113.03,1.57,0.00,278.00,1.40,19498140,2026-09-18T04:51:48Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,107.72,7334.02,181.62,7152.40,,,7441.74,7260.12,1.63,0.00,278.00,1.40,19495508,2026-09-18T04:51:48Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,102.55,272277.62,62.88,272214.74,,,272380.17,272317.29,1.61,0.00,278.00,1.40,19497776,2026-09-18T04:51:49Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,87.53,7398.23,177.94,7220.28,,,7485.76,7307.81,1.64,0.00,278.00,1.40,19457036,2026-09-18T04:51:49Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.26,2743.61,161.67,2581.93,,,2840.87,2679.19,1.52,0.00,37.00,1.40,19468236,2026-09-18T04:51:50Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,96.73,922.01,165.71,756.30,,,1018.74,853.03,1.52,0.00,37.00,1.40,19470420,2026-09-18T04:51:50Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,93.72,28685.61,106.86,28578.75,,,28779.33,28672.47,1.51,0.00,37.00,1.40,19470160,2026-09-18T04:51:50Z
C,orig,lp_shuf,async,128,1,1,0.00,99.60,97.13,795.61,136.53,659.08,,,892.74,756.21,1.54,0.00,37.00,1.40,19468776,2026-09-18T04:51:50Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,93.91,4916.49,146.86,4769.64,,,5010.40,4863.55,1.52,0.00,62.00,1.40,19469132,2026-09-18T04:51:51Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,99.49,1540.93,142.06,1398.87,,,1640.42,1498.36,1.55,0.00,62.00,1.40,19469992,2026-09-18T04:51:51Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,96.69,57624.29,146.16,57478.14,,,57720.98,57574.83,1.53,0.00,62.00,1.40,19469748,2026-09-18T04:51:51Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,100.00,97.83,1654.90,151.29,1503.61,,,1752.73,1601.44,1.53,0.00,62.00,1.40,19470468,2026-09-18T04:51:51Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,96.39,17638.87,139.77,17499.10,,,17735.26,17595.49,1.53,0.00,278.00,1.40,19471596,2026-09-18T04:51:52Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,103.97,276201.42,137.41,276064.01,,,276305.39,276167.98,1.54,0.00,278.00,1.36,19471404,2026-09-18T04:51:52Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,96.43,18254.26,139.28,18114.98,,,18350.69,18211.41,1.59,0.00,278.00,1.36,19470960,2026-09-18T04:51:53Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,103.44,272129.11,138.80,271990.31,,,272232.55,272093.75,1.59,0.00,278.00,1.36,19470912,2026-09-18T04:51:53Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,94.80,2949.36,143.01,2806.36,,,3044.16,2901.16,1.53,0.00,37.00,1.36,19472428,2026-09-18T04:51:53Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,98.42,28263.14,145.43,28117.71,,,28361.56,28216.13,1.50,0.00,37.00,1.36,19471072,2026-09-18T04:51:54Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,94.04,4675.49,144.83,4530.66,,,4769.53,4624.70,1.53,0.00,62.00,1.36,19470352,2026-09-18T04:51:54Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,96.40,57320.01,140.23,57179.78,,,57416.41,57276.18,1.52,0.00,62.00,1.36,19471728,2026-09-18T04:51:54Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,96.76,17547.27,139.89,17407.38,,,17644.03,17504.14,1.55,0.00,278.00,1.36,19449556,2026-09-18T04:51:54Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,104.02,279844.27,142.73,279701.54,,,279948.29,279805.56,1.55,0.00,278.00,1.36,19451380,2026-09-18T04:51:55Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,91.99,19087.47,141.58,18945.89,,,19179.46,19037.88,1.59,0.00,278.00,1.36,19452536,2026-09-18T04:51:55Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,103.09,272320.97,140.68,272180.29,,,272424.06,272283.38,1.59,0.00,278.00,1.36,19452244,2026-09-18T04:51:56Z
C,orig,lp_sorted,pread,128,3,0,0.00,100.00,95.93,2748.57,139.92,2608.64,,,2844.50,2704.57,1.54,0.00,37.00,1.36,19454092,2026-09-18T04:51:56Z
C,orig,lp_shuf,pread,128,3,0,0.00,100.00,97.22,28321.07,141.15,28179.92,,,28418.29,28277.14,1.52,0.00,37.00,1.36,19455260,2026-09-18T04:51:56Z
C_hit,orig,lp_sorted,pread,128,3,0,0.00,100.00,95.64,4591.42,140.03,4451.39,,,4687.06,4547.03,1.56,0.00,62.00,1.36,19456168,2026-09-18T04:51:57Z
C_hit,orig,lp_shuf,pread,128,3,0,0.00,100.00,98.90,57266.80,140.41,57126.39,,,57365.70,57225.29,1.55,0.00,62.00,1.42,19454752,2026-09-18T04:51:57Z
A,orig,lp_sorted,pread,128,4,0,0.00,100.00,98.53,18109.30,140.25,17969.04,,,18207.83,18067.57,1.53,0.00,278.00,1.42,19457124,2026-09-18T04:51:57Z
A,orig,lp_shuf,pread,128,4,0,0.00,100.00,102.68,279007.76,140.69,278867.07,,,279110.44,278969.75,1.54,0.00,278.00,1.42,19457440,2026-09-18T04:51:58Z
B,orig,lp_sorted,pread,128,4,0,0.00,100.00,90.51,19270.66,139.34,19131.32,,,19361.17,19221.83,1.59,0.00,278.00,1.42,19457400,2026-09-18T04:51:58Z
B,orig,lp_shuf,pread,128,4,0,0.00,100.00,99.11,272527.23,141.06,272386.17,,,272626.34,272485.28,1.62,0.00,278.00,1.42,19460728,2026-09-18T04:51:59Z
C,orig,lp_sorted,pread,128,4,0,0.00,100.00,94.63,2781.70,140.47,2641.23,,,2876.33,2735.86,1.50,0.00,37.00,1.42,19460508,2026-09-18T04:51:59Z
C,orig,lp_shuf,pread,128,4,0,0.00,100.00,96.91,28417.95,142.03,28275.92,,,28514.86,28372.83,1.52,0.00,37.00,1.42,19460452,2026-09-18T04:51:59Z
