workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,8,128,566.53,584.14,483.19,35.31,100.0,228.77,143.30,85.94,792.38,650.91,0.0
A,orig,2d,pread,5,128,525.34,545.12,484.47,21.05,100.0,1815.52,142.91,1673.12,2339.27,2196.23,0.0
A,orig,2e_K10,async,8,128,550.62,595.00,512.64,32.43,100.0,272.29,172.46,99.73,824.90,651.33,0.0
A,orig,2e_K10,pread,5,128,549.32,573.57,482.02,32.07,100.0,2767.49,172.75,2594.26,3317.47,3146.37,0.0
A,orig,baseline,baseline,8,128,801.35,847.68,719.87,44.07,0.0,0.00,0.00,0.00,801.35,801.35,0.0
A,orig,leaf_freq_K10,async,8,128,833.19,898.45,816.93,31.99,100.0,217.86,142.15,75.98,1052.02,909.35,0.0
A,orig,leaf_freq_K10,pread,5,128,861.34,886.62,814.55,26.53,100.0,1067.04,140.99,926.24,1923.86,1781.88,0.0
A,orig,leaf_rand_K10,async,8,128,874.70,1340.64,816.41,241.24,100.0,217.34,141.44,75.68,1091.55,949.49,0.0
A,orig,leaf_rand_K10,pread,5,128,821.59,886.69,762.83,46.96,100.0,1068.67,143.52,927.43,1890.26,1749.02,0.0
A,ta,2d,async,8,128,554.16,562.29,550.31,3.98,67.4,288.19,174.28,114.16,843.24,668.70,0.0
A,ta,2d,pread,5,128,574.86,575.96,519.83,22.20,100.0,994.54,172.12,819.60,1569.40,1394.46,0.0
A,ta,2e_K10,async,8,128,552.17,559.12,547.79,3.98,98.2,300.93,174.39,127.18,854.82,680.31,0.0
A,ta,2e_K10,pread,5,128,553.46,559.37,495.84,23.71,100.0,1973.95,173.67,1799.03,2527.41,2352.49,0.0
A,ta,baseline,baseline,8,128,749.99,778.88,707.94,23.13,0.0,0.00,0.00,0.00,749.99,749.99,0.0
