workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,527.55,1414.13,496.19,363.04,100.0,275.62,185.11,88.64,,,804.34,617.59,0.0
A,1gb,2d,pread,5,128,491.90,517.22,455.30,21.40,100.0,1964.61,184.51,1781.79,,,2469.14,2284.48,0.0
A,1gb,2e_K10,async,10,128,152.94,171.66,145.73,9.74,100.0,288.37,184.30,104.73,,,441.53,256.82,0.0
A,1gb,2e_K10,pread,5,128,151.50,157.52,150.80,2.80,100.0,2886.39,184.53,2702.70,,,3037.89,2854.20,0.0
A,1gb,2e_K500,async,10,128,183.50,207.72,180.43,13.05,53.4,942.85,185.24,756.23,,,1128.45,941.10,0.0
A,1gb,2e_K500,pread,5,128,562.42,1657.49,181.58,630.37,100.0,29009.65,186.45,28822.92,,,30747.56,30560.83,0.0
A,1gb,2f_slru,async,10,128,101.03,103.63,97.43,1.95,100.0,7308.64,185.36,7105.72,,,7408.58,7205.65,0.0
A,1gb,2f_slru,pread,5,128,97.60,99.35,94.34,1.73,100.0,18884.51,183.76,18701.48,,,18984.20,18801.17,0.0
A,1gb,baseline,baseline,10,128,1152.90,1197.79,1044.86,51.61,0.0,0.00,0.00,0.00,,,1152.90,1152.90,0.0
A,1gb,layers_5,async,10,128,1097.45,1741.63,1010.04,349.87,100.0,253.59,185.01,68.63,,,1350.74,1166.49,0.0
A,1gb,layers_5,pread,5,128,1139.94,1161.40,1071.03,34.54,100.0,690.07,186.34,501.28,,,1833.57,1626.15,0.0
A,1gb,layers_92,async,10,128,881.16,907.81,814.57,33.70,100.0,395.56,184.81,208.31,,,1275.99,1086.78,0.0
A,1gb,layers_92,pread,5,128,906.16,1544.07,799.27,334.39,100.0,8186.25,186.18,8001.20,,,8991.39,8805.21,0.0
A,1gb,leaf_freq_K10,async,10,128,819.19,911.01,715.51,61.82,100.0,261.44,184.42,76.78,,,1079.24,897.35,0.0
A,1gb,leaf_freq_K10,pread,5,128,809.85,889.64,800.82,38.95,100.0,1048.60,185.59,862.40,,,1849.42,1663.22,0.0
A,1gb,leaf_rand_K10,async,10,128,1184.78,1922.40,1036.76,377.53,100.0,261.84,185.19,76.67,,,1446.55,1261.06,0.0
A,1gb,leaf_rand_K10,pread,5,128,1151.09,1269.29,1079.73,79.62,100.0,1073.23,184.54,887.86,,,2224.32,2038.95,0.0
A,ta,2d,async,10,128,589.56,1161.53,580.03,298.76,96.9,286.88,184.18,102.44,,,874.49,690.51,0.0
A,ta,2d,pread,5,128,605.38,610.00,576.78,15.19,100.0,973.53,186.59,792.78,,,1584.42,1403.67,0.0
A,ta,2e_K10,async,10,128,182.10,199.22,178.71,8.73,96.4,298.29,183.92,113.97,,,480.90,295.58,0.0
A,ta,2e_K10,pread,5,128,181.61,181.91,178.66,1.49,100.0,2020.62,185.21,1833.07,,,2202.23,2014.68,0.0
A,ta,2e_K500,async,10,128,205.75,450.16,187.46,106.84,33.4,947.48,185.19,762.25,,,1148.97,962.62,0.0
A,ta,2e_K500,pread,5,128,182.03,184.54,179.53,1.79,100.0,17863.59,185.71,17677.33,,,18046.01,17859.75,0.0
A,ta,2f_slru,async,10,128,99.27,102.09,96.55,1.82,100.0,7196.75,184.70,7012.01,,,7295.71,7110.97,0.0
A,ta,2f_slru,pread,5,128,95.88,97.31,93.34,1.39,100.0,25158.91,184.61,24579.49,,,25254.79,24675.37,0.0
A,ta,baseline,baseline,10,128,1178.25,1234.42,1033.08,69.52,0.0,0.00,0.00,0.00,,,1178.25,1178.25,0.0
A,ta,layers_5,async,10,128,1074.43,1085.49,950.85,40.07,100.0,254.49,184.86,69.20,,,1330.66,1144.67,0.0
A,ta,layers_5,pread,5,128,972.71,974.77,905.68,32.31,100.0,434.50,184.49,251.20,,,1409.49,1225.00,0.0
A,ta,layers_92,async,10,128,579.91,1053.87,575.12,257.00,100.0,363.05,184.59,178.36,,,941.57,756.88,0.0
