workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,vacuum,baseline,baseline,128,1,1,0.00,0.00,971.59,0.00,0.00,0.00,,,971.59,971.59,2.02,143.00,229.00,1.24,19383376,2026-09-18T05:59:24Z
A,ta,baseline,baseline,128,1,1,0.00,0.00,1161.12,0.00,0.00,0.00,,,1161.12,1161.12,2.16,184.00,262.00,1.24,19384144,2026-09-18T05:59:24Z
A,1gb,baseline,baseline,128,1,1,0.00,0.00,1187.21,0.00,0.00,0.00,,,1187.21,1187.21,2.17,188.00,259.00,1.24,19382792,2026-09-18T05:59:24Z
B,vacuum,baseline,baseline,128,1,1,0.00,0.00,1090.04,0.00,0.00,0.00,,,1090.04,1090.04,2.05,145.00,207.00,1.24,19385216,2026-09-18T05:59:25Z
B,ta,baseline,baseline,128,1,1,0.00,0.00,987.04,0.00,0.00,0.00,,,987.04,987.04,2.25,188.00,270.00,1.24,19377912,2026-09-18T05:59:25Z
B,1gb,baseline,baseline,128,1,1,0.00,0.00,1179.82,0.00,0.00,0.00,,,1179.82,1179.82,2.22,189.00,267.00,1.24,19378148,2026-09-18T05:59:25Z
C,vacuum,baseline,baseline,128,1,1,0.00,0.00,929.09,0.00,0.00,0.00,,,929.09,929.09,1.54,17.00,25.00,1.24,19380212,2026-09-18T05:59:26Z
C,ta,baseline,baseline,128,1,1,0.00,0.00,865.46,0.00,0.00,0.00,,,865.46,865.46,1.61,19.00,35.00,1.24,19380456,2026-09-18T05:59:26Z
C,1gb,baseline,baseline,128,1,1,0.00,0.00,1298.26,0.00,0.00,0.00,,,1298.26,1298.26,1.70,41.00,63.00,1.24,19380488,2026-09-18T05:59:26Z
A,vacuum,layers_5,pread,128,1,1,0.00,100.00,952.05,739.51,154.10,585.41,,,1691.56,1537.46,2.04,142.00,231.00,1.24,19362592,2026-09-18T05:59:27Z
A,vacuum,layers_5,async,128,1,1,0.00,100.00,882.33,262.74,194.00,68.74,,,1145.07,951.07,1.98,142.00,230.00,1.24,19363648,2026-09-18T05:59:27Z
A,vacuum,layers_92,pread,128,1,1,0.00,100.00,568.46,7641.66,128.94,7512.71,,,8210.12,8081.17,1.99,140.00,238.00,1.24,19367972,2026-09-18T05:59:27Z
A,vacuum,layers_92,async,128,1,1,0.00,100.00,545.89,396.85,208.87,187.97,,,942.74,733.86,2.03,140.00,237.00,1.24,19373756,2026-09-18T05:59:27Z
A,vacuum,2d,pread,128,1,1,0.00,100.00,573.95,1325.95,164.50,1161.45,,,1899.90,1735.40,2.01,140.00,238.00,1.22,19372584,2026-09-18T05:59:28Z
A,vacuum,2d,async,128,1,1,0.00,100.00,576.71,262.34,186.04,76.30,,,839.05,653.01,2.04,140.00,237.00,1.22,19372800,2026-09-18T05:59:28Z
A,vacuum,2e_K10,pread,128,1,1,0.00,100.00,181.11,2206.89,239.79,1967.10,,,2388.00,2148.21,2.00,140.00,249.00,1.22,19374060,2026-09-18T05:59:28Z
A,vacuum,2e_K10,async,128,1,1,0.00,100.00,185.58,351.12,265.19,85.93,,,536.70,271.51,2.05,140.00,248.00,1.22,19374680,2026-09-18T05:59:29Z
A,vacuum,2e_K500,pread,128,1,1,0.00,100.00,183.61,14032.32,131.84,13900.48,,,14215.93,14084.09,1.69,56.00,306.00,1.22,19374472,2026-09-18T05:59:29Z
A,vacuum,2e_K500,async,128,1,1,0.00,20.10,207.51,972.58,196.14,776.44,,,1180.09,983.95,1.94,137.00,354.00,1.22,19375188,2026-09-18T05:59:29Z
A,vacuum,2f_slru,pread,128,1,1,0.00,100.00,95.84,13737.00,86.95,13650.05,,,13832.84,13745.89,1.55,0.00,214.00,1.22,19377180,2026-09-18T05:59:30Z
A,vacuum,2f_slru,async,128,1,1,0.00,100.00,101.06,5685.25,247.73,5437.52,,,5786.31,5538.58,1.60,0.00,214.00,1.22,19377164,2026-09-18T05:59:30Z
A,vacuum,leaf_freq_K10,pread,128,1,1,0.00,100.00,651.46,1129.61,235.41,894.20,,,1781.07,1545.66,2.02,142.00,241.00,1.22,19376348,2026-09-18T05:59:30Z
A,vacuum,leaf_freq_K10,async,128,1,1,0.00,100.00,652.08,310.80,234.38,76.42,,,962.88,728.50,2.00,142.00,241.00,1.22,19376736,2026-09-18T05:59:30Z
A,vacuum,leaf_rand_K10,pread,128,1,1,0.00,100.00,1048.95,937.66,127.74,809.92,,,1986.61,1858.87,2.02,143.00,229.00,1.22,19376776,2026-09-18T05:59:31Z
A,vacuum,leaf_rand_K10,async,128,1,1,0.00,100.00,1073.45,308.43,231.34,77.09,,,1381.88,1150.54,2.04,143.00,229.00,1.22,19378132,2026-09-18T05:59:31Z
A,ta,layers_5,pread,128,1,1,0.00,100.00,914.95,345.33,95.88,249.45,,,1260.28,1164.40,2.13,184.00,262.00,1.22,19378948,2026-09-18T05:59:31Z
A,ta,layers_5,async,128,1,1,0.00,100.00,1035.06,305.00,233.41,71.59,,,1340.06,1106.65,2.23,184.00,261.00,1.22,19351672,2026-09-18T05:59:32Z
A,ta,layers_92,pread,128,1,1,0.00,100.00,593.71,861.61,87.26,774.35,,,1455.32,1368.06,2.17,181.00,263.00,1.22,19353528,2026-09-18T05:59:32Z
