workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,98.30,17522.56,129.26,17393.30,,,17620.86,17491.60,1.57,0.00,278.00,1.12,42978284,2026-09-23T03:44:11Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,96.33,7285.93,130.59,7155.34,,,7382.26,7251.67,1.59,0.00,278.00,1.12,42975932,2026-09-23T03:44:11Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,110.24,259055.23,183.60,258871.63,,,259165.47,258981.87,1.57,0.00,278.00,1.12,42979028,2026-09-23T03:44:11Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,99.72,7129.01,184.10,6944.92,,,7228.73,7044.64,1.60,0.00,278.00,1.12,42976872,2026-09-23T03:44:12Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,97.68,18614.54,185.94,18428.61,,,18712.22,18526.29,1.61,0.00,278.00,1.12,42980072,2026-09-23T03:44:12Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,98.42,7203.60,179.81,7023.79,,,7302.02,7122.21,1.62,0.00,278.00,1.12,42971844,2026-09-23T03:44:12Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,103.67,259868.54,183.13,259685.41,,,259972.21,259789.08,1.61,0.00,278.00,1.12,42974880,2026-09-23T03:44:13Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,97.60,7118.63,180.88,6937.75,,,7216.23,7035.35,1.64,0.00,278.00,1.12,42973344,2026-09-23T03:44:13Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,95.28,2870.36,183.88,2686.48,,,2965.64,2781.76,1.55,0.00,37.00,1.12,42976832,2026-09-23T03:44:13Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,96.24,909.49,186.79,722.70,,,1005.73,818.94,1.53,0.00,37.00,1.12,42977624,2026-09-23T03:44:13Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,96.17,27925.75,142.26,27783.49,,,28021.92,27879.66,1.54,0.00,37.00,1.11,42977680,2026-09-23T03:44:14Z
C,orig,lp_shuf,async,128,1,1,0.00,100.00,95.71,803.65,140.52,663.13,,,899.36,758.84,1.55,0.00,37.00,1.11,42978256,2026-09-23T03:44:14Z
C_hit,orig,lp_sorted,pread,128,1,1,0.00,100.00,93.59,4745.40,134.48,4610.92,,,4838.99,4704.51,1.58,0.00,62.00,1.11,42977556,2026-09-23T03:44:14Z
C_hit,orig,lp_sorted,async,128,1,1,0.00,100.00,93.49,1514.21,135.41,1378.79,,,1607.70,1472.28,1.58,0.00,62.00,1.11,42978600,2026-09-23T03:44:15Z
C_hit,orig,lp_shuf,pread,128,1,1,0.00,100.00,93.44,56100.79,174.65,55926.14,,,56194.23,56019.58,1.57,0.00,62.00,1.11,42978820,2026-09-23T03:44:15Z
C_hit,orig,lp_shuf,async,128,1,1,0.00,99.90,90.31,1599.28,171.59,1427.68,,,1689.59,1517.99,1.58,0.00,62.00,1.11,42978804,2026-09-23T03:44:15Z
A,orig,lp_sorted,pread,128,2,0,0.00,100.00,94.43,18122.10,130.74,17991.36,,,18216.53,18085.79,1.56,0.00,278.00,1.11,42976196,2026-09-23T03:44:15Z
A,orig,lp_shuf,pread,128,2,0,0.00,100.00,98.19,262808.42,130.74,262677.68,,,262906.61,262775.87,1.56,0.00,278.00,1.11,42967340,2026-09-23T03:44:16Z
B,orig,lp_sorted,pread,128,2,0,0.00,100.00,98.31,17414.30,128.78,17285.52,,,17512.61,17383.83,1.59,0.00,278.00,1.11,42968760,2026-09-23T03:44:16Z
B,orig,lp_shuf,pread,128,2,0,0.00,100.00,103.03,260826.68,132.30,260694.39,,,260929.71,260797.42,1.61,0.00,278.00,1.11,42970044,2026-09-23T03:44:17Z
C,orig,lp_sorted,pread,128,2,0,0.00,100.00,94.72,2833.65,172.21,2661.43,,,2928.37,2756.15,1.54,0.00,37.00,1.11,42970700,2026-09-23T03:44:17Z
C,orig,lp_shuf,pread,128,2,0,0.00,100.00,95.24,27951.93,177.75,27774.17,,,28047.17,27869.41,1.54,0.00,37.00,1.11,42972088,2026-09-23T03:44:17Z
C_hit,orig,lp_sorted,pread,128,2,0,0.00,100.00,93.49,4734.38,170.65,4563.73,,,4827.87,4657.22,1.55,0.00,62.00,1.11,42971528,2026-09-23T03:44:17Z
C_hit,orig,lp_shuf,pread,128,2,0,0.00,100.00,93.39,56557.79,172.06,56385.72,,,56651.18,56479.11,1.54,0.00,62.00,1.11,42971316,2026-09-23T03:44:18Z
A,orig,lp_sorted,pread,128,3,0,0.00,100.00,92.44,18100.75,130.51,17970.23,,,18193.19,18062.67,1.55,0.00,278.00,1.11,42971664,2026-09-23T03:44:18Z
A,orig,lp_shuf,pread,128,3,0,0.00,100.00,99.10,258822.45,130.12,258692.32,,,258921.55,258791.42,1.56,0.00,278.00,1.11,42972688,2026-09-23T03:44:19Z
B,orig,lp_sorted,pread,128,3,0,0.00,100.00,96.78,18672.62,128.58,18544.03,,,18769.40,18640.81,1.58,0.00,278.00,1.10,42973112,2026-09-23T03:44:19Z
B,orig,lp_shuf,pread,128,3,0,0.00,100.00,95.90,259903.37,130.24,259773.13,,,259999.27,259869.03,1.62,0.00,278.00,1.10,42973236,2026-09-23T03:44:19Z
C,orig,lp_sorted,pread,128,3,0,0.00,100.00,94.84,2845.86,172.26,2673.60,,,2940.70,2768.44,1.55,0.00,37.00,1.10,42978848,2026-09-23T03:44:20Z
C,orig,lp_shuf,pread,128,3,0,0.00,100.00,95.51,28014.81,171.13,27843.68,,,28110.32,27939.19,1.55,0.00,37.00,1.10,42979344,2026-09-23T03:44:20Z
C_hit,orig,lp_sorted,pread,128,3,0,0.00,100.00,92.25,4733.04,170.56,4562.48,,,4825.29,4654.73,1.56,0.00,62.00,1.10,42979636,2026-09-23T03:44:20Z
