workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,parse_us,ranges,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb,ts
A,orig,lp_sorted,pread,128,1,1,0.00,100.00,96.98,17700.75,145.32,17555.42,,,17797.73,17652.40,1.54,0.00,278.00,1.27,19459368,2026-09-18T06:32:15Z
A,orig,lp_sorted,async,128,1,1,0.00,100.00,92.38,7353.82,146.18,7207.65,,,7446.20,7300.03,1.58,0.00,278.00,1.27,19452144,2026-09-18T06:32:15Z
A,orig,lp_shuf,pread,128,1,1,0.00,100.00,104.71,270926.10,182.87,270743.23,,,271030.81,270847.94,1.58,0.00,278.00,1.27,19457532,2026-09-18T06:32:16Z
A,orig,lp_shuf,async,128,1,1,0.00,100.00,100.73,7148.89,173.58,6975.31,,,7249.62,7076.04,1.57,0.00,278.00,1.27,19455956,2026-09-18T06:32:16Z
B,orig,lp_sorted,pread,128,1,1,0.00,100.00,100.79,18105.17,183.47,17921.69,,,18205.96,18022.48,1.57,0.00,278.00,1.27,19459048,2026-09-18T06:32:16Z
B,orig,lp_sorted,async,128,1,1,0.00,100.00,99.59,7343.82,184.08,7159.74,,,7443.41,7259.33,1.64,0.00,278.00,1.27,19458448,2026-09-18T06:32:16Z
B,orig,lp_shuf,pread,128,1,1,0.00,100.00,102.87,287269.05,185.16,287083.89,,,287371.92,287186.76,1.62,0.00,278.00,1.27,19461524,2026-09-18T06:32:17Z
B,orig,lp_shuf,async,128,1,1,0.00,100.00,99.55,7244.69,182.25,7062.44,,,7344.24,7161.99,1.66,0.00,278.00,1.27,19458820,2026-09-18T06:32:17Z
C,orig,lp_sorted,pread,128,1,1,0.00,100.00,94.00,3090.60,180.56,2910.04,,,3184.60,3004.04,1.57,0.00,37.00,1.27,19462536,2026-09-18T06:32:17Z
C,orig,lp_sorted,async,128,1,1,0.00,100.00,95.78,955.29,182.25,773.04,,,1051.07,868.82,1.54,0.00,37.00,1.27,19462736,2026-09-18T06:32:18Z
C,orig,lp_shuf,pread,128,1,1,0.00,100.00,94.77,27780.35,182.93,27597.42,,,27875.12,27692.19,1.56,0.00,37.00,1.27,19462296,2026-09-18T06:32:18Z
