workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,10,128,666.62,1164.39,638.71,219.42,100.0,230.06,144.21,84.70,897.42,752.29,0.0
A,orig,2d,pread,5,128,667.60,735.16,664.87,34.07,100.0,1814.67,144.01,1670.94,2507.10,2363.09,0.0
A,orig,2e_K10,async,10,128,180.82,191.07,174.97,5.56,100.0,244.14,147.48,97.61,427.04,279.15,0.0
A,orig,2e_K10,pread,5,128,182.43,184.39,178.77,2.08,100.0,2706.23,142.89,2563.34,2891.00,2746.76,0.0
A,orig,2e_K500,async,10,128,182.89,464.69,180.46,153.09,100.0,984.82,143.56,841.82,1166.65,1024.13,0.0
A,orig,2e_K500,pread,5,128,182.87,186.51,180.05,2.36,100.0,19347.83,147.09,19200.74,19529.95,19382.86,0.0
A,orig,2f_slru,async,10,128,99.69,102.03,94.71,2.08,100.0,7193.84,143.49,7050.98,7293.67,7149.76,0.0
A,orig,2f_slru,pread,5,128,95.78,100.01,93.86,2.42,100.0,18281.40,141.47,18140.43,18376.01,18235.04,0.0
A,orig,2f_top100,async,10,128,183.62,209.25,179.95,13.94,100.0,344.19,145.36,199.38,528.38,383.50,0.0
A,orig,2f_top100,pread,5,128,182.60,183.97,181.40,0.92,100.0,8955.71,147.88,8806.30,9137.11,8987.70,0.0
A,orig,2f_top14,async,10,128,180.59,185.88,179.24,2.54,100.0,223.85,141.75,80.66,407.49,261.58,0.0
A,orig,2f_top14,pread,5,128,179.93,182.55,177.28,1.91,100.0,1386.65,143.27,1245.40,1563.93,1422.68,0.0
A,orig,2f_top28,async,10,128,182.55,2941.64,180.29,1504.58,100.0,245.44,147.32,97.30,429.68,280.08,0.0
A,orig,2f_top28,pread,5,128,181.18,185.37,180.48,2.05,100.0,2532.83,142.89,2391.03,2716.68,2574.88,0.0
A,orig,2f_top500,async,10,128,184.89,188.65,179.21,2.69,100.0,964.21,146.88,817.13,1149.47,1001.67,0.0
A,orig,2f_top500,pread,5,128,183.71,187.34,176.85,3.63,100.0,19275.48,147.48,19127.01,19459.19,19310.72,0.0
A,orig,baseline,baseline,10,128,977.19,1016.54,870.59,48.73,0.0,0.00,0.00,0.00,977.19,977.19,0.0
A,orig,layers_5,async,10,128,934.26,990.94,890.62,34.82,100.0,216.06,145.10,68.78,1150.53,1005.17,0.0
A,orig,layers_5,pread,5,128,960.10,966.29,940.09,9.24,100.0,581.76,144.34,438.31,1544.52,1396.38,0.0
A,orig,leaf_freq_K10,async,10,128,460.81,486.90,455.84,13.04,100.0,220.19,143.25,75.25,692.40,550.29,0.0
A,orig,leaf_freq_K10,pread,5,128,484.98,572.72,458.93,47.16,100.0,1046.52,142.47,897.11,1542.99,1408.57,0.0
A,orig,leaf_rand_K10,async,10,128,962.62,1013.87,872.00,39.16,100.0,222.06,145.31,75.04,1187.21,1038.17,0.0
A,orig,leaf_rand_K10,pread,5,128,977.71,1000.07,943.01,22.00,100.0,1069.37,143.02,927.68,2044.41,1903.05,0.0
B,orig,2d,async,10,128,550.17,853.85,482.84,167.39,100.0,231.04,145.00,84.63,783.00,635.38,0.0
B,orig,2d,pread,5,128,547.33,549.72,545.92,1.46,100.0,1886.49,146.22,1742.13,2433.04,2288.15,0.0
B,orig,2e_K10,async,10,128,548.68,551.87,488.04,18.39,100.0,241.17,141.75,98.06,789.08,647.41,0.0
B,orig,2e_K10,pread,5,128,549.97,550.70,488.32,24.54,100.0,2751.27,143.06,2603.38,3301.04,3153.35,0.0
B,orig,2e_K500,async,10,128,183.38,544.47,181.27,144.14,100.0,993.97,144.16,849.69,1184.07,1037.82,0.0
B,orig,2e_K500,pread,5,128,183.00,185.97,180.26,2.03,100.0,20828.26,142.70,20685.93,21009.47,20866.19,0.0
