workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,orig,2d,async,5,128,331.91,371.95,323.12,20.26,100.0,226.77,138.83,87.08,558.68,418.99,0.0
A,orig,2d,pread,2,128,180.57,,179.83,0.74,100.0,1860.91,139.25,1721.66,2041.48,1902.24,0.0
A,orig,2e_K10,async,5,128,367.37,883.14,353.64,254.10,100.0,271.09,173.25,97.74,635.93,463.19,0.0
A,orig,2e_K10,pread,2,128,180.32,,179.19,1.14,100.0,2620.39,172.12,2448.26,2800.71,2628.59,0.0
A,orig,2e_K500,async,5,128,181.76,182.74,179.81,1.04,100.0,1007.36,172.94,833.40,1187.84,1014.41,0.0
A,orig,2e_K500,pread,2,128,180.32,,180.08,0.24,100.0,22201.95,172.50,22029.46,22382.27,22209.78,0.0
A,orig,2f_slru,async,5,128,494.95,496.99,487.73,3.73,54.3,7969.50,172.22,7796.93,8464.45,8291.88,0.0
A,orig,2f_slru,pread,2,128,500.34,,491.12,9.22,52.9,18425.62,173.16,18252.47,18925.97,18752.81,0.0
A,orig,baseline,baseline,3,128,508.30,,503.29,4.53,0.0,0.00,0.00,0.00,508.30,508.30,0.0
A,orig,layers_5,async,5,128,354.37,395.58,320.85,28.95,100.0,209.48,139.65,69.12,558.47,421.59,0.0
A,orig,layers_5,pread,2,128,180.34,,179.42,0.92,100.0,591.21,144.56,446.64,771.55,626.99,0.0
A,orig,layers_92,async,5,128,360.72,398.61,359.29,18.91,100.0,363.62,173.47,191.03,726.30,552.83,0.0
A,orig,layers_92,pread,2,128,467.36,,178.34,289.01,100.0,8246.15,173.26,8072.89,8713.51,8540.24,0.0
B,orig,2d,async,5,128,411.05,418.51,408.06,4.20,100.0,259.34,171.45,86.07,669.12,496.63,0.0
B,orig,2d,pread,2,128,405.75,,403.26,2.49,100.0,1842.66,173.05,1669.61,2248.41,2075.36,0.0
B,orig,2e_K10,async,5,128,406.07,411.54,402.97,3.21,100.0,270.73,173.21,97.78,676.80,503.85,0.0
B,orig,2e_K10,pread,2,128,784.59,,414.90,369.69,100.0,2760.46,172.39,2588.07,3545.05,3372.65,0.0
B,orig,2e_K500,async,5,128,452.24,453.63,446.46,2.57,100.0,1023.77,171.77,850.37,1476.59,1303.66,0.0
B,orig,2e_K500,pread,2,128,405.30,,403.59,1.71,100.0,19717.82,171.89,19545.92,20123.11,19951.22,0.0
B,orig,2f_slru,async,5,128,737.58,747.38,725.39,8.76,55.9,7625.67,170.37,7454.81,8363.25,8192.39,0.0
B,orig,2f_slru,pread,2,128,764.98,,707.30,57.68,53.7,18659.21,172.62,18486.59,19424.19,19251.57,0.0
B,orig,baseline,baseline,3,128,735.49,,733.05,3.07,0.0,0.00,0.00,0.00,735.49,735.49,0.0
B,orig,layers_5,async,5,128,407.12,413.72,398.33,5.76,100.0,242.03,172.62,69.41,649.15,476.53,0.0
B,orig,layers_5,pread,2,128,402.05,,399.98,2.07,100.0,618.34,172.20,446.13,1020.38,848.18,0.0
B,orig,layers_92,async,5,128,410.45,416.35,396.85,6.81,100.0,364.92,171.20,193.94,776.57,605.96,0.0
B,orig,layers_92,pread,2,128,407.91,,406.73,1.18,100.0,8216.61,170.76,8045.85,8624.52,8453.76,0.0
