workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
YCh01,orig,2d,async,10,128,498.63,565.25,477.67,29.72,100.0,348.49,146.82,200.70,847.67,700.67,0.0
YCh01,orig,2d,pread,10,128,515.48,565.02,496.36,28.79,100.0,8227.44,151.38,8082.35,8754.05,8607.36,0.0
YCh01,orig,2e_K10,async,10,128,501.81,570.90,473.47,31.05,100.0,370.74,148.17,219.25,871.79,730.42,0.0
YCh01,orig,2e_K10,pread,10,128,502.26,569.21,491.64,29.91,100.0,9014.64,151.37,8861.42,9516.90,9363.69,0.0
YCh01,orig,2e_K500,async,10,128,485.88,550.61,467.34,33.50,100.0,1173.54,152.51,1015.29,1690.61,1525.82,0.0
YCh01,orig,2e_K500,pread,10,128,588.59,601.02,465.15,48.73,100.0,55201.42,148.96,55054.18,55708.83,55561.58,0.0
YCh01,orig,2f_slru,async,10,128,104.16,131.91,100.48,14.51,100.0,42029.49,150.97,41879.56,42132.84,41983.11,0.0
YCh01,orig,2f_slru,pread,10,128,114.83,127.10,106.92,6.78,100.0,104103.45,152.12,103954.96,104220.80,104072.32,0.0
YCh01,orig,2f_top14,async,10,128,944.11,996.79,859.87,46.54,100.0,237.66,151.37,86.09,1178.55,1027.68,0.0
YCh01,orig,2f_top14,pread,10,128,940.76,1002.23,859.54,42.24,100.0,1422.16,149.16,1274.46,2371.24,2218.93,0.0
YCh01,orig,2f_top28,async,10,128,855.92,947.87,827.31,39.39,100.0,253.38,150.53,103.89,1122.81,961.95,0.0
YCh01,orig,2f_top28,pread,10,128,895.53,1544.66,853.23,331.99,100.0,2567.47,147.78,2422.24,3458.93,3310.28,0.0
YCh01,orig,baseline,baseline,10,128,905.81,962.37,887.16,28.40,0.0,0.00,0.00,0.00,905.81,905.81,0.0
YCh01,orig,layers_5,async,10,128,854.47,978.73,801.89,54.84,100.0,216.99,147.03,70.26,1072.45,925.11,0.0
YCh01,orig,layers_5,pread,10,128,882.67,1021.53,820.35,68.56,100.0,589.20,151.63,438.31,1474.76,1323.53,0.0
YCh01,orig,layers_92,async,10,128,537.03,567.14,495.64,26.54,100.0,382.77,180.61,201.09,917.39,735.81,0.0
YCh01,orig,layers_92,pread,10,128,501.81,558.40,474.51,28.01,100.0,8170.93,181.49,7988.49,8669.93,8491.81,0.0
