workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
A,1gb,2d,async,10,128,566.41,655.57,499.83,52.09,100.0,284.50,196.13,87.91,,,851.04,653.30,0.0
A,1gb,2d,pread,5,128,564.81,622.09,502.70,45.01,100.0,2179.56,196.05,1981.94,,,2747.39,2551.35,0.0
A,1gb,2e_K10,async,10,128,565.48,634.57,468.84,52.10,100.0,299.32,197.01,101.10,,,863.12,666.69,0.0
A,1gb,2e_K10,pread,5,128,564.30,628.08,532.56,35.56,100.0,3009.41,195.57,2813.84,,,3580.10,3383.29,0.0
A,1gb,2e_K500,async,10,128,654.42,661.26,595.18,21.03,100.0,1045.91,196.17,848.60,,,1699.43,1502.70,0.0
A,1gb,2e_K500,pread,5,128,652.47,661.70,609.17,23.50,100.0,23467.47,196.30,23270.46,,,24129.35,23932.34,0.0
A,1gb,2f_slru,async,10,128,98.69,200.17,97.70,55.09,100.0,7295.41,196.17,7099.86,,,7393.89,7198.35,0.0
A,1gb,2f_slru,pread,5,128,96.57,101.78,95.23,2.57,100.0,18374.40,196.06,18178.34,,,18470.84,18274.78,0.0
A,1gb,2f_top100,async,10,128,593.01,664.66,497.94,53.27,100.0,395.31,196.57,201.66,,,989.14,792.58,0.0
A,1gb,2f_top100,pread,5,128,589.97,654.33,559.85,38.91,100.0,9224.33,196.45,9027.73,,,9814.30,9617.70,0.0
A,1gb,2f_top14,async,10,128,595.22,642.05,497.02,40.18,100.0,275.83,196.12,79.03,,,869.98,673.51,0.0
A,1gb,2f_top14,pread,5,128,595.16,627.30,528.68,35.64,100.0,1544.61,194.97,1348.09,,,2123.42,1936.81,0.0
A,1gb,2f_top28,async,10,128,633.98,652.26,529.58,38.46,100.0,294.72,196.28,98.78,,,927.34,730.66,0.0
A,1gb,2f_top28,pread,5,128,603.15,637.95,559.20,28.60,100.0,2813.32,195.12,2614.61,,,3411.31,3216.19,0.0
A,1gb,2f_top500,async,10,128,598.25,662.72,592.20,31.97,100.0,1011.70,195.68,816.73,,,1621.41,1424.24,0.0
A,1gb,2f_top500,pread,5,128,657.03,661.86,599.20,23.66,100.0,22948.57,195.98,22750.45,,,23547.77,23349.65,0.0
A,1gb,baseline,baseline,10,128,1414.37,1494.89,1349.09,46.25,0.0,0.00,0.00,0.00,,,1414.37,1414.37,0.0
A,1gb,layers_5,async,10,128,1272.10,1446.95,1223.49,81.79,100.0,265.87,196.21,69.29,,,1537.80,1341.39,0.0
A,1gb,layers_5,pread,5,128,1281.32,1381.50,1249.10,55.03,100.0,667.22,197.35,472.60,,,1929.65,1732.30,0.0
A,1gb,layers_92,async,10,128,936.08,1009.87,862.97,54.26,100.0,392.78,196.07,195.12,,,1329.01,1131.99,0.0
A,1gb,layers_92,pread,5,128,895.77,986.33,826.73,59.84,100.0,8309.07,195.73,8112.76,,,9205.90,9008.91,0.0
A,1gb,leaf_freq_K10,async,10,128,1561.23,2022.80,1518.73,236.20,100.0,270.65,196.27,74.37,,,1833.18,1636.97,0.0
A,1gb,leaf_freq_K10,pread,5,128,1492.50,1637.34,1436.26,86.20,100.0,1118.40,197.72,921.66,,,2608.57,2405.88,0.0
A,1gb,leaf_rand_K10,async,10,128,1423.65,1589.35,1371.84,79.13,100.0,271.53,196.10,74.72,,,1695.29,1497.95,0.0
A,1gb,leaf_rand_K10,pread,5,128,1415.75,1534.45,1334.33,81.13,100.0,1117.92,196.90,922.60,,,2533.54,2338.35,0.0
A,ta,2d,async,10,128,563.04,1116.56,556.75,301.30,91.2,298.85,196.41,101.80,,,861.40,665.11,0.0
